clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,FC,FS,PE,RB,A,CA,FD,FF,FT,G,SG,CV,I,PP,DD,DP,GS,GC,ano
314,Avaí,6,Nulo,4,mei,Gegê,82474,23,0,3.39,9,3.69,0,3.69,10,5,11,11,NA,NA,4,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Thiago Galhardo,71844,23,1.9,6.14,20,11.96,-0.76,12.72,21,29,50,19,1,2,15,18,2,9,NA,NA,4,1,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Lima,96340,23,1.6,4.76,9,5.81,-0.28,6.09,8,20,16,16,1,2,10,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Michel,71920,23,0,1.97,13,4.59,0,4.59,25,1,23,35,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2019
276,São Paulo,7,Provável,1,gol,Tiago Volpi,72018,23,1,5.09,22,10.94,-2.49,13.43,NA,7,15,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,35,NA,16,NA,2019
354,Ceará,7,Provável,1,gol,Diogo Silva,71882,23,-2,3.66,22,9.73,-0.73,10.46,NA,9,10,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,34,NA,22,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,23,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Amaral,72071,23,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Bruno Cortez,72079,23,3.7,4.35,9,5.9,-0.67,6.57,9,8,16,9,2,NA,NA,NA,NA,1,3,NA,4,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Giovanni,72097,23,0,3.4,5,6.18,0,6.18,3,1,11,5,NA,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Juninho,71937,23,3.7,3.62,19,7.48,0.54,6.94,35,16,42,31,3,3,9,17,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,23,-0.1,1.46,23,3.18,-0.61,3.79,14,6,34,14,NA,2,1,2,NA,1,4,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,23,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Allan,96652,23,-1.9,0.33,18,1.35,-0.35,1.7000000000000002,44,23,53,20,1,8,8,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,João Paulo,72168,23,1.2,2.7,21,8.15,-0.18,8.33,15,27,69,30,1,4,6,8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,23,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Felipe,84860,23,0,6.43,3,4.81,0,4.81,6,5,9,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,3,Suspenso,3,zag,Alan Costa,82613,23,0.4,2.3,14,4.56,0.1,4.46,14,3,21,14,NA,3,1,4,NA,NA,5,NA,1,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Arthur Gomes,96966,23,0.5,2.83,19,4.86,-1.22,6.08,17,36,26,15,NA,2,1,8,1,3,NA,NA,2,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,23,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Tinga,82628,23,0,2.52,14,3.23,0,3.23,5,6,53,13,2,NA,NA,4,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,23,9.9,6.17,19,14.18,-0.26,14.44,19,31,18,17,2,1,15,27,2,5,NA,NA,5,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Janderson,97245,23,0.8,1.6,5,1.35,0.12,1.23,2,7,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,23,5,2.68,8,3.93,0.52,3.41,9,7,17,10,1,3,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,23,0,2.1,2,4.02,0,4.02,NA,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Daniel,97349,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,23,-0.8,2.68,19,4.07,-0.46,4.53,20,11,37,26,NA,3,2,3,NA,NA,6,NA,3,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Vinícius Araújo,82767,23,-0.3,-0.3,1,1.51,-0.49,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,23,1.86,3.34,21,8.02,-0.46,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcelo Rangel,82730,23,0,12.5,1,5.43,0,5.43,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,23,0.7,0.03,9,1.53,0.12,1.4100000000000001,13,17,10,2,NA,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Daniel Amorim,82880,23,0,1.37,9,5.13,0,5.13,6,9,6,NA,NA,1,3,5,NA,1,NA,NA,2,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,23,0,0.17,3,2.38,0,2.38,6,2,4,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Cristovam,82930,23,0,1.25,4,2.34,0,2.34,7,6,11,8,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,23,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Shaylon,97520,23,0,0.32,6,2.99,0,2.99,4,2,7,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Otero,83004,23,6.1,3.76,9,8.56,-0.9,9.46,12,24,13,2,NA,1,11,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Frazan,97528,23,0,0.18,7,0.8,0,0.8,5,1,4,1,NA,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucão,83199,23,0,-0.15,2,2.71,0,2.71,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Yuri,83263,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Hiago,97535,23,0,-0.5,1,1.45,0,1.45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bryan,97536,23,-3,0.83,8,1.46,-1.25,2.71,10,6,16,7,NA,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Patrick,83433,23,6.5,4.24,12,9.19,-0.51,9.7,19,19,22,28,1,2,2,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Gabriel,83257,23,0,9.93,18,19.48,0,19.48,14,16,35,5,3,6,18,22,NA,18,NA,NA,11,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,5,ata,Guilherme Parede,83438,23,0,1.89,14,4.28,0,4.28,15,22,15,6,1,2,6,8,NA,1,NA,NA,8,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Talison,105173,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Bruninho,105111,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Fernando,97543,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Tomás Andrade,97619,23,0,0.69,10,3.82,0,3.82,10,4,19,2,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Kaio,102563,23,0,0.52,4,0.97,0.09,0.88,6,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Alessandro,104081,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Khellven ,105175,23,0,1.65,2,1.25,0,1.25,3,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Raphael Lopes,105198,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,23,-0.8,1.44,19,5.81,-0.48,6.289999999999999,18,7,23,26,NA,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Léo Pereira,83528,23,0.6,2.03,17,7.97,-0.31,8.28,19,10,40,15,NA,5,3,4,NA,1,5,NA,2,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Rafinha,83681,23,0,1.87,3,3.19,0,3.19,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,23,0,1,1,1.74,0,1.74,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,23,0,1.65,2,0.9,0,0.9,NA,NA,3,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Bento,105208,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Iago Mendonça,105278,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,23,0,-1.2,1,0.73,0,0.73,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Rodrigo Santana,97922,23,1.72,3.72,22,10.77,-0.44,11.209999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Alan,105395,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Neilton,83772,23,1.6,3.06,8,6.17,-0.43,6.6,6,18,18,7,NA,NA,2,5,NA,1,NA,NA,2,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Taddei,105907,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jhonata,97993,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Clayson,83817,23,1.7,2.59,19,9.85,0.12,9.73,26,30,41,15,1,4,7,7,1,3,NA,NA,2,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Diego Tavares,83869,23,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,23,0,0.35,2,2.21,0,2.21,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,23,0,6,2,9.79,0,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Jean Carlos,84253,23,0,-2.8,1,0.78,0,0.78,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Rodrigo Lindoso,72362,23,7,6.38,15,11.06,0.23,10.83,17,13,28,40,2,1,5,7,1,3,NA,NA,1,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,23,0.5,2.1,6,1.63,0,1.63,3,4,9,3,NA,NA,1,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,23,1.5,1,3,2.39,0.2,2.19,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,23,0,3.22,5,3.2,0,3.2,7,9,9,3,NA,NA,NA,1,NA,1,2,1,1,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Danilo Barcelos,84382,23,-1.6,2.94,15,4.91,0.13,4.78,26,8,35,17,1,1,5,7,1,2,2,1,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafinha,84381,23,0,1.52,4,2.7,0,2.7,2,3,3,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Luan,105807,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Dalberto,97995,23,0,0,1,2.34,0,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Miguel Figueira,102565,23,0,0.5,1,0.86,0,0.86,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,23,2.8,2.14,21,9.03,0.68,8.35,14,36,49,18,1,5,4,14,1,2,NA,NA,1,2,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Dudu,102581,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Talles Magno,105786,23,5.8,2.46,12,3.11,0.93,2.1799999999999997,19,22,19,5,NA,3,6,12,NA,2,NA,NA,1,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Helinho,102598,23,0,-0.23,6,2.56,0,2.56,6,6,8,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,23,0.5,0.1,7,0.93,0.16,0.77,15,2,8,4,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Thiaguinho,102599,23,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Fernando Sobral,84428,23,0,2.14,13,5.34,0,5.34,17,11,23,22,NA,1,2,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Yago Darub,102686,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Dudu,102852,23,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Moresche,102719,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hulk,102700,23,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Bruno Alves,84462,23,0.2,-1.1,3,0.78,0.01,0.77,3,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,23,4.15,3.77,22,10.48,0.19,10.290000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Valdo,84509,23,0,2.82,19,4.52,-0.05,4.569999999999999,17,13,19,24,1,2,3,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,6,tec,Bruno Lazaroni,102887,23,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,1,gol,Fernando Castro,102609,23,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Romarinho Gouveia,102891,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,5,Contundido,4,mei,Alex Santana,85465,23,0,4.82,15,10.08,0,10.08,11,21,19,11,NA,2,6,13,1,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,23,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Terans,102878,23,0,0.4,1,3.94,0,3.94,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Romarinho,84523,23,0,2.7,19,5.11,0,5.11,13,39,38,14,2,1,7,6,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Yann Rolim,102892,23,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Anderson,102906,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,23,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Léo,85626,23,0,-1,1,3.67,0,3.67,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Matheus Teixeira,102907,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Mosquera,86116,23,3,1.51,8,2.95,0.24,2.71,5,12,10,8,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Luan,102909,23,3.4,1.02,13,3.56,-0.04,3.6,24,5,23,20,NA,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,5,ata,Nico López,84709,23,8.2,3.42,15,14.8,0.64,14.16,19,10,39,17,3,4,10,15,2,1,NA,NA,6,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,23,0,-0.62,4,1.97,0,1.97,10,6,10,3,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Borja,86120,23,3.2,1.6,5,5.77,0.84,4.93,5,6,3,1,1,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Hyoran,85931,23,0,4.16,5,5.14,0,5.14,6,5,6,5,1,NA,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,23,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Da Silva,105836,23,0,0.17,3,0.78,0,0.78,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Wanderson,86143,23,0,-2.5,1,1.68,0,1.68,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,2,lat,Natanael,86264,23,0,1.47,6,4.46,0,4.46,8,4,15,9,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2019
