clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FS,G,PE,RB,SG,A,FF,I,CV,PP,DD,GS,FT,DP,GC,ano
285,Internacional,6,Nulo,5,ata,Wellington Silva,68895,35,0,2.24,19,5.5,0,5.5,1,3,6,26,1,27,9,NA,1,10,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Rodrigo Pimpão,68901,35,0,0.65,19,1.84,0,1.84,6,28,6,6,NA,40,13,NA,3,9,3,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,35,3,1.96,26,4.57,0.86,3.7100000000000004,7,32,4,34,2,22,35,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,35,0,-0.3,1,2.22,0,2.22,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Ramon,68896,35,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,2,lat,Daniel Guedes ,88225,35,0,2.31,14,5.6,0,5.6,2,23,1,7,NA,35,22,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,5,ata,Dudu,68920,35,0.5,5.27,28,17.61,-0.25,17.86,4,27,25,103,6,82,13,NA,4,28,7,NA,NA,NA,NA,2,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Diego Souza,68911,35,2.4,2.73,30,6.35,-0.72,7.069999999999999,5,31,11,55,7,54,8,NA,1,14,9,NA,NA,NA,NA,1,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,35,0,0.69,18,3.41,0,3.41,3,15,1,12,NA,9,14,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Bruno Sávio,89101,35,0,0.68,5,1.34,0,1.34,1,3,1,1,NA,8,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Gil,68923,35,6.5,4.01,24,11.48,0.83,10.65,4,10,2,3,1,11,29,9,1,8,4,NA,NA,NA,NA,1,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,35,0,-0.26,8,1.04,-0.08,1.12,NA,9,NA,6,NA,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,35,0,2.88,5,3.66,0,3.66,2,5,NA,4,1,9,6,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,2019
354,Ceará,7,Provável,5,ata,Leandro Carvalho,88669,35,0.8,2.98,24,9.66,-0.11,9.77,5,14,12,30,3,43,18,NA,2,15,2,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,35,1,0.3,6,3.2,0,3.2,1,2,NA,1,NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Kieza,68930,35,-0.5,1.29,21,3.35,-0.28,3.63,1,20,8,23,1,3,4,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Leonardo Silva,68925,35,-0.3,1.58,16,3.94,-0.67,4.61,5,14,2,15,1,16,12,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Rafael,68928,35,0,2.73,3,3.99,0,3.99,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,5,6,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,35,-0.5,3.67,23,8.75,-0.84,9.59,2,49,6,66,2,44,31,NA,2,9,NA,NA,NA,NA,NA,2,NA,NA,2019
265,Bahia,6,Nulo,2,lat,João Pedro ,89273,35,0,2.95,9,5.91,0,5.91,3,17,2,11,1,10,10,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Yago Rocha,90118,35,2.7,1.92,18,2.42,0.32,2.1,1,17,1,19,NA,28,14,5,NA,3,1,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,35,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,35,0.9,2.06,30,8.38,-0.02,8.4,3,32,2,20,NA,31,34,6,NA,7,1,1,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Dodi,89883,35,7,1.62,6,3.38,1.18,2.2,1,1,NA,4,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,2,lat,Bruno Pacheco,90061,35,-0.2,4.11,32,12.76,-1.72,14.48,5,48,2,70,NA,76,61,7,5,5,NA,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,35,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gustavo Ferrareis,89815,35,0,0.74,10,2.67,0,2.67,2,9,4,13,NA,21,5,NA,NA,11,1,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,35,27.5,8.14,30,24.42,2.7,21.720000000000002,8,53,25,69,19,52,25,NA,4,35,9,NA,1,NA,NA,3,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,David,90309,35,0,1.34,31,5.28,0,5.28,3,46,16,28,NA,43,18,NA,2,21,13,NA,NA,NA,NA,1,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Matheus Cabral,93795,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Moisés,90444,35,3.9,4.74,27,13.27,-0.35,13.62,4,51,4,13,NA,47,68,10,2,10,2,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Fernando,97543,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Yuri Lima,90569,35,0,0.34,21,1.5,0,1.5,9,32,1,13,NA,30,26,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,Pedro Rocha,90302,35,3.4,2.7,20,9.75,0.36,9.39,3,16,11,30,2,53,15,NA,2,11,3,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,4,mei,Pedrinho,98706,35,5.5,5.18,25,12.18,0.19,11.99,NA,13,18,43,5,73,25,NA,4,23,2,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Marcinho,93797,35,0,3.32,22,7.3,0,7.3,2,30,7,17,1,59,18,5,4,13,1,NA,NA,NA,NA,1,NA,NA,2019
264,Corinthians,2,Dúvida,2,lat,Carlos Augusto,101803,35,5,2.69,11,5.34,0.69,4.65,1,8,NA,7,1,15,8,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,35,8.8,4.83,29,9.92,0.31,9.61,7,36,1,128,NA,77,80,NA,2,7,NA,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Luiz Fernando ,90715,35,-1.8,1.06,30,3.44,-0.51,3.95,5,33,5,38,1,42,20,NA,NA,15,4,1,NA,NA,NA,1,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,35,0,4,1,2.36,0,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,35,0,1.9,6,3.43,0,3.43,1,11,2,12,NA,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,2,lat,Iury,101846,35,0,2.94,10,6.43,0,6.43,1,14,NA,10,NA,30,10,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Marquinhos,98765,35,0.6,2.54,10,1.41,-0.14,1.5499999999999998,NA,12,3,8,1,14,4,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Fabrício Bruno,90768,35,0,3.52,19,5.42,0,5.42,3,4,1,12,NA,23,15,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Marcos Júnior,93893,35,-1.8,1.17,23,2.9,-0.1,3,5,38,4,30,1,52,24,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,35,0,2.25,11,4.03,0,4.03,NA,3,2,5,1,15,7,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,1,gol,Cleiton,93882,35,4.2,2.75,22,3.75,0.62,3.13,1,NA,NA,7,NA,16,NA,5,1,NA,NA,NA,NA,25,24,NA,1,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Toró,101885,35,0,2.18,15,4.99,0,4.99,1,19,3,20,2,28,11,NA,1,10,3,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,35,0,-0.62,4,1.97,0,1.97,2,10,1,6,NA,10,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,35,0,1.23,10,3.11,0,3.11,1,9,1,3,NA,21,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Igor Goularte,101889,35,0,1.35,7,2.32,-0.15,2.4699999999999998,NA,3,1,4,NA,3,5,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,35,0,-0.15,6,2.79,0,2.79,2,5,1,8,NA,3,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,35,0,5.61,10,10.48,0,10.48,NA,10,4,11,3,23,12,NA,2,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Gabriel Calabres,101911,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Matheus Fernandes,94067,35,-1.6,0.61,7,3.06,-0.04,3.1,1,10,1,4,NA,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Braian Romero,101997,35,0,2.7,14,3.99,0,3.99,2,20,3,15,2,15,12,NA,1,6,3,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Ribamar,94068,35,2,1.91,16,2.98,0.72,2.26,NA,26,6,20,2,13,3,NA,NA,14,9,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Zé Marcos,90943,35,0,-0.3,2,0.78,0,0.78,NA,3,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,5,ata,Felipe Vizeu,94138,35,0,0.6,10,2.06,0,2.06,NA,9,NA,3,1,7,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,35,0,-2,0,3.32,0,3.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Vitinho,101960,35,0,3.85,13,5.26,0,5.26,NA,15,7,8,2,9,7,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,35,1.3,2.39,25,4.7,-0.22,4.92,2,26,13,33,NA,60,24,NA,3,13,4,NA,NA,NA,NA,1,NA,NA,2019
265,Bahia,7,Provável,4,mei,Flávio,91102,35,-3.6,1.74,26,2.65,-0.32,2.9699999999999998,4,51,2,22,NA,36,47,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Gum,68887,35,0,1.56,20,5.21,0,5.21,1,11,7,14,1,45,13,4,NA,7,2,2,NA,NA,NA,NA,NA,1,2019
290,Goiás,7,Provável,5,ata,Michael,99392,35,9.2,4.93,32,9.94,0.23,9.709999999999999,5,33,23,46,9,74,30,NA,4,31,14,1,NA,NA,NA,2,NA,NA,2019
277,Santos,7,Provável,4,mei,Diego Pituca,94156,35,8,1.66,32,4.68,0.04,4.64,7,60,11,33,2,72,33,NA,1,15,NA,NA,NA,NA,NA,2,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Lima,94288,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Everaldo ,91151,35,0,2.62,10,3.91,0,3.91,2,15,2,15,1,7,8,NA,1,8,3,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Wesley,99462,35,0.5,-0.73,7,1.36,0.11,1.25,1,6,NA,2,NA,10,3,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Pepê,91201,35,2,3.47,29,6.13,-1.04,7.17,2,17,8,26,7,37,17,NA,2,17,7,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Jean,99459,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,35,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,35,0,1.6,3,1.25,0,1.25,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,3,4,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,35,-1,1.74,12,1.4,-0.3,1.7,1,9,3,5,2,11,4,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Ramiro,78715,35,0,0.76,17,8.41,0,8.41,1,32,1,13,NA,23,12,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,35,0,1.6,6,2.43,0,2.43,NA,7,NA,11,NA,10,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Fernando,99550,35,9.5,3.04,21,5.72,1.33,4.39,7,37,4,16,NA,42,31,8,1,2,NA,NA,NA,NA,NA,1,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,35,0,2.05,2,2.9,0,2.9,NA,NA,NA,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,35,-2.4,2.85,31,7.91,-2.71,10.620000000000001,8,52,12,36,5,42,24,NA,4,19,7,NA,NA,NA,NA,1,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Mascarenhas,99721,35,0,-2.3,1,1.75,0,1.75,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Ricardinho,78577,35,0.7,3.47,31,7.24,-0.24,7.48,1,30,16,9,1,86,46,NA,6,25,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,35,0,2.95,16,7.13,0,7.13,2,14,1,8,1,25,26,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,3,Suspenso,4,mei,Jean Mota,78548,35,-2.1,1.68,25,6.76,-0.37,7.13,3,22,9,30,1,46,15,NA,1,11,NA,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,35,-1.1,2.81,24,5.12,-0.56,5.68,4,49,8,32,1,72,48,NA,NA,21,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,35,0,2.3,6,3.14,0,3.14,NA,2,2,4,NA,6,4,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Rodriguez,91251,35,0,5.5,7,4.45,0,4.45,NA,2,NA,1,NA,11,15,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Chará,99891,35,0,4.21,18,11.57,0,11.57,NA,9,11,25,3,49,20,NA,1,12,4,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,35,0,0.95,16,2.42,0,2.42,4,14,2,15,NA,15,11,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Leonardo Valencia,91508,35,0,1.47,19,4.08,0,4.08,2,8,4,10,1,37,10,NA,1,12,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,35,0,1.39,9,1.68,0,1.68,2,10,2,10,NA,6,9,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,1,gol,Douglas Friedrich,78584,35,-2.3,5.4,34,13.13,0.35,12.780000000000001,NA,NA,NA,9,NA,9,1,14,NA,NA,NA,NA,NA,59,37,NA,1,NA,2019
264,Corinthians,7,Provável,4,mei,Gabriel,78605,35,-1.7,2.32,13,5.34,-0.27,5.609999999999999,3,23,1,8,NA,24,32,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Eduardo Brock,78654,35,2.9,2.36,7,3.85,0.6,3.25,3,7,NA,2,NA,12,8,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Patrick,99918,35,0,1.34,16,2.26,0,2.26,1,3,3,12,1,8,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,35,5,3.06,26,7.68,0.74,6.9399999999999995,5,32,5,21,1,44,26,9,1,7,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,5,ata,Ezequiel,99915,35,4.2,1.83,11,4.59,0.46,4.13,NA,5,2,12,NA,8,6,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,35,0,0.43,6,1.4,0,1.4,1,3,NA,7,NA,4,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Igor Gomes,100084,35,0.4,1.56,24,1.74,-0.17,1.91,3,19,7,25,2,28,10,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,35,6.6,3.04,10,4.57,-0.1,4.67,1,3,4,8,2,8,2,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Pedrinho,100103,35,0,0.44,5,0.9,0,0.9,NA,4,2,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Felipe Pires,100289,35,0,2.35,11,3.93,0,3.93,NA,7,2,15,1,13,4,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,35,4.5,3.34,32,5.37,0.05,5.32,8,26,2,21,1,30,45,9,1,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,35,0,1.66,12,3.29,0,3.29,2,12,NA,4,NA,10,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Lucas Venuto,100290,35,0,-0.13,4,1.79,0,1.79,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Pedro Castro,78840,35,0,2.52,26,5.51,0,5.51,1,31,8,34,1,58,39,NA,NA,11,1,NA,1,NA,NA,1,NA,NA,2019
341,CSA,5,Contundido,5,ata,Bustamante,100425,35,0,1.49,16,2.39,0,2.39,1,34,4,12,1,17,12,NA,1,8,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Rony,91607,35,8.6,5.5,27,14.3,0.14,14.16,5,56,24,56,6,53,24,NA,7,37,13,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,35,0,-0.1,2,1.79,0,1.79,NA,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,3,Suspenso,4,mei,Matheus Henrique,100742,35,-0.7,0.73,19,2.95,0.32,2.6300000000000003,9,33,4,20,NA,41,25,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Reinaldo,78850,35,9.2,5.95,32,15.83,1.59,14.24,7,46,10,37,5,67,57,13,1,25,1,NA,1,NA,NA,2,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,35,0,2.92,7,8.03,0,8.03,NA,2,NA,3,NA,10,7,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,3,Suspenso,4,mei,Felipe,91733,35,-4,2.35,28,5.5,-1.16,6.66,12,55,5,31,NA,80,74,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,4,mei,Liziero,100761,35,-0.5,1.3,18,3.75,0.06,3.69,2,20,2,13,NA,31,22,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Richard,78851,35,0,1.2,1,4.73,0,4.73,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,35,0,0.73,4,0.79,0,0.79,NA,NA,1,1,NA,2,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,35,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,3,Suspenso,3,zag,Gabriel,87393,35,4.1,3.2,33,9.27,-0.42,9.69,6,22,3,27,1,55,40,10,1,7,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Thiago Santos,78855,35,-1.3,1.99,15,4.85,-1.16,6.01,5,40,1,15,1,15,31,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,35,0,0,1,2.32,0,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,35,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Naldo,78897,35,0,2.07,24,3.77,0,3.77,5,40,5,15,NA,30,37,NA,3,7,2,NA,NA,NA,NA,NA,NA,NA,2019
