clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FD,FF,FS,G,PE,RB,FC,SG,I,A,DD,GS,FT,DP,GC,PP,CV,ano
275,Palmeiras,6,Nulo,4,mei,Hyoran,85931,9,0,-0.5,1,4.32,0,4.32,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Renan Lodi,96591,9,0,2.07,3,7.57,0,7.57,1,4,NA,5,NA,7,2,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Lucas Lima,80583,9,1.4,1.3,4,5.08,-0.21,5.29,1,1,1,3,NA,6,3,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Thiago Santos,78855,9,-0.3,0.47,3,4.65,-0.39,5.04,NA,NA,1,NA,NA,3,3,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,9,0,0.83,3,1.22,0,1.22,1,3,1,1,NA,3,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Raphael Veiga,94509,9,0,9.5,1,8.87,0,8.87,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Moisés,63158,9,-0.3,0.82,4,5.57,-0.93,6.5,NA,1,NA,2,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Alex Nagib,98933,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,9,1.66,3.16,9,8.93,0.12,8.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Felipe Melo,38545,9,0.3,0,3,6.49,-0.3,6.79,2,2,3,4,NA,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,3,zag,Ronaldo Alves,68950,9,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,9,0,-4,1,0.74,0,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Bruno Guimarães,98352,9,-0.1,4.17,7,11.88,-0.71,12.59,1,4,3,23,1,15,8,12,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,1,gol,Weverton,71631,9,8.5,7.1,4,15.48,-0.18,15.66,NA,NA,NA,2,NA,2,NA,NA,3,NA,NA,5,1,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Gustavo Scarpa,87999,9,-0.3,-0.4,3,2.49,-0.46,2.95,NA,NA,NA,1,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,3,zag,Weverton Almeida,100459,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,9,0,1.05,2,4.35,0,4.35,NA,1,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,3,zag,Gustavo Gómez,71684,9,0,6.5,2,15.32,0,15.32,1,1,NA,1,1,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vitinho,101960,9,0,0.9,3,1.22,0,1.22,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Demethryus,101678,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Braian Romero,101997,9,0,3.73,4,4.85,0,4.85,1,NA,4,7,NA,6,6,9,NA,1,1,NA,NA,1,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Zé Rafael,82455,9,6.8,3.6,4,10.48,0.99,9.49,2,3,2,16,NA,6,5,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,9,0,1.2,2,1.5,0,1.5,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Weverton,104625,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Gabriel,102290,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Lucas Halter,102253,9,0,1.85,4,2.64,0,2.64,1,1,2,NA,NA,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Talles,105786,9,0,-1.6,1,0.78,0,0.78,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Renato Kayzer,92696,9,0.8,-0.17,3,1.74,0.22,1.52,NA,NA,1,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,9,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Leite,102301,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,9,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,9,1.5,0.75,2,1.18,0.43,0.75,NA,NA,1,1,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,9,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Victor Lindenberg,96524,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Luan,105807,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Léo,69177,9,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Victor Andrade,80536,9,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Darlan,104593,9,-0.3,-0.3,1,0.75,-0.25,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,João Carlos,69010,9,0,-6,1,0.69,0,0.69,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,1,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Maidana,70820,9,0,0,1,2.89,0,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,5,ata,Manga Escobar,71704,9,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Yuri ,103446,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Luis Henrique ,105049,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Cassiano,72033,9,-0.8,0.89,8,3.12,-0.38,3.5,NA,3,4,11,NA,9,3,11,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Rafinha,38144,9,0,0,0,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Romarinho Gouveia,102891,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,6,tec,Jorge Jesus,71224,9,0,0,0,12.52,0,12.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Celsinho,72494,9,2.6,2.33,3,3.86,0.43,3.4299999999999997,NA,NA,NA,1,NA,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Julián Benítez,73155,9,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gamarra,69288,9,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,9,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Amaral,72071,9,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Ramires,50293,9,0,0,0,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Jean Cléber,73858,9,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Jhon Cley,78652,9,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Keirrison,50880,9,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Frazan,97528,9,0,1.1,2,2.38,-0.37,2.75,1,NA,NA,1,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Mascarenhas,99721,9,-2.3,-2.3,1,1.75,-1.25,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Joílson,80779,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,9,5.2,2.6,9,6.11,0.26,5.8500000000000005,NA,2,3,11,NA,16,17,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Aylon,85930,9,1.7,1.57,4,2.77,-0.38,3.15,1,1,NA,4,NA,3,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,9,0,3.53,8,12.2,0,12.2,2,NA,1,19,NA,22,17,14,1,NA,2,NA,NA,NA,NA,NA,NA,1,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,9,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Mateus Gonçalves,103076,9,1.5,0.2,3,2.41,0.19,2.22,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Lourency,94249,9,0,2.4,1,2.84,0,2.84,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Marcos Paulo,103645,9,2.7,3.98,4,3.49,0.2,3.29,NA,1,2,3,NA,3,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Hiago,97535,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,João Pedro,104026,9,1.7,5.52,6,4.94,-0.15,5.090000000000001,1,6,3,6,3,5,2,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,9,0,1.43,7,3.23,0,3.23,3,2,4,4,NA,12,13,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Pedro Rosa,79053,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bryan,97536,9,6.3,0.78,6,2.48,1.45,1.03,2,1,1,5,NA,11,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Patrick Fabiano,80275,9,-1.1,1.3,5,4.95,-0.58,5.53,NA,3,4,4,NA,11,2,11,NA,3,1,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Marcelo Boeck,37788,9,0,-2.3,1,3.31,0,3.31,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Berrío ,85300,9,0,2.47,6,6.04,-0.07,6.11,NA,NA,2,2,1,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,Tiepo,98412,9,1,3.06,9,13.11,0.27,12.84,NA,NA,NA,2,NA,8,NA,NA,1,NA,NA,15,14,NA,1,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Osvaldo,42222,9,0,2.37,7,4.79,0,4.79,1,3,1,2,1,11,4,5,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2019
356,Fortaleza,5,Contundido,5,ata,Wellington Paulista,38279,9,0,3.94,5,10.59,0,10.59,1,2,4,6,1,3,3,13,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,9,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Dawhan,97780,9,0,2.65,6,6.69,0,6.69,NA,NA,4,1,NA,6,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Bruno Ramires,89924,9,0,1.3,3,3.81,0,3.81,1,NA,1,1,NA,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,3,zag,Roger Carvalho,51415,9,0,0.62,6,3.87,0,3.87,NA,NA,1,2,NA,12,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Matheus Savio,91264,9,0,4.22,8,9.44,0,9.44,NA,7,3,10,1,17,8,4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Rafinha,83681,9,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Carlinhos,63194,9,10.1,3.24,8,6.82,1.82,5,2,2,4,6,NA,14,17,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Derley,60791,9,1.5,1.5,1,4.08,-0.92,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,5,ata,Robinho,99574,9,0,-0.07,3,1.96,0,1.96,NA,NA,1,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Rony,101040,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Paulo Roberto,69047,9,0,1.2,3,4.06,0,4.06,NA,NA,1,6,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,1,gol,Felipe Alves,72372,9,0.7,2.23,8,7.08,-0.13,7.21,1,NA,NA,NA,NA,9,NA,1,NA,NA,NA,15,11,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,5,ata,Éderson,73446,9,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Victor Paraíba,102457,9,4.1,1.5,6,2.2,0.8,1.4000000000000001,NA,1,2,5,NA,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Gerson,104089,9,4.5,2.48,9,5.4,0.65,4.75,1,NA,1,1,NA,10,9,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Gustavo,86932,9,0,0.85,4,3.61,-0.21,3.82,NA,2,2,4,NA,2,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,9,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,9,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Juninho Capixaba,94968,9,7.9,4.58,6,8,1.64,6.36,3,NA,1,14,NA,16,16,15,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,9,0,3.42,5,4.46,0,4.46,NA,2,3,3,1,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rhodolfo,42501,9,0,-1,1,4.63,0,4.63,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,9,0,0,2,0.75,0.01,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,4,mei,Diego,38909,9,0,0.86,7,5.31,0,5.31,4,4,5,12,NA,16,4,8,NA,NA,NA,NA,NA,2,NA,NA,1,NA,2019
262,Flamengo,7,Provável,4,mei,Everton Ribeiro,51772,9,13.1,4.12,8,13.86,2.71,11.149999999999999,1,2,3,14,NA,26,13,6,NA,1,3,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Yann Rolim,102892,9,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Bruno Silva,101422,9,0,-0.3,1,2.8,0,2.8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Pará,62086,9,0,2.43,6,5.42,0,5.42,3,NA,NA,5,NA,8,9,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Vini Locatelli,102998,9,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Tharlis,102997,9,0,2.9,1,3.43,0,3.43,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Rodrigo Caio,73800,9,5.3,5.28,7,9.36,0.11,9.25,1,2,8,5,1,11,8,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,1,gol,Walter,51413,9,0.7,10.6,2,7.05,-2.84,9.89,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,6,1,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Rodinei,73992,9,6.4,1.43,4,3.91,0.93,2.98,1,NA,1,1,NA,2,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Jadson,38315,9,-0.3,-0.34,5,3.41,-0.18,3.5900000000000003,2,NA,2,1,NA,11,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Régis,102999,9,0,2.04,5,4.34,0,4.34,NA,2,3,2,NA,7,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Vagner Love,38959,9,-0.1,0.91,7,3.72,-0.55,4.2700000000000005,2,2,2,11,1,12,2,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Ralf,52190,9,7.2,4.04,8,11.05,0.63,10.42,1,1,1,16,NA,14,22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Henrique,50856,9,-0.5,3.46,5,6.9,-0.93,7.83,NA,NA,NA,NA,NA,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Manoel,69014,9,-0.1,4.85,6,10.08,-1.69,11.77,1,NA,2,1,NA,10,9,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Boselli,69161,9,0,0.07,3,3.06,0,3.06,1,1,NA,3,NA,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,6,tec,Fábio Carille,70696,9,1.22,4.16,8,10.37,-0.7,11.069999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Marllon,70666,9,0,5.05,2,5.51,0,5.51,1,NA,1,7,NA,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Renê Júnior,73281,9,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Júnior Urso,71829,9,1.7,1.92,5,6.7,-0.29,6.99,2,4,3,7,NA,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Gabriel,78605,9,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
