clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,DD,DP,GS,PE,SG,A,FC,FS,RB,FD,FF,FT,G,PP,I,CA,CV,GC,ano
293,Athlético-PR,6,Nulo,4,mei,Léo Cittadini,70986,12,0,4.13,6,7.03,0,7.03,NA,NA,NA,6,NA,NA,10,8,8,3,5,NA,1,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Bruno Henrique,70944,12,1.4,2.15,6,10.64,0.17,10.47,NA,NA,NA,14,NA,NA,14,7,6,1,3,NA,1,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Everton,50301,12,0.2,2.16,8,7.41,-1.36,8.77,NA,NA,NA,13,NA,2,16,8,5,2,1,NA,1,NA,3,1,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Lucho González,71479,12,0,2.3,5,5.36,0,5.36,NA,NA,NA,6,NA,NA,7,2,2,2,3,NA,1,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,12,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Geovane,71667,12,3.2,1.22,11,4.12,0.97,3.1500000000000004,NA,NA,NA,29,NA,NA,28,8,19,1,8,NA,NA,NA,NA,2,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Augusto,71042,12,1.2,1.74,5,3.66,0.07,3.5900000000000003,NA,NA,NA,9,NA,NA,10,4,7,3,1,NA,NA,NA,1,NA,NA,NA,2019
267,Vasco,7,Provável,1,gol,Fernando Miguel,71571,12,7,2.55,4,7.14,1.55,5.59,5,NA,4,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Vinícius,71162,12,-0.7,2.11,7,3.49,-0.99,4.48,NA,NA,NA,17,NA,NA,6,5,2,3,6,1,1,NA,NA,1,NA,NA,2019
315,Chapecoense,5,Contundido,4,mei,Elicarlos,50313,12,0,1.52,6,5.19,0,5.19,NA,NA,NA,11,NA,NA,9,4,7,2,5,NA,NA,NA,NA,1,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Fábio Sanches,71604,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Kayke,50402,12,-0.1,5.28,11,7.53,-0.51,8.040000000000001,NA,NA,NA,19,NA,2,11,5,3,5,11,NA,5,NA,1,1,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Leo,71043,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Raúl Cáceres,71680,12,0,-1.95,2,1.8,0,1.8,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,7,Provável,1,gol,Weverton,71631,12,-2,5.09,7,13.7,-0.81,14.51,10,NA,5,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Breno,50408,12,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,David Braz,50317,12,0,2.55,2,6.6,0,6.6,NA,NA,NA,3,NA,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,3,zag,Gustavo Gómez,71684,12,0,4.33,3,13.33,0,13.33,NA,NA,NA,4,1,NA,1,3,2,1,NA,NA,1,NA,NA,2,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Felipe Baxola,71113,12,-1.5,-0.06,5,3.77,-0.38,4.15,NA,NA,NA,7,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Henrique,50856,12,0,3.46,5,6.9,0,6.9,NA,NA,NA,4,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Marquinho,50407,12,-0.5,0.53,3,4.4,-0.33,4.73,NA,NA,NA,3,NA,NA,7,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Léo,50459,12,0,2.9,9,8.28,0,8.28,NA,NA,NA,8,3,NA,12,4,13,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
265,Bahia,5,Contundido,4,mei,Elton,71719,12,0,1.71,9,5.22,0,5.22,NA,NA,NA,15,NA,NA,19,NA,18,1,4,NA,NA,NA,NA,1,NA,NA,2019
341,CSA,6,Nulo,5,ata,Manga Escobar,71704,12,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,4,mei,Cuéllar,71709,12,3.4,5.11,7,12.46,0.15,12.31,NA,NA,NA,9,NA,NA,8,4,27,1,1,NA,NA,NA,NA,1,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Pedro Ken,50877,12,0,1.28,6,2.93,0,2.93,NA,NA,NA,1,NA,NA,6,8,6,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Agenor,71724,12,0,2.37,6,3.05,0,3.05,9,NA,7,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
315,Chapecoense,7,Provável,2,lat,Eduardo,50645,12,7.7,3.65,6,9.22,1.4,7.82,NA,NA,NA,12,2,1,6,4,9,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
354,Ceará,7,Provável,4,mei,Thiago Galhardo,71844,12,6.8,6,9,10.64,1.31,9.33,NA,NA,NA,28,NA,1,8,14,10,7,5,1,3,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Juninho Quixadá,71787,12,0,0,1,3.8,-1.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Walter,51413,12,0,10.6,2,7.05,0,7.05,6,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Júnior Urso,71829,12,0.1,1.85,8,6.47,-0.05,6.52,NA,NA,NA,14,NA,NA,10,11,10,4,4,NA,NA,NA,1,2,NA,NA,2019
354,Ceará,7,Provável,1,gol,Diogo Silva,71882,12,4.5,5.3,12,11.1,-0.53,11.629999999999999,24,NA,10,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2019
341,CSA,2,Dúvida,2,lat,Apodi,51042,12,0,0.16,10,3.3,0,3.3,NA,NA,NA,26,2,NA,19,8,5,2,2,NA,NA,NA,1,3,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Rafael Pereira,51194,12,0,4.4,2,5.26,0,5.26,NA,NA,NA,4,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,4,mei,Michel,71920,12,0,2.07,7,5.27,0,5.27,NA,NA,NA,9,NA,NA,11,NA,21,2,1,NA,NA,NA,NA,1,NA,2,2019
341,CSA,7,Provável,6,tec,Argel Fucks,73317,12,4.13,2.02,3,4.97,0.77,4.199999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Lindoso,72362,12,0,4.57,10,9.36,0,9.36,NA,NA,NA,17,NA,NA,12,6,26,4,5,NA,1,NA,NA,1,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Tiago Alves,51495,12,0,3.18,5,6.87,0,6.87,NA,NA,NA,8,1,NA,3,1,4,NA,1,NA,1,NA,1,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Juninho,71937,12,3.3,3.52,10,6.52,-0.57,7.09,NA,NA,NA,23,NA,2,15,6,16,6,8,NA,1,NA,NA,2,NA,1,2019
356,Fortaleza,7,Provável,3,zag,Roger Carvalho,51415,12,1.4,0.88,9,4.02,0.32,3.6999999999999997,NA,NA,NA,19,1,NA,3,2,5,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Thiago Carleto,51700,12,0,2.6,4,7.44,0,7.44,NA,NA,NA,16,2,NA,4,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Tiago Volpi,72018,12,4,5.09,12,10.34,-0.96,11.3,17,NA,7,8,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Victor,52950,12,0,3.32,9,6.56,0,6.56,17,NA,11,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Everton Ribeiro,51772,12,0,3.85,9,12.26,0,12.26,NA,NA,NA,35,NA,3,7,16,14,4,3,NA,NA,NA,1,1,NA,NA,2019
341,CSA,5,Contundido,4,mei,Amaral,72071,12,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Bruno Cortez,72079,12,0,2.25,2,5.59,0,5.59,NA,NA,NA,5,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,7,Provável,1,gol,Felipe Alves,72372,12,-3.3,3.77,11,7.77,-2.31,10.08,23,1,16,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Giovanni,72097,12,0,7.4,1,5.7,0,5.7,NA,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Elias,54395,12,1.7,2.07,10,9.26,0.27,8.99,NA,NA,NA,28,NA,NA,10,9,13,2,2,1,1,NA,NA,NA,1,NA,2019
263,Botafogo,7,Provável,2,lat,Gilson,52674,12,0,1.73,8,4.27,0,4.27,NA,NA,NA,15,3,NA,9,8,8,NA,1,NA,NA,NA,NA,2,1,NA,2019
341,CSA,5,Contundido,2,lat,Celsinho,72494,12,0,1.3,4,3.07,0,3.07,NA,NA,NA,11,1,NA,2,1,4,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Derley,60791,12,0,1.5,1,4.08,0,4.08,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,6,tec,Fernando Diniz,72391,12,2.31,2.6,12,6.37,0.07,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Gustavo Campanharo,72497,12,3.9,2.23,10,4.37,0.44,3.93,NA,NA,NA,12,NA,NA,11,12,14,1,4,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Réver,52253,12,5.5,4.39,9,11.93,0.49,11.44,NA,NA,NA,12,2,NA,1,2,16,2,4,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,João Paulo,72168,12,0.7,2.25,11,7.61,-0.66,8.27,NA,NA,NA,40,NA,NA,5,14,14,4,3,NA,1,NA,NA,2,NA,NA,2019
264,Corinthians,5,Contundido,4,mei,Ralf,52190,12,0,4.41,9,11.51,0,11.51,NA,NA,NA,16,NA,NA,9,17,25,1,1,1,NA,NA,NA,1,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Vitor Hugo,72605,12,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Dedé,60819,12,0,5.9,10,16.89,0,16.89,NA,NA,NA,23,3,NA,8,11,19,4,5,NA,2,NA,NA,2,NA,NA,2019
277,Santos,7,Provável,1,gol,Éverson,72294,12,1,5.08,6,7.75,-1.21,8.96,5,NA,2,5,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,5,ata,Vitinho,78435,12,0,4.2,8,9.17,0,9.17,NA,NA,NA,15,NA,NA,10,9,6,6,8,NA,2,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Jailson,72290,12,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Bruno César,52558,12,-2.3,2.39,7,6.85,-2.09,8.94,NA,NA,NA,7,NA,NA,5,11,1,NA,1,NA,2,NA,1,1,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Luiz Adriano,72772,12,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Renê Júnior,73281,12,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Benítez,73155,12,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Anderson Martins,52618,12,0,0.6,5,2.8,0,2.8,NA,NA,NA,5,1,NA,5,1,5,NA,NA,NA,NA,NA,NA,3,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Marcos Vinícius,73721,12,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Bruno Alves,73620,12,0,2.9,12,6.66,-0.72,7.38,NA,NA,NA,16,5,NA,20,4,14,1,3,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Julinho,73501,12,1.2,1.95,4,2.14,0.16,1.9800000000000002,NA,NA,NA,9,NA,NA,4,3,6,2,2,NA,NA,NA,NA,1,NA,NA,2019
356,Fortaleza,5,Contundido,5,ata,Éderson,73446,12,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Bruno Peres,73962,12,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Luiz Otávio,72359,12,-0.3,2.24,11,9.34,-0.42,9.76,NA,NA,NA,13,3,1,17,7,13,1,1,NA,NA,NA,NA,4,NA,NA,2019
354,Ceará,7,Provável,2,lat,Samuel Xavier,73384,12,-1.1,4.22,12,12.32,-1.27,13.59,NA,NA,NA,33,3,2,11,25,16,2,5,1,NA,NA,2,2,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Gilberto,73789,12,0,1,1,2.47,0,2.47,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,Rafael Vaz,73421,12,6.3,3.95,6,11.52,0.28,11.24,NA,NA,NA,19,3,NA,2,2,6,2,NA,NA,1,NA,NA,NA,NA,1,2019
262,Flamengo,7,Provável,2,lat,Renê,78445,12,0,4.27,7,7.64,0,7.64,NA,NA,NA,22,2,1,3,4,14,1,1,NA,NA,NA,NA,1,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Marco Ruben,73741,12,-1.1,4.02,7,13.92,-1.16,15.08,NA,NA,NA,9,NA,1,10,4,4,7,3,2,1,NA,4,NA,NA,NA,2019
341,CSA,2,Dúvida,5,ata,Maranhão,73513,12,2.4,1.97,8,3.7,-0.12,3.8200000000000003,NA,NA,NA,11,NA,NA,9,13,4,1,3,NA,1,NA,1,NA,NA,NA,2019
354,Ceará,5,Contundido,5,ata,Alex Amado,78475,12,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Jean Cléber,73858,12,1.5,0.27,3,2.04,0.29,1.75,NA,NA,NA,5,NA,NA,3,4,2,NA,1,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Glédson,73533,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,5,Contundido,5,ata,Rogério,73540,12,0,2.95,7,9.4,0,9.4,NA,NA,NA,7,NA,NA,7,11,3,5,4,NA,1,NA,2,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Geuvânio,73896,12,1.7,3.17,11,12.03,-0.72,12.75,NA,NA,NA,16,NA,1,17,21,13,6,10,NA,NA,NA,NA,1,NA,NA,2019
262,Flamengo,5,Contundido,3,zag,Rodrigo Caio,73800,12,1.5,3.82,10,8.47,0.36,8.110000000000001,NA,NA,NA,12,3,NA,10,6,10,2,10,NA,1,NA,1,2,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Nenê Bonilha,73608,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Wellington Nem,73619,12,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Alison,73974,12,0.1,1.6,6,4.24,-0.46,4.7,NA,NA,NA,9,NA,NA,12,6,15,NA,1,NA,NA,NA,NA,4,NA,NA,2019
263,Botafogo,7,Provável,1,gol,Gatito Fernández,74061,12,-3.6,3.13,10,6.35,-2.29,8.64,13,NA,10,9,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2019
314,Avaí,2,Dúvida,2,lat,Paulinho,78512,12,0,1.07,3,2.31,0,2.31,NA,NA,NA,7,NA,NA,6,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,2,lat,Rodinei,73992,12,0,0.8,6,2.75,0,2.75,NA,NA,NA,5,1,NA,6,2,5,NA,1,NA,NA,NA,2,2,NA,NA,2019
265,Bahia,7,Provável,4,mei,Élber,74140,12,0,2.68,6,5.4,0,5.4,NA,NA,NA,9,NA,NA,2,11,8,1,2,NA,NA,NA,1,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Matheus Barbosa,74069,12,0,1.67,6,3.8,0,3.8,NA,NA,NA,16,NA,NA,8,3,10,1,2,NA,NA,NA,1,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Willian Arão,78478,12,1.1,4.17,10,12.58,-0.55,13.13,NA,NA,NA,22,NA,3,17,5,23,3,4,NA,NA,NA,NA,1,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Jean Mota,78548,12,-0.3,2.55,11,8.12,-0.47,8.59,NA,NA,NA,19,NA,1,12,16,6,3,4,1,1,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Paolo Guerrero,75295,12,0,6.33,6,14.5,0,14.5,NA,NA,NA,10,NA,NA,7,11,4,5,5,1,3,NA,4,1,NA,NA,2019
265,Bahia,5,Contundido,4,mei,Guerra,74213,12,0,-0.5,1,3.67,0,3.67,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Ricardinho,78577,12,2.3,3.17,11,5.93,-0.29,6.22,NA,NA,NA,27,NA,1,12,4,12,9,9,NA,1,NA,NA,1,NA,NA,2019
265,Bahia,7,Provável,1,gol,Douglas Friedrich,78584,12,9,8.33,11,13.9,-0.05,13.950000000000001,24,1,10,3,6,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Claudio Winck,74074,12,0,2.15,2,4.01,0,4.01,NA,NA,NA,6,NA,NA,2,NA,5,NA,2,NA,NA,NA,NA,1,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Eduardo Brock,78654,12,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,Yago,77500,12,5,1.77,11,4.19,0.35,3.8400000000000003,NA,NA,NA,10,4,NA,8,2,5,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
277,Santos,2,Dúvida,5,ata,Derlis González,75372,12,13.6,0.32,5,2.7,1.96,0.7400000000000002,NA,NA,NA,7,NA,NA,7,8,4,1,NA,NA,1,NA,2,3,1,NA,2019
264,Corinthians,7,Provável,4,mei,Gabriel,78605,12,7.7,3.7,3,6.86,0.88,5.98,NA,NA,NA,3,NA,NA,6,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Auremir,77570,12,0,1.8,3,4.23,0,4.23,NA,NA,NA,7,NA,NA,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Madson,78077,12,0,4.37,6,6.76,0,6.76,NA,NA,NA,11,2,NA,8,7,8,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,6,tec,Eduardo Barroca,77774,12,3.55,3.03,12,8.13,0.24,7.890000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Ramiro,78715,12,0,1.95,7,10.95,0,10.95,NA,NA,NA,9,NA,1,10,7,8,1,2,NA,NA,NA,NA,1,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Wanderson,86143,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,William Pottker,77809,12,0,2.2,2,7.2,0,7.2,NA,NA,NA,3,NA,NA,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Copete,77959,12,0,0.3,1,4.56,0,4.56,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Pedro Castro,78840,12,2.9,2.29,12,4.57,0.27,4.300000000000001,NA,NA,NA,28,NA,NA,19,14,19,5,5,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,César,78086,12,0,4.62,4,6.1,0,6.1,7,NA,4,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Reinaldo,78850,12,21.4,6.21,12,16.09,2.8,13.29,NA,NA,NA,21,5,1,14,13,19,4,5,NA,2,NA,NA,1,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Matheus Rossetto,86766,12,0,2.67,3,3.78,0,3.78,NA,NA,NA,10,NA,NA,3,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,1,gol,Richard,78851,12,0,1.2,1,4.73,0,4.73,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Naldo,78897,12,-0.3,1.52,10,3.02,-0.15,3.17,NA,NA,NA,18,NA,NA,15,4,18,2,4,NA,NA,NA,1,3,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Thiago Santos,78855,12,2.7,2.12,5,5.68,-0.49,6.17,NA,NA,NA,3,NA,NA,15,3,12,1,1,NA,NA,NA,1,1,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,12,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Víctor Cuesta,79113,12,6.2,5.88,10,14.17,-0.5,14.67,NA,NA,NA,14,4,NA,8,10,32,NA,NA,NA,NA,NA,NA,3,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,12,0,1.4,1,7.12,0,7.12,NA,NA,NA,2,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,12,0,6.75,2,7.11,0,7.11,NA,NA,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,12,4.35,4.32,12,11.01,0.07,10.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,12,0,1,2,1.76,0,1.76,NA,NA,NA,1,NA,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,12,-0.3,2.3,8,6.02,-0.85,6.869999999999999,NA,NA,NA,3,NA,NA,5,8,1,6,2,NA,1,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,12,-0.8,2.45,6,6.25,-0.35,6.6,NA,NA,NA,6,3,NA,6,2,5,NA,NA,NA,NA,NA,NA,2,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,12,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,12,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,12,4.9,2.69,12,6.03,-0.15,6.180000000000001,NA,NA,NA,28,6,NA,3,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Edinho,80193,12,0,3.13,7,7.47,-0.97,8.44,NA,NA,NA,10,NA,NA,4,13,3,4,7,NA,1,NA,1,1,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,12,0,0.62,5,3.86,0,3.86,NA,NA,NA,10,NA,NA,15,11,1,2,4,1,1,NA,4,4,NA,NA,2019
315,Chapecoense,5,Contundido,1,gol,Vagner,78151,12,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
