clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,G,I,PE,PP,RB,FT,CV,SG,DD,DP,GS,GC,ano
275,Palmeiras,6,Nulo,5,ata,Iván Angulo,105841,27,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Edu,105842,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,27,0,1.23,10,3.11,0,3.11,NA,1,9,1,NA,3,NA,NA,21,NA,5,NA,NA,3,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,5,ata,Carlos Eduardo,90917,27,0,-0.2,4,2.89,0,2.89,NA,2,2,NA,1,6,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Bruno Nazário,81776,27,1.5,1.51,9,2.58,0.18,2.4,NA,1,6,5,3,12,NA,NA,11,NA,3,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Ivonei,105899,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Edson,105901,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,27,0,-2,0,3.32,0,3.32,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Adriano,105906,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,3,Suspenso,3,zag,Pablo Marí,105897,27,1.9,4.9,16,8.04,0.53,7.509999999999999,1,3,21,NA,4,4,2,1,23,NA,22,1,NA,8,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,27,0,-0.2,2,0.77,0,0.77,NA,NA,3,NA,NA,1,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Rossi,81798,27,0.6,1.64,20,4.2,-1.21,5.41,2,5,22,12,13,28,NA,3,50,1,15,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Alisson,81845,27,0,5.74,14,8.31,0,8.31,5,4,14,10,7,27,3,NA,24,NA,15,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Taddei,105907,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,João Ricardo,81881,27,5,4.42,4,5.86,0.29,5.57,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,10,NA,6,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,27,0,2.78,12,4.32,0,4.32,NA,1,14,2,1,13,NA,NA,11,NA,14,NA,NA,3,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Henrique Dourado,81905,27,0,0.5,2,4.51,0,4.51,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vinicius Mingotti,105909,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Chico,82407,27,0,0.65,6,3.68,0,3.68,NA,1,14,1,1,8,NA,NA,7,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Aldo,105903,27,0,3.5,1,1.53,0,1.53,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Zé Rafael,82455,27,3.4,2.13,15,8.89,0.79,8.100000000000001,1,3,32,6,8,34,NA,2,20,NA,17,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,27,2,6.35,25,15.18,0.03,15.15,NA,NA,NA,NA,NA,6,NA,NA,14,NA,NA,NA,NA,9,55,2,32,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,27,0,3.39,9,3.69,0,3.69,NA,NA,10,4,5,5,1,NA,11,NA,11,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,27,0,0.38,5,5.15,0,5.15,NA,1,4,NA,NA,4,NA,NA,12,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Jonathan,105910,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marco Antônio,105912,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Zé Marcos,90943,27,0,-0.1,1,0.77,0,0.77,NA,NA,2,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Johnny ,106002,27,0,0,1,0.77,0,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,João Pedro ,106017,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Flávio,91102,27,6.2,2.41,19,4.35,0.65,3.6999999999999997,NA,2,31,1,6,16,NA,1,22,NA,39,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Welinton,105913,27,0,1.5,1,1.29,0,1.29,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,5,Contundido,5,ata,Everaldo ,91151,27,0,2.62,10,3.91,0,3.91,1,2,15,2,8,15,1,3,7,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Cadu Silva,105914,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Ramos,106000,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Alan Costa,82613,27,1.8,2.09,16,4.64,0.41,4.2299999999999995,NA,3,15,1,5,3,NA,1,23,NA,15,NA,NA,5,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,3,zag,Aguilar,95494,27,0,3.42,16,6.33,0,6.33,NA,3,21,NA,2,9,NA,NA,15,NA,23,NA,NA,7,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Daniel Oliveira,106076,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,27,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Tinga,82628,27,0,2.56,16,2.3,0,2.3,2,NA,6,NA,4,6,1,NA,59,NA,15,NA,NA,3,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Júlio César,49673,27,0,4.34,8,6.29,0,6.29,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,17,NA,13,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,27,0,3.09,21,5.12,0,5.12,NA,3,22,3,5,16,NA,3,42,NA,30,NA,NA,7,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Orinho,95542,27,0,4.92,4,2.97,0,2.97,NA,NA,6,1,2,3,NA,NA,2,NA,6,NA,NA,2,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Alexandre Pato,49675,27,2,4.31,17,9.03,0.63,8.399999999999999,NA,1,19,10,19,26,5,11,32,NA,13,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,5,Contundido,2,lat,Moisés,90444,27,0,5.65,20,13.92,0,13.92,2,4,38,4,10,10,NA,1,35,NA,52,NA,1,10,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Wilson,50284,27,0,1.97,3,4.21,0,4.21,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,8,NA,9,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,27,0,1.46,5,3.53,0,3.53,NA,1,1,NA,NA,1,NA,NA,9,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,5,Contundido,4,mei,Ramires,50293,27,0,1.17,3,6.79,0,6.79,NA,NA,2,NA,1,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,5,Contundido,3,zag,Marcelo Benevenuto,95638,27,2.7,2,12,4.68,-1.14,5.819999999999999,1,3,7,NA,1,12,2,NA,21,NA,6,1,NA,2,NA,NA,NA,2,2019
264,Corinthians,6,Nulo,5,ata,João Celeri,105866,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Gustavo Bochecha,95798,27,0,1.67,19,6.05,0,6.05,1,2,8,5,7,15,NA,NA,58,NA,24,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,27,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Guilherme,50294,27,0,-0.66,5,2.63,0,2.63,NA,2,4,NA,NA,3,NA,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,3,Suspenso,4,mei,Piris da Motta,95802,27,0.7,0.66,19,3.19,-0.14,3.33,NA,3,14,1,3,16,NA,NA,13,NA,12,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Jordi,86776,27,0,6.1,24,10.48,0,10.48,NA,4,3,NA,NA,3,NA,NA,15,NA,NA,NA,NA,8,57,2,33,NA,2019
265,Bahia,7,Provável,5,ata,Artur,95799,27,6.7,3.01,23,10.47,0.67,9.8,2,6,19,11,19,35,5,5,72,1,15,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,2,Dúvida,4,mei,João Paulo,86770,27,0,2.4,21,4.94,0,4.94,NA,5,34,6,10,30,2,NA,56,NA,32,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,6,tec,Zé Ricardo,95780,27,0,2.36,7,6.81,0,6.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Everton,50301,27,0,1.68,16,7.34,0,7.34,2,3,32,3,3,22,1,7,31,NA,18,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,André Luís,92146,27,0,2.01,17,4.52,0,4.52,NA,4,10,5,3,32,2,4,16,NA,3,3,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,5,Contundido,3,zag,Léo Santos,95820,27,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Elicarlos,50313,27,-0.2,0.71,14,4.15,-0.02,4.17,NA,5,21,2,8,18,NA,NA,23,NA,13,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,27,0,0.5,1,2.4,0,2.4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Bruno Guimarães,98352,27,3.5,3.94,18,12.31,-0.2,12.51,1,2,32,8,11,54,2,NA,68,NA,28,1,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,27,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,Ramón Martínez,92155,27,0,1.78,7,4.73,0,4.73,NA,1,5,NA,1,4,NA,1,6,NA,11,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Tiepo,98412,27,0,3.16,22,12.51,0,12.51,NA,2,NA,NA,NA,3,NA,NA,15,NA,NA,NA,NA,4,37,3,35,NA,2019
263,Botafogo,6,Nulo,2,lat,Fernando,99550,27,0,2.66,16,4.04,0,4.04,1,5,29,2,1,11,NA,NA,32,NA,20,1,NA,6,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Lima,96340,27,0.6,4.6,11,5.79,-0.99,6.78,1,2,12,10,8,22,1,2,21,NA,17,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,27,-0.3,1.39,26,3.14,-0.14,3.2800000000000002,NA,3,17,1,2,8,1,NA,39,NA,15,NA,NA,5,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Evando Camillato,96454,27,1.66,2.31,3,6.69,-0.19,6.880000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,David Braz,50317,27,4.8,4.65,14,8.88,0.9,7.98,NA,NA,10,3,9,1,2,NA,14,NA,18,NA,NA,4,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,27,-0.8,0.33,3,0.89,-0.04,0.93,NA,NA,2,NA,NA,1,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,27,-0.7,3.75,17,5.83,-1.04,6.87,NA,1,12,4,3,11,NA,1,33,NA,13,NA,NA,10,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,27,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Hudson,50324,27,0,2.28,14,9.05,0,9.05,1,3,25,4,1,10,1,1,18,NA,22,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,4,mei,Igor Gomes,100084,27,-0.8,0.68,17,1,-0.03,1.03,NA,2,14,3,4,13,1,NA,16,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,27,0.2,0.46,20,1.69,-0.41,2.1,1,8,46,8,12,23,NA,NA,57,NA,23,NA,1,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,27,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vinícius,98496,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marquinho,50407,27,0,1.15,6,4.67,0,4.67,NA,NA,9,2,1,3,NA,1,6,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,27,0.5,2.49,24,5.89,-0.96,6.85,1,1,29,3,4,21,1,6,52,NA,43,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,5,ata,Lucas Silva,98515,27,0,0.5,7,1.48,0,1.48,NA,NA,2,NA,1,5,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,27,0,-1.25,2,2.26,0,2.26,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Raniel,86797,27,-0.5,1.86,10,5.8,-0.86,6.66,1,2,12,6,8,13,1,3,12,NA,5,1,1,NA,NA,NA,NA,1,2019
293,Athlético-PR,6,Nulo,4,mei,Matheus Rossetto,86766,27,0,0.17,6,2.49,0,2.49,NA,2,11,NA,NA,3,NA,NA,15,NA,9,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,27,0,2.25,11,4.03,0,4.03,NA,NA,3,2,9,5,1,NA,15,NA,7,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,27,0,1.9,6,3.43,0,3.43,NA,1,11,2,NA,12,NA,NA,5,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Léo,50459,27,0,1.92,13,6.34,0,6.34,NA,1,16,NA,NA,4,NA,NA,15,NA,15,NA,NA,3,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Eduardo,50645,27,1,2.44,16,7.95,-0.48,8.43,1,2,18,NA,NA,22,NA,NA,46,NA,20,NA,NA,4,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Marquinhos,98765,27,0,0.8,3,0.91,0,0.91,NA,NA,2,NA,3,2,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Pedro Ken,50877,27,0.5,1.36,11,2.91,-1.02,3.93,NA,2,12,NA,1,13,NA,NA,6,NA,13,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,27,0,5.61,10,10.48,0,10.48,2,NA,10,4,7,11,3,NA,23,NA,12,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Breno,50408,27,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,27,0,-0.62,4,1.97,0,1.97,NA,2,10,1,1,6,NA,NA,10,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,27,0.6,4.49,18,10.94,0.2,10.74,2,NA,7,13,9,30,4,2,52,NA,14,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,José Welison,86859,27,-0.5,1.72,10,3.88,-0.09,3.9699999999999998,NA,2,10,NA,5,5,NA,NA,14,NA,16,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Willian Popp,86890,27,0,-1.8,1,1.81,0,1.81,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Rafael Pereira,51194,27,-2.8,0.42,11,3.21,-0.2,3.41,NA,4,3,NA,NA,3,1,NA,15,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Apodi,51042,27,2.2,3.02,24,5.91,0.28,5.63,1,3,38,9,9,33,3,6,43,NA,10,NA,NA,7,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Walter,51413,27,-1,6.97,4,6.45,-1.56,8.01,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,8,NA,3,NA,2019
264,Corinthians,2,Dúvida,5,ata,Gustavo,86932,27,5.1,2.28,14,4.68,-0.98,5.66,1,1,19,4,9,13,2,2,4,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,27,0.3,2.42,21,4.63,0.14,4.49,3,2,19,11,11,30,NA,4,48,NA,17,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,27,0,4.6,25,8.67,0,8.67,2,2,23,19,23,35,6,12,52,NA,23,2,1,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Diego Tavares,83869,27,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,3,zag,Emerson Santos,86972,27,0,2.88,11,4.12,0,4.12,NA,3,13,2,NA,3,1,1,22,NA,13,NA,NA,4,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,3,zag,Roger Carvalho,51415,27,0,0.98,12,4.09,0,4.09,NA,NA,5,NA,3,3,NA,NA,24,NA,5,NA,NA,2,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,2,lat,Leonardo,86973,27,0,2.7,9,5.41,0,5.41,NA,2,9,4,3,1,NA,NA,18,NA,7,NA,NA,4,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Zeca,87192,27,1.4,3.92,18,7.36,-0.43,7.79,NA,4,12,1,1,6,NA,NA,36,NA,37,NA,NA,7,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Jean,99459,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Nathan,87009,27,1.5,2.86,16,5.49,0.19,5.3,NA,2,23,4,5,5,4,NA,20,NA,16,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Jean Carlos,84253,27,0,-2.8,1,0.78,0,0.78,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,27,0,1.6,3,1.25,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,3,NA,4,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,27,-1.5,2.88,23,6.56,-0.24,6.8,2,10,17,12,15,34,4,10,52,NA,18,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,Kannemann,87342,27,0,4.24,9,11.98,0,11.98,NA,5,21,NA,NA,12,1,NA,11,NA,22,NA,NA,3,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Adalberto,51549,27,0,-2.8,1,1.72,0,1.72,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,3,zag,Tiago Alves,51495,27,0.7,2.27,18,5.9,0.19,5.71,1,1,14,1,2,2,1,2,28,NA,13,1,NA,4,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Pedro Henrique,87225,27,0,4.46,13,8.45,0,8.45,NA,NA,2,2,3,13,NA,NA,16,NA,15,NA,NA,6,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Renato Kayzer,92696,27,0,1.21,11,2.18,0,2.18,NA,NA,10,1,2,8,1,2,5,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,27,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,27,6,3.51,25,9.69,1.06,8.629999999999999,1,3,12,1,4,21,1,1,35,NA,32,NA,NA,7,NA,NA,NA,NA,2019
