clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,value,ano
283,Cruzeiro,6,Nulo,4,mei,Michel,103579,26,0,0,0,2,0,2,NA,2019
277,Santos,6,Nulo,3,zag,Kaique Rocha,103684,26,0,0,0,2,0,2,NA,2019
266,Fluminense,6,Nulo,5,ata,Marcos Paulo,103645,26,0,3.33,12,4,0,4,NA,2019
276,São Paulo,6,Nulo,1,gol,Júnior,103662,26,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,3,zag,Lucão,84554,26,0,0,0,2,0,2,NA,2019
314,Avaí,6,Nulo,1,gol,Lucas Frigeri,84854,26,0,3.7,2,3.88,0,3.88,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadsom Silva,103695,26,0,0,1,0.76,0,0.76,NA,2019
264,Corinthians,7,Provável,3,zag,Bruno Méndez,103700,26,0,2.25,4,4.33,-0.68,5.01,NA,2019
277,Santos,2,Dúvida,3,zag,Luan Peres ,84847,26,0,2.7,4,3.39,-1.02,4.41,NA,2019
314,Avaí,5,Contundido,2,lat,Alex Silva,84861,26,0,1.7,1,4.35,0,4.35,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Felipe,84860,26,0,6.43,3,4.81,0,4.81,NA,2019
341,CSA,6,Nulo,2,lat,Euller ,84890,26,0,1.65,6,3.6,0,3.6,NA,2019
277,Santos,6,Nulo,4,mei,Anderson Ceará,103724,26,0,0,0,1,0,1,NA,2019
275,Palmeiras,6,Nulo,5,ata,Veron,103764,26,0,0,0,1,0,1,NA,2019
267,Vasco,7,Provável,2,lat,Henrique,84893,26,0,2.54,12,3.89,-0.54,4.43,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,26,0,0,0,2,0,2,NA,2019
263,Botafogo,7,Provável,6,tec,Alberto Valentim,84863,26,0,3.19,16,6.96,-0.16,7.12,NA,2019
266,Fluminense,6,Nulo,5,ata,João Pedro,104026,26,0,4.33,20,6.02,-0.44,6.46,NA,2019
266,Fluminense,6,Nulo,5,ata,Evanilson,101606,26,0,0,0,2,0,2,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Neto,103706,26,0,0,0,1,0,1,NA,2019
276,São Paulo,6,Nulo,3,zag,Walce,104074,26,0,3.57,3,3.67,0,3.67,NA,2019
263,Botafogo,6,Nulo,1,gol,André,104080,26,0,0,0,1,0,1,NA,2019
285,Internacional,7,Provável,6,tec,Ricardo Colbachini,106475,26,0,6.04,2,11.91,1.7,10.21,NA,2019
262,Flamengo,5,Contundido,5,ata,Berrío ,85300,26,0,1.17,16,5.06,0,5.06,NA,2019
263,Botafogo,6,Nulo,4,mei,Alessandro,104081,26,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,1,gol,Carlos Miguel,104084,26,0,0,0,1,0,1,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,26,0,0,0,3,0,3,NA,2019
290,Goiás,6,Nulo,3,zag,Vanderley,106077,26,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,26,0,1.45,11,3.86,0,3.86,NA,2019
263,Botafogo,6,Nulo,4,mei,Alex Santana,85465,26,0,4.82,15,10.08,0,10.08,NA,2019
285,Internacional,6,Nulo,5,ata,Pedro Lucas,104087,26,0,-0.45,4,2.45,0,2.45,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,26,0,0,0,2,0,2,NA,2019
285,Internacional,6,Nulo,3,zag,Roberto,104086,26,0,1.88,5,2.43,-0.26,2.6900000000000004,NA,2019
275,Palmeiras,6,Nulo,4,mei,Hyoran,85931,26,0,4.16,5,5.14,0,5.14,NA,2019
276,São Paulo,7,Provável,2,lat,Léo,85626,26,0,-1,1,3.67,0,3.67,NA,2019
264,Corinthians,6,Nulo,3,zag,João Victor,104250,26,0,0,0,2,0,2,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Matheus Stockl,104088,26,0,0,0,1,0,1,NA,2019
266,Fluminense,6,Nulo,2,lat,Calegari,104276,26,0,0,0,1,0,1,NA,2019
265,Bahia,6,Nulo,2,lat,Douglas Borel,104634,26,0,0,0,1,0,1,NA,2019
265,Bahia,6,Nulo,3,zag,Jaques,104128,26,0,0,0,1,0,1,NA,2019
262,Flamengo,2,Dúvida,2,lat,João Lucas,104257,26,0,4.16,5,2.39,-1.02,3.41,NA,2019
314,Avaí,6,Nulo,4,mei,Falcão,104104,26,0,0,0,2,0,2,NA,2019
341,CSA,2,Dúvida,2,lat,Warley,104646,26,0,0.5,2,1.62,-0.06,1.6800000000000002,NA,2019
314,Avaí,6,Nulo,3,zag,Nuno,104326,26,0,0,0,2,0,2,NA,2019
315,Chapecoense,6,Nulo,1,gol,Arthur,104325,26,0,0,0,1,0,1,NA,2019
314,Avaí,6,Nulo,4,mei,Dudu,104327,26,0,0,0,1,0,1,NA,2019
314,Avaí,6,Nulo,1,gol,Rodrigo,104328,26,0,0,0,1,0,1,NA,2019
263,Botafogo,6,Nulo,2,lat,Lucas Barros,104650,26,0,0.72,7,0.83,-0.03,0.86,NA,2019
285,Internacional,7,Provável,2,lat,Heitor,104649,26,0,3.59,9,2.8,-0.28,3.08,NA,2019
314,Avaí,6,Nulo,4,mei,Julian,104333,26,0,0,0,2,0,2,NA,2019
341,CSA,6,Nulo,3,zag,Lucas Dias,104356,26,0,0,0,2,0,2,NA,2019
290,Goiás,6,Nulo,5,ata,Vinícius,104660,26,0,0,0,1,0,1,NA,2019
263,Botafogo,6,Nulo,1,gol,Lucas Alves,104651,26,0,0,0,1,0,1,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,26,0,0,2,1.28,0,1.28,NA,2019
267,Vasco,6,Nulo,5,ata,Tiago Reis,104678,26,0,1.74,8,4.08,0,4.08,NA,2019
314,Avaí,6,Nulo,1,gol,João Vitor,104329,26,0,0,0,1,0,1,NA,2019
356,Fortaleza,6,Nulo,5,ata,Gustavo Coutinho,104362,26,0,0,0,1,0,1,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,26,0,0,2,0.75,0,0.75,NA,2019
290,Goiás,6,Nulo,4,mei,Daniel Oliveira,106076,26,0,0,0,1,0,1,NA,2019
314,Avaí,5,Contundido,5,ata,Jonathan,106161,26,0,4.04,8,5.68,0,5.68,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Gabriel,104404,26,0,0,0,1,0,1,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,26,0,0,0,1,0,1,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Vitor Mendes,104401,26,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,2,lat,Alexandre Melo,106159,26,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,5,ata,Kaio Magno,106200,26,0,0,0,1,0,1,NA,2019
314,Avaí,6,Nulo,4,mei,Marx Lênin,106312,26,0,0,0,1,0,1,NA,2019
267,Vasco,7,Provável,4,mei,Bruno Gomes,106202,26,0,5.5,2,3.03,1.94,1.0899999999999999,NA,2019
267,Vasco,6,Nulo,5,ata,Lucas Figueiredo,106201,26,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,4,mei,Gabriel Pec,106199,26,0,1.1,2,1.32,-0.06,1.3800000000000001,NA,2019
263,Botafogo,6,Nulo,4,mei,Caio Alexandre,106323,26,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Kawan,106219,26,0,0,0,1,0,1,NA,2019
284,Grêmio,6,Nulo,5,ata,Jhonata Robert,106371,26,0,0,0,1,0,1,NA,2019
276,São Paulo,7,Provável,4,mei,Luan,102909,26,0,0.84,16,3.04,0.03,3.0100000000000002,NA,2019
275,Palmeiras,6,Nulo,1,gol,Matheus Teixeira,102907,26,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,1,gol,Lucão,106160,26,0,0,0,2,0,2,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,26,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Anderson,102906,26,0,0,0,1,0,1,NA,2019
