clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FF,FS,G,I,PE,PP,RB,A,FT,DD,GS,SG,CV,DP,GC,ano
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,19,2.01,3.78,18,9.94,-0.1,10.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Bruno Guimarães,98352,19,0,4.85,12,12.44,0,12.44,1,21,7,8,41,2,NA,37,NA,15,1,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Reinier,105068,19,0,6.3,2,4.55,0,4.55,NA,1,NA,NA,2,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Bruninho,105111,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,19,-2,0.03,6,0.77,-0.14,0.91,1,13,4,1,2,NA,NA,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Welligton Rocha,105846,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,19,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,19,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Caio Alexandre,106323,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Edu Dracena,37657,19,0,4.7,4,6.97,0,6.97,NA,3,1,3,2,NA,NA,1,NA,4,NA,NA,NA,NA,2,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Jonathan,37662,19,0,4.32,5,7.3,0,7.3,2,4,1,NA,3,1,NA,7,NA,6,NA,NA,NA,NA,2,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Thonny Anderson,101484,19,9.8,3.81,11,5.72,0.75,4.97,1,14,7,5,11,2,2,17,NA,10,1,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,19,0,-0.3,1,2.8,0,2.8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Pepê,101573,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,19,0,3.12,4,4.97,0,4.97,NA,7,1,2,1,NA,NA,6,NA,3,NA,NA,NA,NA,2,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,19,0,-0.6,1,1.25,0,1.25,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,19,0,0.3,1,2.97,0,2.97,1,1,NA,NA,NA,NA,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Ricardo,101491,19,3.5,2.39,10,4.55,0.6,3.9499999999999997,2,9,1,2,1,NA,2,23,NA,8,NA,NA,NA,NA,5,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Ricardo Verza,101679,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,19,0,-2.5,1,1.07,0,1.07,1,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Alerrandro,101715,19,0,6.38,8,7.78,0,7.78,NA,3,5,9,9,2,3,4,NA,7,1,2,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Bruninho,101716,19,15.8,4.38,4,4.33,2.8,1.5300000000000002,NA,3,4,3,4,1,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Felipe Jonatan,101708,19,0,3.53,13,8.56,-0.38,8.940000000000001,NA,9,5,5,6,2,1,24,NA,6,NA,NA,NA,NA,4,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Marrony,101717,19,0.7,2.75,17,11.19,-0.39,11.58,2,29,7,12,26,1,5,29,NA,25,1,NA,NA,NA,NA,1,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,19,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Carlos Augusto,101803,19,1.3,2.83,7,4.98,0.17,4.8100000000000005,1,5,NA,2,4,1,NA,11,NA,4,NA,NA,NA,NA,2,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Fabinho,101729,19,0,-0.5,1,0.77,0,0.77,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Iury,101846,19,4.4,3.08,8,6.54,1.03,5.51,1,12,NA,1,8,NA,NA,24,NA,10,1,NA,NA,NA,3,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,19,0,0.7,1,2.57,0,2.57,NA,2,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Ivonei,105899,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Pablo Marí,105897,19,5,5.64,8,7.54,-0.69,8.23,2,12,NA,1,1,2,1,9,NA,14,NA,NA,NA,NA,4,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,João Celeri,105866,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Toró,101885,19,2.2,2.05,13,5.06,-0.35,5.409999999999999,1,17,3,10,17,2,1,23,NA,9,NA,NA,NA,NA,NA,1,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Gabriel Calabres,101911,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Edson,105901,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Adriano,105906,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,19,0,-0.2,2,0.77,0,0.77,NA,3,NA,NA,1,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vinicius Mingotti,105909,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Jonathan,105910,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Taddei,105907,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Cadu Silva,105914,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Aldo,105903,19,3.5,3.5,1,1.53,0.53,1,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marco Antônio,105912,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Ramos,106000,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Welinton,105913,19,0,1.5,1,1.29,0,1.29,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Johnny ,106002,19,0,0,1,0.77,-0.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,19,0,1.6,3,1.25,0,1.25,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,4,1,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,19,1.9,3.77,9,5,-0.3,5.3,NA,12,3,8,10,1,1,22,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Wesley,99462,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,19,0,2.9,1,3.4,0,3.4,NA,NA,NA,NA,4,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,19,0,-0.5,2,1.29,0,1.29,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Iago Mendonça,105278,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Bento,105208,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Fernando,99550,19,6.9,2.88,12,5.03,1.42,3.6100000000000003,2,19,2,NA,8,NA,NA,23,NA,9,1,NA,NA,NA,6,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Mascarenhas,99721,19,0,-2.3,1,1.75,0,1.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,5,ata,Vitinho,101960,19,0.7,3.07,9,2.63,-0.2,2.83,NA,13,5,7,5,1,NA,8,NA,3,2,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,19,0,2.3,6,3.14,0,3.14,NA,2,2,4,4,NA,NA,6,NA,4,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Alan,105395,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Chará,99891,19,6.5,4.25,17,12.01,0.91,11.1,NA,9,11,10,24,3,4,49,NA,19,1,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,19,0,3.3,11,7.1,0,7.1,1,8,1,3,7,1,NA,21,NA,19,NA,NA,NA,NA,1,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Sarrafiore,101315,19,0.2,1.6,13,3.6,-0.23,3.83,3,12,2,6,7,2,NA,19,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,19,0,1.83,7,2.2,0,2.2,1,5,1,3,7,NA,NA,6,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,19,0,0.97,10,2.54,0,2.54,4,7,1,2,10,NA,NA,12,NA,8,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Jô,101317,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,19,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,2,Dúvida,5,ata,Ezequiel,99915,19,0,2.1,1,4.07,0,4.07,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,19,0,1.63,3,1.99,0,1.99,NA,1,NA,1,5,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafael Barbosa,105396,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Guga,101319,19,0,4.22,9,7.81,0,7.81,NA,7,NA,3,6,NA,1,33,NA,21,3,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,5,ata,Lincoln,100065,19,0,1.97,8,3.74,0,3.74,1,3,4,3,8,1,1,8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Matheus Prado,101375,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,19,0,1.4,9,1.79,-0.4,2.19,NA,1,3,1,9,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,19,0,6,2,9.79,0,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Igor Gomes,100084,19,1.3,0.23,10,1.08,-0.02,1.1,2,5,3,3,5,NA,NA,9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Pedrinho,100103,19,0.5,0.6,2,1.02,-0.08,1.1,NA,2,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Lucas Venuto,100290,19,0,0,1,2.32,0,2.32,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Felipe Pires,100289,19,8.8,3.78,5,5.63,1.39,4.24,NA,3,1,3,8,1,1,9,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Bustamante,100425,19,9.7,1.35,6,3.08,2.31,0.77,1,14,1,2,9,1,NA,9,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,19,0,1.21,9,3.28,0,3.28,1,6,NA,NA,4,NA,NA,7,NA,4,NA,NA,NA,NA,2,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Edu,105842,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,19,0,0.35,2,2.21,0,2.21,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,19,0,-0.1,2,1.79,0,1.79,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,19,0,0.6,1,0.9,0,0.9,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Matheus Henrique,100742,19,0.9,1.5,9,3.6,-0.63,4.23,3,11,2,1,12,NA,NA,24,NA,12,1,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Liziero,100761,19,-1,1.46,8,3.82,-0.23,4.05,1,9,1,2,8,NA,NA,17,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,19,0,2.9,4,2.6,0,2.6,NA,2,1,1,2,1,1,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Talles Magno,105786,19,8.9,2.31,9,3.23,2.03,1.2000000000000002,3,17,4,8,15,2,NA,13,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Da Silva,105836,19,0,0.17,3,0.78,0,0.78,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Guilherme Azevedo,105837,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Luan,105807,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,5,ata,Rafael Moura,37655,19,-0.5,0.48,6,3.26,-0.53,3.79,NA,7,1,2,4,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Iván Angulo,105841,19,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,1,gol,Fábio,37656,19,-2.6,2.83,16,9.06,-0.24,9.3,1,NA,NA,NA,1,NA,NA,8,NA,NA,NA,NA,18,22,5,NA,2,NA,2019
285,Internacional,6,Nulo,2,lat,Erik,105838,19,0,2.55,2,2.05,0,2.05,NA,NA,NA,NA,3,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,João Pedro ,106017,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Daniel Oliveira,106076,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Vanderley,106077,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Lucas Figueiredo,106201,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Breno,106083,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Jonathan,106161,19,6.8,2.77,3,3.9,1.95,1.95,NA,6,NA,1,5,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Lucão,106160,19,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Kaio Magno,106200,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Alexandre Melo,106159,19,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Gabriel Pec,106199,19,0,1.3,1,1.38,0,1.38,NA,NA,NA,NA,2,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
