clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,DD,FS,GS,PE,SG,FC,FD,FF,RB,DP,A,G,I,PP,CV,FT,GC,ano
293,Athlético-PR,7,Provável,4,mei,Bruno Guimarães,98352,33,0,3.81,22,12.15,0,12.15,3,NA,61,NA,81,NA,38,9,15,34,NA,2,2,NA,NA,NA,1,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Evando Camillato,96454,33,3.01,1.78,9,6.64,0.38,6.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,33,5.8,1.07,25,2.86,-0.28,3.1399999999999997,9,NA,33,NA,71,NA,55,11,16,34,NA,1,NA,NA,NA,1,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,33,0,-0.25,2,3.03,0,3.03,1,NA,1,NA,5,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Janderson,97245,33,1.6,2.31,14,2.02,0.32,1.7,NA,NA,21,NA,16,NA,10,2,6,8,NA,1,1,1,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,33,0,3.35,7,5.49,0,5.49,1,NA,5,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,33,0.2,3.04,31,8.58,-0.37,8.95,5,NA,27,NA,47,8,19,2,7,36,NA,1,1,1,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,4,mei,Thaciano,87470,33,0,2.73,22,4.83,0,4.83,4,NA,15,NA,18,NA,21,9,7,27,NA,1,2,3,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,33,0,1.58,4,4.35,0,4.35,NA,NA,4,NA,2,NA,5,3,6,1,NA,NA,NA,5,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Piris da Motta,95802,33,-1.9,0.43,23,2.6,-0.35,2.95,4,NA,18,NA,17,NA,19,1,4,13,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Vitor Bueno,87552,33,2.1,3.19,23,6.31,-0.35,6.659999999999999,1,NA,24,NA,39,NA,16,4,13,22,NA,1,3,NA,NA,NA,2,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,33,0,1,2,1.76,0,1.76,NA,NA,4,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,33,6.94,3.48,31,9.19,0.38,8.809999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Caio Paulista,102318,33,0.5,2.65,22,3.89,-0.23,4.12,1,NA,28,NA,41,NA,26,7,22,31,NA,NA,NA,2,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Arrascaeta,87863,33,0.2,10.06,18,16.43,-0.93,17.36,1,NA,36,NA,69,NA,21,5,15,30,NA,9,11,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Deyverson,92708,33,2.3,3.63,19,9.93,-0.59,10.52,3,NA,52,NA,31,NA,23,12,21,10,NA,2,3,21,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,33,-0.3,0.23,7,2.59,-0.4,2.9899999999999998,NA,NA,2,NA,8,NA,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Sornoza,87877,33,2.8,1.76,19,4.81,0.46,4.35,4,NA,18,NA,23,NA,21,9,13,14,NA,1,NA,1,NA,NA,1,NA,2019
264,Corinthians,7,Provável,4,mei,Mateus Vital,93108,33,2.8,3.79,25,7.68,0.31,7.37,1,NA,53,NA,24,NA,12,10,18,21,NA,2,2,1,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,33,0,1.9,6,3.43,0,3.43,1,NA,12,NA,5,NA,11,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,2,Dúvida,3,zag,Hiago,97535,33,0,0.67,3,1.32,0,1.32,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,33,0.2,0.67,7,2.09,-0.07,2.1599999999999997,NA,NA,5,NA,2,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Ronaldo,92981,33,-1.8,2.56,14,3.89,-0.5,4.390000000000001,4,NA,12,NA,22,NA,21,NA,3,32,NA,1,NA,1,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,33,0,0.13,4,1.94,0,1.94,1,NA,3,NA,4,NA,7,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Edinho,80193,33,1.6,2.16,24,7.42,0.18,7.24,1,NA,40,NA,29,NA,12,7,16,8,NA,NA,2,2,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,33,0,0.85,6,3.23,0,3.23,3,NA,2,NA,8,3,13,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Frazan,97528,33,0,1.88,11,1.78,0,1.78,2,NA,2,NA,8,5,11,1,NA,5,NA,NA,1,NA,NA,2,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,33,1.9,2.89,25,6.86,0.49,6.37,2,NA,19,NA,77,7,29,8,10,28,NA,2,NA,1,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Ariel Cabral,80363,33,0,1.42,14,2.83,0,2.83,2,NA,8,NA,20,NA,12,1,4,15,NA,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,2,Dúvida,5,ata,Arthur Caíke,80337,33,10.6,2.56,25,10.62,1.66,8.959999999999999,1,NA,12,NA,27,NA,18,10,19,6,NA,1,5,4,NA,1,1,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,33,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,33,1.1,2.59,33,6.52,0.09,6.43,2,NA,11,NA,58,14,8,2,5,16,NA,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,33,4.4,2.44,31,7.03,0.15,6.88,7,NA,33,NA,38,NA,47,5,5,59,NA,NA,1,3,NA,NA,1,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,33,0,0.61,14,3.77,0,3.77,4,NA,22,NA,17,NA,27,3,7,3,NA,NA,2,7,NA,1,1,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,33,0,1.6,13,3.78,0,3.78,2,NA,18,NA,12,NA,12,1,4,14,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Renatinho,80395,33,0,0.91,8,2.11,0,2.11,1,NA,7,NA,9,NA,4,4,4,2,NA,NA,NA,1,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Yago Pikachu,80196,33,0,2.61,30,9.62,0,9.62,5,NA,51,NA,66,NA,17,5,21,27,NA,2,3,2,2,NA,1,NA,2019
284,Grêmio,7,Provável,5,ata,Luciano,80287,33,1.4,4.36,21,7.06,-1.3,8.36,6,NA,29,NA,46,NA,25,14,15,20,NA,4,5,5,1,NA,1,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Aguilar,95494,33,0,3.42,16,6.33,0,6.33,3,NA,9,NA,15,7,21,NA,2,23,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Juninho Capixaba,94968,33,0,3.9,16,8.54,0,8.54,7,NA,36,NA,37,7,27,2,2,27,NA,1,NA,3,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Zeca,94976,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Iago Maidana,89226,33,0,3.35,4,3.9,0,3.9,2,NA,2,NA,9,NA,5,NA,2,6,NA,NA,1,NA,NA,NA,1,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,2,lat,Orinho,95542,33,-0.3,3.88,5,2.7,-0.27,2.97,NA,NA,3,NA,3,2,6,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,33,2.7,2.95,16,7.13,-0.39,7.52,2,NA,8,NA,25,3,14,1,4,26,NA,NA,1,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Marco Antônio,94975,33,0,3.8,6,4.45,0,4.45,NA,NA,12,NA,9,NA,3,2,2,3,NA,1,1,1,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,33,0,2.25,11,4.03,0,4.03,NA,NA,5,NA,15,NA,3,2,9,7,NA,NA,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Marquinhos,98765,33,4.9,2.9,8,2.04,0.61,1.4300000000000002,NA,NA,6,NA,10,NA,6,1,5,2,NA,2,1,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,33,3.9,3.02,22,5.96,0.64,5.32,3,NA,32,NA,62,NA,43,8,19,43,NA,NA,1,1,NA,NA,NA,NA,2019
285,Internacional,7,Provável,6,tec,Zé Ricardo,95780,33,4.08,2.61,13,6.99,0.07,6.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,5,ata,Chará,99891,33,0,4.21,18,11.57,0,11.57,NA,NA,25,NA,49,NA,9,11,12,20,NA,1,3,4,NA,NA,1,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Marcelo Benevenuto,95638,33,0,2,12,4.68,0,4.68,3,NA,12,NA,21,2,7,NA,1,6,NA,1,2,NA,NA,NA,1,2,2019
265,Bahia,2,Dúvida,2,lat,João Pedro ,89273,33,1.5,2.17,8,4.53,-0.29,4.82,2,NA,7,NA,9,2,11,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,33,1.2,0.99,15,2.58,0.26,2.3200000000000003,4,NA,15,NA,15,NA,13,2,3,11,NA,1,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,33,0,1.17,6,2.86,0,2.86,1,NA,2,NA,15,NA,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Gerson,89256,33,0,3.86,22,9.59,0,9.59,2,NA,66,NA,44,NA,48,6,9,31,NA,2,2,NA,NA,NA,2,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Lucas Hernández,98822,33,0,-0.62,4,1.97,0,1.97,2,NA,6,NA,10,NA,10,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,2,Dúvida,2,lat,Jefferson,95220,33,0.5,3.8,30,10.95,0.04,10.91,5,NA,30,NA,64,9,25,3,7,46,NA,2,1,1,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,33,0,5.61,10,10.48,0,10.48,NA,NA,11,NA,23,NA,10,4,7,12,NA,2,3,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Thalles,95222,33,-0.1,2.17,6,1.81,0.1,1.71,1,NA,7,NA,8,NA,10,1,4,1,NA,1,1,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Lourenço,99032,33,4.8,2.42,23,5.23,0.74,4.49,2,NA,31,NA,52,NA,21,12,12,20,NA,3,NA,4,NA,NA,1,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Lucas,95246,33,0.5,0.9,3,1.03,-0.07,1.1,NA,NA,5,NA,2,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,33,0,4.66,30,8.44,0,8.44,3,NA,44,NA,70,NA,28,21,30,26,NA,4,7,13,NA,1,2,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,33,0,1.6,3,1.25,0,1.25,NA,3,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,33,0,2.05,2,2.9,0,2.9,NA,NA,4,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,33,0,2.4,5,4.5,0,4.5,NA,NA,7,NA,5,NA,3,NA,NA,8,NA,NA,NA,1,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Wesley,99462,33,-0.3,-0.93,6,1.25,-0.03,1.28,1,NA,1,NA,10,NA,6,NA,3,3,NA,NA,NA,NA,NA,1,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Jean,99459,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Igor Vinícius,95466,33,0,3.98,17,7.99,0,7.99,3,NA,9,NA,28,7,28,3,4,33,NA,2,NA,NA,NA,2,NA,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,33,1.9,2.09,29,9.6,-0.22,9.82,6,NA,23,NA,81,NA,100,2,11,83,NA,1,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,7,Provável,2,lat,Orejuela,95352,33,8.3,3.54,18,6.79,-0.55,7.34,2,NA,20,NA,35,6,35,4,4,30,NA,NA,1,1,NA,1,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Fernando,99550,33,5.2,2.76,19,4.89,0.64,4.25,6,NA,15,NA,36,6,33,4,1,27,NA,1,NA,NA,NA,NA,1,NA,2019
263,Botafogo,7,Provável,5,ata,Igor Cássio,99661,33,-1.1,2.11,10,1.41,-0.17,1.5799999999999998,1,NA,5,NA,11,NA,7,3,3,4,NA,NA,2,1,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Kunde,95476,33,5.7,0.4,8,1.6,0.69,0.9100000000000001,2,NA,4,NA,16,2,11,NA,NA,7,NA,NA,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Ezequiel,99915,33,0,1.54,9,3.85,0,3.85,NA,NA,7,NA,7,NA,3,1,1,4,NA,NA,NA,NA,NA,NA,2,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,33,0,1.33,15,1.98,0,1.98,1,NA,12,NA,8,NA,3,3,1,5,NA,NA,1,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Mascarenhas,99721,33,0,-2.3,1,1.75,0,1.75,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,33,0,1.39,9,1.68,0,1.68,2,NA,10,NA,6,NA,10,2,3,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gustavo Ferrareis,89815,33,0,0.74,10,2.67,0,2.67,2,NA,13,NA,21,NA,9,4,11,5,NA,NA,NA,1,NA,1,NA,NA,2019
282,Atlético-MG,3,Suspenso,3,zag,Igor Rabello,89493,33,0.2,2.1,29,8.4,-0.97,9.370000000000001,3,NA,19,NA,29,6,31,2,7,33,NA,NA,NA,1,NA,1,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Felippe Cardoso,100963,33,0.5,1.83,17,3.09,-0.19,3.28,2,NA,19,NA,11,NA,40,9,9,8,NA,1,2,10,NA,NA,1,NA,2019
262,Flamengo,6,Nulo,5,ata,Bruno Henrique,90285,33,0,7.47,29,21.72,0,21.72,8,NA,68,NA,48,NA,52,23,34,24,NA,4,16,9,1,NA,3,NA,2019
285,Internacional,6,Nulo,4,mei,Nonato,100987,33,0,3.41,22,7.96,-1.13,9.09,3,NA,16,NA,27,NA,43,4,6,43,NA,1,3,1,NA,NA,NA,NA,2019
283,Cruzeiro,3,Suspenso,5,ata,Pedro Rocha,90302,33,0.4,2.66,19,9.39,-0.06,9.450000000000001,3,NA,26,NA,49,NA,15,11,9,14,NA,2,2,3,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Yago Rocha,90118,33,2,1.92,16,2.25,0.18,2.07,1,NA,15,NA,22,5,17,NA,2,13,NA,NA,NA,1,NA,1,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,33,0,0.43,6,1.4,0,1.4,1,NA,7,NA,4,NA,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Moisés,90444,33,-0.1,4.7,25,12.66,-0.03,12.69,4,NA,11,NA,43,10,48,4,10,60,NA,2,NA,2,NA,1,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,33,10.9,4.03,30,14.45,1.53,12.92,4,NA,65,NA,67,6,47,2,4,56,NA,5,NA,NA,NA,1,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Matheus Vargas,87929,33,0,1.6,2,2.2,0,2.2,NA,NA,4,NA,1,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,33,0,3.65,29,9.09,-0.88,9.97,7,NA,18,NA,61,12,58,3,11,55,NA,1,1,1,NA,2,2,1,2019
282,Atlético-MG,6,Nulo,1,gol,Fernando,97543,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,David,90309,33,-0.4,1.22,30,4.45,-0.27,4.720000000000001,3,NA,25,NA,43,NA,43,16,20,15,NA,2,NA,12,NA,NA,1,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,33,0,0.73,3,3,0,3,2,NA,4,NA,1,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Tomás Andrade,97619,33,0,0.69,10,3.82,0,3.82,NA,NA,4,NA,19,NA,10,3,5,2,NA,1,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,33,0,1.65,2,0.9,0,0.9,1,NA,NA,NA,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,3,Suspenso,3,zag,Joel Carli,93414,33,-0.3,1.13,23,5.59,-0.93,6.52,9,NA,17,NA,48,6,22,1,4,16,NA,NA,NA,1,NA,NA,1,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,33,0,0.54,5,2.2,-0.24,2.4400000000000004,1,NA,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,33,0.5,1.04,27,5.59,0.32,5.27,7,NA,10,NA,29,NA,30,2,9,34,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,2,Dúvida,5,ata,Alisson Safira,93782,33,0,0.42,5,2.82,0,2.82,1,NA,6,NA,3,NA,8,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Varela,97993,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,33,0,-1.2,1,0.73,0,0.73,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Dalberto,97995,33,0,0.78,6,2.02,0,2.02,1,NA,1,NA,4,NA,6,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,33,0,1.3,10,1.46,-0.1,1.56,1,NA,3,NA,12,NA,17,4,1,8,NA,NA,1,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,33,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Matheus Cabral,93795,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,33,1.2,1.92,26,4.69,0.33,4.36,2,NA,33,NA,72,NA,17,8,7,20,NA,3,1,1,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,33,0,2.73,14,5.89,0,5.89,1,NA,9,NA,21,NA,13,3,5,20,NA,NA,1,NA,NA,NA,1,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Léo Griggio,98106,33,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,5,Contundido,2,lat,Marcinho,93797,33,0,3.32,22,7.3,0,7.3,2,NA,17,NA,59,5,30,7,13,18,NA,4,1,1,NA,NA,1,NA,2019
282,Atlético-MG,7,Provável,1,gol,Cleiton,93882,33,4,2.78,20,3.67,-0.57,4.24,1,22,6,22,14,5,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,33,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
