clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,FT,G,PE,RB,SG,DD,GS,DP,I,PP,CV,GC,ano
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Guilherme Azevedo,105837,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Erik,105838,11,0,1.7,1,1.54,0,1.54,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Da Silva,105836,11,0,-0.5,1,0.76,0,0.76,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Talison,105173,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,11,0,0.2,1,2.33,0,2.33,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Edu,105842,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Iván Angulo,105841,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Morato,105613,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,João Celeri,105866,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Welligton Rocha,105846,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Pablo Marí,105897,11,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Ivonei,105899,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Aldo,105903,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Adriano,105906,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vinicius Mingotti,105909,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Jonathan,105910,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Tadei,105907,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Rodrigo Santana,97922,11,2.24,4.17,11,10.63,-0.25,10.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marco Antônio,105912,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Welinton,105913,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Alan,105395,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,11,0,0.83,3,1.22,0,1.22,NA,1,8,3,1,1,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Jaderson,98224,11,0,0,1,0.76,-0.24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Cadu Silva,105914,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Gabriel Lima,98400,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Bruno Guimarães,98352,11,0,4.37,8,12.97,0,12.97,1,1,17,4,4,28,1,1,20,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Rodrigo Alves,98184,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,11,8.25,3.7,11,10.47,1,9.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,Tiepo,98412,11,-2.3,3.38,11,12.96,-2.39,15.350000000000001,NA,NA,NA,NA,NA,2,NA,NA,9,NA,1,20,20,2,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Ronei,98419,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Braga,99119,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Kendy,98421,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Kanu,98484,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Bessa,98494,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,5,ata,Lucas Silva,98515,11,0,1.1,2,2,0,2,NA,NA,NA,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Michael,99392,11,3.2,3.52,10,6.43,0.1,6.33,NA,NA,8,9,7,9,2,1,19,9,NA,NA,NA,NA,7,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Pedrinho,98706,11,3.9,4.74,7,10.87,0.35,10.52,NA,NA,1,3,2,12,NA,3,20,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafael Barbosa,105396,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,11,-0.4,2.3,11,5.33,-0.49,5.82,NA,NA,16,2,3,12,NA,NA,23,20,NA,NA,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Natan,98497,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Marquinhos,98765,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego,99430,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Caio,99460,11,7.7,1.85,2,2.03,1.29,0.7399999999999998,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Mariano Vázquez,98760,11,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Wesley,99462,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Diego Torres,98794,11,0,3.12,6,4.63,0,4.63,NA,NA,1,2,5,3,NA,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Jean Pyerre,98832,11,0,5.36,7,9.17,0,9.17,1,NA,8,1,7,10,NA,2,16,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Lucas Hernández,98822,11,-3.4,-2.75,2,1.56,-0.84,2.4,NA,2,9,1,NA,3,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Wenderson,99474,11,0,2.9,1,3.4,0,3.4,NA,NA,NA,NA,NA,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Fernando,99550,11,0,3.2,8,4.54,0,4.54,1,1,15,2,NA,7,NA,NA,16,6,4,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,11,2,1.94,5,2.68,0.01,2.6700000000000004,NA,NA,2,1,3,4,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,2,lat,Mascarenhas,99721,11,0,-2.3,1,1.75,0,1.75,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,11,0,3.61,10,7.85,0,7.85,NA,1,6,1,3,7,NA,1,20,18,1,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,11,0,-0.5,2,1.29,0,1.29,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Chará,99891,11,0.4,4.53,10,10.92,-0.7,11.62,NA,NA,4,4,5,15,1,3,28,9,NA,NA,NA,NA,2,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,11,0.2,1.14,8,2.75,-0.22,2.97,1,4,7,1,2,10,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,11,0,1.45,2,1.9,0,1.9,NA,NA,NA,NA,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,11,0,0.75,2,1.18,0,1.18,NA,NA,2,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,11,0.9,0.9,1,1.85,-0.15,2,NA,NA,1,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,11,0,1.2,3,1.52,0,1.52,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,5,ata,Lincoln,100065,11,0,2.17,7,3.72,-0.1,3.8200000000000003,NA,1,3,4,3,8,NA,1,5,1,NA,NA,NA,NA,1,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Igor Gomes,100084,11,0,-0.1,7,0.8,0,0.8,NA,2,5,2,NA,5,NA,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Kleber,100126,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,11,0,1.4,4,3.47,0,3.47,NA,1,2,NA,NA,3,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,11,0,-0.1,2,1.79,0,1.79,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Felipe Pires,100289,11,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Matheus Henrique,100742,11,0,0.8,6,3.54,0,3.54,NA,3,8,1,1,10,NA,NA,19,9,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Liziero,100761,11,0,2.13,3,4.74,0,4.74,NA,NA,4,1,1,2,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Brenno,100830,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Cláudio Vitor,98888,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Felippe Cardoso,100963,11,-3.3,-1.45,2,1.58,-0.79,2.37,NA,1,14,1,NA,5,NA,NA,2,3,NA,NA,NA,NA,3,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Esteves,100846,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Demethryus,101678,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Gustavo,101316,11,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Nonato,100987,11,1.5,4.46,10,8.27,0.41,7.859999999999999,1,NA,21,2,2,8,NA,2,11,20,NA,NA,NA,NA,1,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rony,101040,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Sarrafiore,101315,11,0,0.83,8,2.88,0,2.88,NA,2,9,2,3,3,NA,1,12,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Felipe Jonatan,101708,11,5.7,3.68,6,9.02,0.38,8.639999999999999,NA,NA,3,1,2,1,NA,1,14,1,3,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Alerrandro,101715,11,4.5,7.92,5,7.05,-0.93,7.9799999999999995,1,NA,2,2,7,8,1,2,3,4,NA,NA,NA,NA,1,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,11,0,0.57,3,1.53,0,1.53,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,11,0.9,3.73,10,12.03,-0.29,12.319999999999999,1,1,11,6,9,19,NA,NA,19,16,NA,NA,NA,NA,5,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,11,0,0.7,1,2.57,0,2.57,NA,NA,2,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Carlos Augusto,101803,11,0,4.23,3,5.59,0,5.59,NA,1,3,NA,1,NA,NA,1,7,3,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,11,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Jô,101317,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Santos,101718,11,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro,101721,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Guga,101319,11,1.9,5.27,7,8.39,-0.51,8.9,3,NA,4,NA,2,6,NA,NA,24,18,NA,NA,NA,NA,1,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Iury,101846,11,0,2.93,3,6.76,0,6.76,1,1,4,NA,NA,2,NA,NA,14,4,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Igor Campos,101421,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,11,0,-0.6,1,1.25,0,1.25,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Toró,101885,11,8.9,2.1,10,6.14,1.44,4.699999999999999,NA,1,16,3,7,15,NA,2,19,6,NA,NA,NA,NA,NA,NA,1,NA,2019
293,Athlético-PR,2,Dúvida,4,mei,Thonny Anderson,101484,11,8.7,1.86,5,4.41,1.76,2.6500000000000004,NA,NA,8,2,1,5,NA,1,8,2,NA,NA,NA,NA,2,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,11,0,-0.3,1,2.8,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Gabriel Calabres,101911,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Ricardo,101491,11,3.8,2.57,6,4.5,0.35,4.15,NA,1,6,1,1,1,NA,NA,17,6,3,NA,NA,NA,2,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,3,zag,Robson Bambu,101579,11,4.9,2.33,3,4.75,0.4,4.35,NA,NA,4,1,1,1,NA,NA,5,2,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Guilherme Nunes,101912,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Braian Romero,101997,11,9.1,4.8,5,5.73,0.88,4.8500000000000005,1,1,13,NA,4,9,1,1,9,8,NA,NA,NA,NA,1,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Vitinho,101960,11,10,3.98,5,3.62,1.05,2.5700000000000003,2,NA,6,2,3,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,1,gol,Vitor Eudes,102137,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,11,0,0.3,1,2.97,0,2.97,1,1,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Gabriel,102290,11,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Jairinho,102139,11,0,1.77,4,2.89,0,2.89,NA,NA,1,2,1,4,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,11,0,0,1,0.76,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Lucas Halter,102253,11,0,1.85,4,2.64,0,2.64,NA,1,4,1,2,NA,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Leite,102301,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,11,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
