clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,CV,FC,FD,FF,FS,G,PE,RB,SG,I,A,PP,GC,DD,GS,FT,DP,ano
315,Chapecoense,5,Contundido,1,gol,Vagner,78151,20,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,3,Suspenso,3,zag,Gustavo Henrique,78248,20,0,2.52,16,5.48,0,5.48,6,1,16,3,3,9,1,21,12,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Fabinho,101729,20,0,-0.5,1,0.77,0,0.77,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Uribe,78415,20,1.3,-0.08,8,4.31,0.18,4.13,2,NA,4,3,6,NA,NA,6,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,6,tec,Ney Franco,37246,20,6.15,3.3,18,9.32,0.4,8.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Everaldo,78117,20,-4,5.09,19,15.35,-1.35,16.7,5,NA,41,21,28,32,8,46,9,NA,2,1,1,NA,NA,NA,NA,NA,2019
293,Athlético-PR,3,Suspenso,4,mei,Camacho,68770,20,0,1.2,1,4.3,0,4.3,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,6,tec,Mano Menezes,37281,20,5.55,3.46,16,9.83,0.17,9.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Evandro,37614,20,0,1.12,5,5.04,0,5.04,NA,NA,6,1,1,3,NA,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,20,1.5,2.15,17,9.36,-0.85,10.209999999999999,1,NA,8,3,2,8,1,37,19,3,4,NA,NA,1,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,6,tec,Oswaldo de Oliveira,36940,20,1.19,3.4,4,6.97,-0.55,7.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,César,78086,20,0,4.62,4,6.1,0,6.1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,7,4,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitinho,78435,20,0.1,3.76,10,8.16,-0.78,8.94,NA,NA,12,7,8,10,2,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,20,3.6,4.77,18,13.72,0.31,13.41,1,NA,27,4,9,11,1,41,40,NA,NA,5,NA,NA,NA,NA,1,NA,2019
354,Ceará,2,Dúvida,4,mei,Ricardinho,78577,20,0,4.31,17,7.33,0,7.33,1,NA,20,13,14,5,1,42,27,NA,NA,4,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Alex Amado,78475,20,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Renê,78445,20,0,4.03,12,8.04,0,8.04,1,NA,9,1,1,6,NA,29,19,5,NA,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,20,0,0.85,4,1.93,0,1.93,NA,NA,7,NA,2,4,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Danilo Barcelos,84382,20,8.7,3.76,13,6.64,1.28,5.359999999999999,NA,1,20,5,6,8,2,28,16,2,1,1,NA,NA,NA,NA,1,NA,2019
354,Ceará,6,Nulo,3,zag,Eduardo Brock,78654,20,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jean Mota,78548,20,0,2.17,15,8,0,8,NA,NA,14,6,4,19,1,23,7,NA,NA,1,NA,NA,NA,NA,1,NA,2019
264,Corinthians,6,Nulo,4,mei,Gabriel,78605,20,0,3.36,8,6.63,0,6.63,1,NA,12,NA,1,4,NA,13,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,1,gol,Douglas Friedrich,78584,20,-1,7.27,19,13.44,-0.53,13.969999999999999,NA,NA,NA,NA,NA,5,NA,6,1,10,NA,NA,NA,NA,37,16,NA,1,2019
314,Avaí,7,Provável,4,mei,Pedro Castro,78840,20,0.7,2.66,20,5.05,-0.26,5.31,NA,NA,25,6,9,26,1,49,31,NA,1,NA,1,NA,NA,NA,1,NA,2019
264,Corinthians,6,Nulo,4,mei,Ramiro,78715,20,0.7,1.25,11,9.34,-0.14,9.48,1,NA,17,1,3,8,NA,11,10,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Reinaldo,78850,20,4.2,6.82,18,14.72,-1.65,16.37,3,NA,19,6,14,22,4,38,32,7,NA,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Richard,78851,20,0,1.2,1,4.73,0,4.73,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,20,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Thiago Santos,78855,20,0,1.55,8,5.6,0,5.6,2,NA,20,1,1,6,NA,7,16,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,20,-1.3,1.46,17,2.98,-0.89,3.87,3,NA,24,2,5,9,NA,27,24,NA,2,1,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,4,mei,Moisés Ribeiro,78991,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,20,0,1.4,1,7.12,0,7.12,1,NA,2,NA,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,20,1.72,4.28,20,11.15,-0.18,11.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,3,zag,Betão,37646,20,6.9,2.56,17,4.98,0.16,4.82,4,1,13,NA,2,18,NA,34,25,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,1,gol,Fábio,37656,20,2,2.78,17,9.67,0.61,9.06,1,NA,NA,NA,NA,1,NA,8,NA,5,NA,NA,NA,NA,20,24,NA,2,2019
354,Ceará,6,Nulo,4,mei,Fernando Sobral,84428,20,0,2.14,13,5.34,0,5.34,1,NA,17,2,6,11,NA,23,22,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Luiz Felipe,79035,20,-0.3,3.23,4,5.54,-0.42,5.96,NA,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,3,zag,Víctor Cuesta,79113,20,10.3,6.24,14,15.01,0.5,14.51,4,NA,12,NA,NA,14,NA,27,45,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Jonathan,37662,20,0,4.32,5,7.3,0,7.3,2,NA,4,1,NA,3,1,7,6,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,20,0,-0.5,1,2.23,0,2.23,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2019
341,CSA,7,Provável,5,ata,Alecsandro,37673,20,2.7,0.68,10,4.23,0.21,4.0200000000000005,1,NA,14,5,7,5,1,11,2,NA,4,NA,1,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Edu Dracena,37657,20,0,4.7,4,6.97,0,6.97,NA,NA,3,1,3,2,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Di Santo,80748,20,0,3.53,3,7.11,0,7.11,NA,NA,1,2,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,20,0,2.3,13,6.25,0,6.25,NA,NA,7,6,3,11,2,4,1,NA,2,NA,NA,NA,NA,NA,1,NA,2019
263,Botafogo,7,Provável,4,mei,Cícero,37688,20,-1.5,3.51,18,11.53,-0.4,11.93,5,NA,11,2,8,40,3,32,21,NA,2,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Fabiano,79887,20,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,5,ata,Rafael Moura,37655,20,0,0.48,6,3.26,0,3.26,NA,NA,7,1,2,4,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadson,80129,20,0,1.56,9,3.49,0,3.49,1,NA,7,1,2,10,NA,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,20,0,1.13,11,4.62,0,4.62,4,NA,24,3,6,19,2,15,2,NA,6,NA,NA,NA,NA,NA,1,NA,2019
284,Grêmio,5,Contundido,3,zag,Pedro Geromel,80853,20,0,6.4,10,13.01,0,13.01,3,NA,7,1,3,7,1,12,28,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,2,Dúvida,4,mei,Edinho,80193,20,1.9,2.38,15,7.63,-0.07,7.7,1,NA,9,5,11,23,2,19,4,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Lucas Fonseca,80189,20,0,3.17,20,6.24,-0.04,6.28,1,NA,5,1,2,6,NA,36,12,10,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marlone,80944,20,0,1.46,13,5.27,0,5.27,1,NA,7,NA,6,7,1,16,7,NA,1,NA,NA,NA,NA,NA,1,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,5,Contundido,5,ata,Biro Biro,80949,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,20,0.7,2.49,12,6.03,-1.01,7.04,1,NA,17,3,5,11,NA,39,16,2,NA,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,20,0,1,2,1.76,0,1.76,NA,NA,1,NA,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,6,tec,Marquinhos Santos,81031,20,1.25,1.25,1,8.15,-1.68,9.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Luciano,80287,20,0,2.93,11,5.91,0,5.91,5,NA,17,9,7,12,2,24,10,NA,3,2,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Jair,81091,20,0,3.48,9,6.81,0,6.81,2,NA,16,NA,1,14,1,13,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,20,0,0.85,6,3.23,0,3.23,3,NA,13,NA,NA,2,NA,8,3,3,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Yago Pikachu,80196,20,-0.9,2.31,19,8.59,-0.24,8.83,4,NA,13,4,12,35,2,44,16,NA,1,1,2,NA,NA,NA,1,NA,2019
275,Palmeiras,5,Contundido,2,lat,Mayke,81150,20,0,-0.3,1,7.71,0,7.71,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcelo Rangel,82730,20,0,12.5,1,5.43,0,5.43,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,20,0,2.16,7,6.13,0,6.13,2,NA,7,NA,NA,2,NA,8,6,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Arthur Caíke,80337,20,0.8,2.42,15,9.19,-0.43,9.62,NA,1,12,4,12,8,3,22,3,NA,2,1,NA,NA,NA,NA,1,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Ariel Cabral,80363,20,0,1.13,9,2.85,0,2.85,2,NA,10,1,4,5,NA,19,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Renatinho,80395,20,0,0.91,8,2.11,0,2.11,1,NA,4,4,4,7,NA,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,20,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Fabinho,80393,20,3.2,2.14,19,6.39,-0.71,7.1,4,NA,30,NA,2,16,NA,25,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Lucas Lima,80583,20,1.7,0.59,7,4.32,0,4.32,1,1,10,2,1,5,NA,7,5,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Oswaldo Henríquez,81241,20,0.7,2.31,13,3.6,0.13,3.47,3,NA,8,2,1,3,NA,19,12,4,NA,NA,NA,NA,NA,NA,1,NA,2019
275,Palmeiras,2,Dúvida,3,zag,Luan,80692,20,0,5.24,5,9.98,0,9.98,NA,NA,6,3,1,6,NA,4,12,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Carlos Sánchez,81677,20,5.1,5.34,19,13.76,0.09,13.67,2,NA,26,12,11,40,6,65,21,NA,4,3,1,NA,NA,NA,2,NA,2019
264,Corinthians,3,Suspenso,2,lat,Michel,80664,20,0,1.17,6,2.41,0,2.41,1,1,7,NA,NA,6,NA,10,5,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Clayton,81770,20,0.3,-0.2,4,3.48,0.5,2.98,1,NA,5,3,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Alisson,81845,20,5.5,5.76,10,8.08,-1.31,9.39,4,NA,13,6,4,18,2,16,11,NA,NA,5,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Cazares,81682,20,-2.2,4.37,13,9.85,-0.69,10.54,NA,NA,10,18,13,6,4,57,6,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Bruno Nazário,81776,20,0,1.65,7,2.36,0,2.36,1,NA,5,5,3,10,NA,11,2,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
315,Chapecoense,6,Nulo,1,gol,João Ricardo,81881,20,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Vinícius Araújo,82767,20,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,20,0,2.42,10,4.23,0,4.23,1,NA,13,2,1,13,NA,10,14,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Henrique Dourado,81905,20,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,20,0,0.38,5,5.15,0,5.15,1,NA,4,NA,NA,4,NA,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,20,0,2.9,7,3.11,0,3.11,NA,NA,9,3,3,4,NA,9,11,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
354,Ceará,7,Provável,2,lat,Cristovam,82930,20,-0.1,1.93,3,2.49,-0.08,2.5700000000000003,2,NA,6,NA,1,6,NA,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Daniel Amorim,82880,20,0,1.37,9,5.13,0,5.13,1,NA,6,3,5,9,1,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,20,7.4,5.25,18,14.52,0.13,14.389999999999999,NA,NA,NA,NA,NA,5,NA,14,NA,5,NA,NA,NA,NA,38,25,NA,1,2019
267,Vasco,6,Nulo,5,ata,Rossi,81798,20,7.9,1.28,14,4.98,1.37,3.6100000000000003,5,NA,20,8,10,18,NA,32,11,NA,1,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Chico,82407,20,0,0.65,6,3.68,0,3.68,1,NA,14,1,1,8,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,4,mei,Zé Rafael,82455,20,2.5,2.59,11,9.09,0.28,8.81,3,NA,23,6,7,24,NA,14,14,NA,1,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Bruno Alves,84462,20,-0.5,-1.75,2,0.77,0,0.77,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Alan Costa,82613,20,4.2,2.85,11,5.21,0.81,4.4,2,NA,13,1,4,3,NA,17,11,5,1,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Tinga,82628,20,3.4,2.16,12,2.23,0.69,1.54,NA,NA,5,NA,4,5,1,46,9,1,NA,2,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Otero,83004,20,0.8,2.04,7,6.99,-0.3,7.29,1,NA,9,6,9,14,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,20,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,20,0,2.33,6,3.61,0,3.61,2,NA,7,1,3,6,NA,17,10,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Gabriel,83257,20,11.1,10.8,16,21.5,0.51,20.99,5,NA,10,17,20,15,17,34,5,NA,9,3,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,20,0,2.1,2,4.02,0,4.02,NA,NA,NA,1,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucão,83199,20,-0.3,-0.15,2,2.71,-0.39,3.1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,20,5.3,2.96,16,4.91,-0.03,4.94,3,NA,17,NA,2,10,NA,33,24,6,2,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Yuri,83263,20,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Guilherme Parede,83438,20,0.9,2.04,13,4.43,-0.02,4.449999999999999,2,NA,15,6,8,21,1,15,6,NA,7,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Victor Rangel,82653,20,1.4,-0.45,6,1.52,0.4,1.12,1,NA,8,NA,2,8,NA,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Rafinha,83681,20,0,2.95,2,3.92,0,3.92,NA,NA,2,NA,NA,3,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,5,ata,Nico López,84709,20,0.6,3.2,12,13.45,-2.75,16.2,4,NA,15,10,12,9,1,31,14,NA,6,1,NA,NA,NA,NA,2,NA,2019
277,Santos,2,Dúvida,3,zag,Luan Peres ,84847,20,0,-0.4,1,2.99,0,2.99,NA,NA,2,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,3,zag,Léo Pereira,83528,20,0.4,2.44,14,8.06,0.02,8.040000000000001,4,NA,17,3,3,6,1,34,13,5,1,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,4,mei,Patrick,83433,20,5.4,3.17,9,8.39,0.59,7.800000000000001,1,NA,10,1,4,9,NA,18,18,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Felipe,84860,20,0,6.43,3,4.81,0,4.81,NA,NA,6,NA,NA,5,NA,9,5,1,NA,2,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,2,lat,Alex Silva,84861,20,0,1.7,1,4.35,0,4.35,1,NA,2,1,1,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Neilton,83772,20,4.5,3.27,7,6.6,-0.63,7.2299999999999995,NA,NA,5,1,4,15,1,15,7,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Lucas Frigeri,84854,20,0,11.7,1,6.17,0,6.17,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Clayson,83817,20,13.5,2.76,17,11.61,2.61,9,4,NA,24,7,5,28,3,35,13,NA,1,1,NA,NA,NA,NA,1,NA,2019
341,CSA,6,Nulo,2,lat,Euller ,84890,20,0,2.02,4,4.08,0,4.08,NA,NA,2,1,3,2,NA,5,2,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
315,Chapecoense,6,Nulo,5,ata,Aylon,85930,20,0,1.26,9,2.38,0,2.38,2,NA,4,1,1,8,NA,4,5,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Alberto Valentim,84863,20,4.35,3.3,11,6.91,-0.12,7.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Diego Tavares,83869,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,20,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Henrique,84893,20,0,2.55,10,3.75,0,3.75,5,NA,14,1,2,18,NA,13,13,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Jean Carlos,84253,20,0,-2.8,1,0.78,0,0.78,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,20,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Hyoran,85931,20,0,6.17,3,6.59,0,6.59,NA,NA,5,3,4,4,NA,6,4,NA,NA,1,NA,NA,NA,NA,1,NA,2019
262,Flamengo,2,Dúvida,5,ata,Berrío ,85300,20,0,1.36,14,5.21,0.15,5.06,1,1,15,1,6,4,1,15,8,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,20,0,3.22,5,3.2,0,3.2,NA,1,7,NA,1,9,1,9,3,2,1,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Mosquera,86116,20,1.7,1.04,5,2.55,-0.02,2.57,NA,NA,2,NA,2,5,NA,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,20,0,1.45,11,3.86,0,3.86,NA,NA,10,3,5,10,NA,14,5,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,20,0,-0.9,2,1.19,0,1.19,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,20,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Borja,86120,20,0,2.27,3,5.6,0,5.6,NA,NA,4,2,1,4,NA,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Wanderson,86143,20,0,-2.5,1,1.68,0,1.68,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,20,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,2,lat,Natanael,86264,20,0,1.47,6,4.46,0,4.46,2,NA,8,NA,1,4,NA,15,9,2,NA,NA,NA,1,NA,NA,NA,NA,2019
263,Botafogo,5,Contundido,4,mei,Alex Santana,85465,20,0,4.82,15,10.08,0,10.08,2,NA,11,6,13,21,5,19,11,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,20,0,3,2,2.62,0,2.62,NA,NA,3,NA,1,5,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
