clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,RB,DD,GS,PE,SG,A,CV,FD,FF,FS,FT,G,I,DP,PP,GC,ano
277,Santos,6,Nulo,3,zag,Kaique Rocha,103684,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Júnior,103662,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadsom Silva,103695,15,0,0,1,0.76,0,0.76,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Neto,103706,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,15,-0.9,2.9,7,3.11,-0.71,3.82,NA,9,11,NA,NA,9,NA,NA,NA,3,3,4,1,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Bruno Méndez,103700,15,0,3.7,2,5.31,0,5.31,1,2,5,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Veron,103764,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Alan Costa,82613,15,6.2,3.2,6,5.09,1.71,3.38,2,5,7,NA,NA,11,3,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Tinga,82628,15,-1.2,0.47,7,0.78,-0.18,0.96,NA,5,4,NA,NA,26,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Anderson Ceará,103724,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,João Pedro,104026,15,0.2,4.37,10,5.02,-1.03,6.05,1,10,3,NA,NA,9,NA,1,NA,10,6,9,NA,3,3,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,André,104080,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,4,mei,Matheus Galdezani,82634,15,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Marcelo Hermes,82639,15,2.7,0.8,2,3.03,-0.11,3.1399999999999997,1,4,NA,NA,NA,5,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,3,zag,Bruno Fuchs,104085,15,5,3.13,3,2.72,0.95,1.7700000000000002,1,NA,1,NA,NA,6,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Pedro Lucas,104087,15,0,-0.25,2,2.87,0,2.87,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Carlos Miguel,104084,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,3,zag,Roberto,104086,15,0,0.17,3,1.69,0,1.69,1,4,3,NA,NA,5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Alessandro,104081,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,15,0.3,2.75,11,3.76,0.12,3.6399999999999997,3,14,19,NA,NA,18,3,NA,NA,NA,2,9,NA,NA,2,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Walce,104074,15,0,3.57,3,3.67,0,3.67,NA,1,2,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Matheus Stockl,104088,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,15,0,-0.52,4,1.68,0,1.68,NA,7,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Falcão,104104,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Jaques,104128,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Gerson,104089,15,0,2.48,9,5.4,0,5.4,1,5,9,NA,NA,10,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcelo Rangel,82730,15,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,2,Dúvida,5,ata,Romarinho,84523,15,1.8,2.93,13,5.12,-0.52,5.640000000000001,1,10,12,NA,NA,28,NA,2,NA,NA,3,31,NA,1,1,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Matheus Ribeiro,82943,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Daniel Amorim,82880,15,0,1.5,8,5.23,0,5.23,1,5,NA,NA,NA,6,NA,NA,NA,3,4,9,NA,1,2,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Cristovam,82930,15,0,6.2,1,3.56,0,3.56,1,1,5,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,João Lucas,104257,15,0,4.7,1,2.61,0,2.61,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Vinícius Araújo,82767,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,João Victor,104250,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Calegari,104276,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Dudu,104327,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Nuno,104326,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,João Vitor,104329,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Otero,83004,15,3.4,2.88,4,8.02,0.72,7.3,1,8,NA,NA,NA,6,NA,NA,NA,6,7,13,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucão,83199,15,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Rodrigo,104328,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Yuri,83263,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Nico López,84709,15,0,2.35,9,13.18,0,13.18,3,12,11,NA,NA,19,NA,NA,NA,5,11,7,2,NA,4,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Gabriel,83257,15,19,10.64,11,21.72,2.6,19.119999999999997,3,9,5,NA,NA,24,NA,2,NA,14,13,10,NA,11,6,NA,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Giovanni Augusto,68938,15,0,1.76,12,4.32,0,4.32,1,16,14,NA,NA,37,NA,1,1,6,8,15,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,3,zag,Luciano Castán,68942,15,4.7,2.58,13,6.27,0.43,5.84,5,10,16,NA,NA,26,6,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Ronaldo Alves,68950,15,0,-0.5,1,4.49,0,4.49,NA,3,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,5,ata,Marinho,68952,15,0,3.23,10,6.82,0,6.82,2,13,7,NA,NA,15,NA,1,NA,9,5,13,1,1,1,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,João Vitor,68987,15,3.1,2.73,4,5.88,0.44,5.4399999999999995,2,10,14,NA,NA,7,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Neto,69008,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Marquinhos Gabriel,68954,15,1.1,1.26,9,3.72,-0.8,4.5200000000000005,NA,3,6,NA,NA,11,NA,NA,NA,3,NA,7,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Michel,71920,15,0,2.07,7,5.27,0,5.27,1,11,21,NA,NA,9,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,2,2019
290,Goiás,7,Provável,6,tec,Ney Franco,37246,15,3.04,3.21,13,8.75,0.12,8.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Léo,69177,15,0,2.94,5,4.1,0,4.1,2,8,9,NA,NA,9,1,1,1,NA,3,9,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,1,gol,Santos,69012,15,13.4,3.78,11,8.6,1.88,6.72,1,1,NA,14,10,13,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Evandro,37614,15,0,0.53,3,4.51,-0.16,4.67,NA,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gamarra,69288,15,0,0.9,1,6.35,0,6.35,NA,1,1,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,João Carlos,69010,15,0,-0.65,2,1.19,0,1.19,NA,1,NA,1,2,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,15,0,0.82,4,1.82,0,1.82,NA,2,3,NA,NA,5,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Nikão,69705,15,0.7,3.38,10,15.48,-0.79,16.27,2,7,5,NA,NA,11,NA,1,NA,9,11,9,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Gabriel,104404,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Romulo,70009,15,-1.3,1.77,7,4.51,-0.63,5.14,2,17,9,NA,NA,14,NA,NA,NA,1,3,8,NA,1,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Vinícius,104513,15,0,2.1,2,4.49,0,4.49,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Guilherme Parede,83438,15,1.7,1.89,9,4.41,0.18,4.23,NA,8,4,NA,NA,8,NA,1,NA,2,5,15,NA,NA,3,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Julian,104333,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Caíque,104591,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Darlan,104593,15,0.7,0.84,5,1.31,0.19,1.12,NA,5,5,NA,NA,7,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Patrick,83433,15,0,3.17,6,8.07,0,8.07,1,6,11,NA,NA,10,NA,1,NA,1,1,7,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Lucas Dias,104356,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,2,lat,Alex Silva,84861,15,0,1.7,1,4.35,0,4.35,1,2,1,NA,NA,1,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Khellven ,105175,15,0,3.4,1,1.64,0,1.64,NA,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Alberto Valentim,84863,15,1.58,2.82,6,6.14,-0.25,6.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Henrique,84893,15,2.7,3.53,7,4.45,-0.81,5.26,2,10,11,NA,NA,12,2,NA,NA,1,2,16,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Euller ,84890,15,0,0.9,1,3.33,0,3.33,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,15,0,1,1,1.74,0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Iago Mendonça,105278,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,15,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Bento,105208,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Berrío ,85300,15,-0.5,0.89,10,5.04,-0.11,5.15,1,11,7,NA,NA,12,NA,NA,1,1,4,4,NA,1,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,15,0,1.54,10,3.85,0,3.85,NA,10,5,NA,NA,14,NA,1,NA,3,5,9,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,4,mei,Alex Santana,85465,15,0,4.66,11,10.99,0,10.99,1,8,8,NA,NA,14,NA,NA,NA,3,8,15,NA,4,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Alan,105395,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,5,ata,Aylon,85930,15,-1.5,0.97,6,2.15,-0.56,2.71,2,3,2,NA,NA,3,NA,1,NA,1,NA,6,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Léo,85626,15,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Hyoran,85931,15,10.6,6.17,3,6.59,1.07,5.52,NA,5,4,NA,NA,6,NA,1,NA,3,4,4,1,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,15,0,6,2,9.79,0,9.79,NA,NA,NA,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,4,mei,Mosquera,86116,15,0,0.5,2,2.69,0,2.69,NA,2,1,NA,NA,7,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafael Barbosa,105396,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Borja,86120,15,2.1,2.1,1,5.88,-1.12,7,NA,2,NA,NA,NA,2,NA,NA,NA,2,1,2,NA,NA,1,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Natanael,86264,15,4.3,1.88,5,5.35,0.94,4.41,2,8,9,NA,NA,13,2,NA,NA,NA,1,4,NA,NA,NA,NA,NA,1,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Wanderson,86143,15,0,-2.5,1,1.68,0,1.68,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pablo Dyego,86444,15,0,-0.25,2,1.6,0,1.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Victor Luis,86410,15,1.3,0.2,2,5.22,0.11,5.109999999999999,NA,5,2,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Morato,105613,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,15,0,3,2,2.62,0,2.62,NA,3,3,NA,NA,1,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,15,0.5,0.35,2,2.21,-0.12,2.33,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,15,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Everton Felipe,86519,15,0,1.2,2,2.6,0,2.6,NA,NA,1,NA,NA,3,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Richard,86711,15,-0.1,1.48,9,3.92,0.01,3.91,1,11,13,NA,NA,16,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,15,3.1,2.04,13,5.07,-0.18,5.25,4,18,16,NA,NA,32,NA,NA,NA,6,5,20,NA,1,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,15,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Talles,105786,15,2.8,0.63,6,1.42,0.57,0.85,1,8,2,NA,NA,8,NA,NA,NA,2,6,4,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Léo Moura,37701,15,1,3,7,5.69,0.21,5.48,NA,2,6,NA,NA,21,2,1,NA,NA,1,7,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,15,0,1.2,3,0.97,0,0.97,NA,2,3,NA,NA,8,NA,NA,NA,1,1,2,NA,NA,1,NA,NA,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,15,-0.7,2.54,12,9.48,-0.18,9.66,1,8,14,NA,NA,28,2,NA,NA,3,1,6,NA,1,3,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Matheus Rossetto,86766,15,0,1.6,4,3,0,3,NA,5,8,NA,NA,12,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Everton,86757,15,0.2,4.84,12,15.06,-0.04,15.1,1,5,12,NA,NA,17,NA,NA,NA,6,5,7,1,4,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Marcelo Boeck,37788,15,0,-2.3,1,3.31,0,3.31,1,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,3,Suspenso,4,mei,Cícero,37688,15,-3.3,4.56,14,12.18,-0.78,12.959999999999999,3,7,18,NA,NA,27,NA,1,NA,2,7,36,NA,3,1,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Henrique,37694,15,2.5,4.08,11,8.02,-0.41,8.43,NA,15,28,NA,NA,13,NA,NA,NA,2,8,12,NA,NA,1,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Luan,86759,15,1.5,3.78,10,9.7,0.41,9.29,NA,8,4,NA,NA,26,NA,3,NA,4,6,17,1,1,1,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Edinho,37792,15,0,-3.4,1,1.89,0,1.89,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Rafael Sobis,37798,15,0,3.48,10,7.54,0,7.54,3,7,7,NA,NA,9,NA,1,NA,10,10,7,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,15,0,5.75,2,5.09,0,5.09,1,2,2,NA,NA,7,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Rafinha,38144,15,0,2.73,4,7.69,0,7.69,3,7,7,NA,NA,7,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Diego Tardelli,38231,15,-0.6,2.22,10,8.11,-1.64,9.75,NA,4,6,NA,NA,26,NA,NA,NA,8,3,9,NA,1,3,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Fred,38162,15,10.7,1.02,11,6.71,2.07,4.640000000000001,4,14,2,NA,NA,22,NA,2,NA,3,4,12,1,1,8,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,João Paulo,86770,15,-0.3,2.69,14,5.33,-1.16,6.49,2,24,22,NA,NA,38,NA,NA,NA,5,7,25,NA,1,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,1,gol,Anderson,38001,15,0,-1,1,2.08,0,2.08,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Fábio Santos,38229,15,0.2,3,12,9.91,-0.08,9.99,1,11,8,NA,NA,21,3,NA,NA,NA,1,12,NA,2,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Márcio Araújo,38311,15,3.2,3.92,15,9.79,0.34,9.45,2,18,40,NA,NA,19,NA,NA,NA,3,6,18,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Maicon,38196,15,0,1.98,5,7.81,0,7.81,3,6,7,NA,NA,18,NA,2,NA,1,2,2,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Thiago Neves,38277,15,16.1,4.76,11,10.16,3.52,6.640000000000001,4,11,2,NA,NA,18,NA,2,NA,8,14,7,1,4,2,NA,NA,NA,2019
