clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,CV,FC,FD,FF,FS,G,I,PE,RB,DD,DP,GS,SG,PP,FT,GC,ano
354,Ceará,7,Provável,1,gol,Diogo Silva,71882,37,0.7,3.22,36,9.97,-0.27,10.24,NA,2,NA,NA,NA,NA,13,NA,NA,16,1,51,NA,38,8,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Pedro Geromel,80853,37,0,5.46,20,13.54,0,13.54,NA,4,NA,16,1,5,13,3,NA,34,43,NA,NA,NA,7,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Yuri ,103446,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Ignácio,103523,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Michel,71920,37,0.1,2.03,22,4.46,-1.07,5.53,1,5,NA,36,6,10,3,NA,1,35,48,NA,NA,NA,NA,NA,NA,2,2019
266,Fluminense,7,Provável,5,ata,Marcos Paulo,103645,37,-0.4,4.42,22,4.8,-1.65,6.449999999999999,3,NA,NA,13,6,16,19,4,1,37,24,NA,NA,NA,NA,NA,1,NA,2019
276,São Paulo,6,Nulo,5,ata,Antony,103455,37,15.8,5.04,28,14.01,2.03,11.98,6,3,1,28,23,20,78,4,1,97,30,NA,NA,NA,NA,NA,2,NA,2019
284,Grêmio,7,Provável,1,gol,Phelipe,103524,37,0,2,1,1.21,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Amaral,72071,37,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Michel,103579,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Tiago Volpi,72018,37,1.5,4.57,36,11.2,0.46,10.739999999999998,NA,1,NA,NA,NA,NA,10,NA,NA,30,NA,53,NA,29,14,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Juninho,71937,37,4.5,3.13,32,7.58,-0.15,7.73,6,5,NA,57,12,24,29,3,NA,76,43,NA,NA,NA,NA,NA,NA,1,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,37,1.89,3.93,37,11.43,-0.66,12.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Kaique Rocha,103684,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Jair,81091,37,11.6,4.22,13,7.99,0.81,7.18,NA,3,NA,22,2,2,27,2,NA,17,27,NA,NA,NA,NA,NA,1,NA,2019
276,São Paulo,6,Nulo,1,gol,Júnior,103662,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,2,lat,Mayke,81150,37,0,-0.57,4,6.18,0,6.18,NA,NA,NA,2,NA,NA,1,NA,NA,6,NA,NA,NA,NA,1,NA,NA,1,2019
267,Vasco,7,Provável,3,zag,Oswaldo Henríquez,81241,37,0,2.86,24,5.16,0,5.16,NA,5,NA,16,3,4,7,1,1,30,20,NA,NA,NA,10,NA,1,1,2019
277,Santos,7,Provável,4,mei,Carlos Sánchez,81677,37,0.2,6.01,33,14.01,-0.48,14.49,9,4,NA,41,23,36,71,10,7,121,34,NA,NA,NA,NA,2,2,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Matheus Stockl,104088,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Jadsom Silva,103695,37,0,0,1,0.76,0,0.76,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,5,Contundido,2,lat,Giovanni,72097,37,0,3.59,10,6.01,0,6.01,NA,1,NA,7,NA,1,3,NA,NA,18,13,NA,NA,NA,5,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Bruno Méndez,103700,37,0,0.88,6,4.1,0,4.1,NA,3,NA,5,NA,NA,2,NA,NA,14,8,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,2,Dúvida,2,lat,Danilo Avelar,72142,37,0,4.41,24,8.96,0,8.96,NA,6,NA,33,8,5,27,1,1,39,34,NA,NA,NA,12,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Bruno Cortez,72079,37,6.1,3.79,21,6.69,-0.17,6.86,2,4,NA,23,1,1,23,1,4,45,32,NA,NA,NA,7,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,João Paulo,72168,37,5.2,3,35,9.11,0.86,8.25,2,5,NA,38,12,12,57,3,NA,111,54,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Jailson,72290,37,0,4,3,6.89,0,6.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Gabriel Veron,103764,37,22.2,12.25,2,4.76,3.57,1.19,1,NA,NA,1,NA,1,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,1,gol,Éverson,72294,37,0.4,3.68,31,8.49,-1.38,9.870000000000001,NA,1,NA,1,NA,NA,9,NA,NA,45,NA,36,1,27,13,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Luiz Otávio,72359,37,2.5,3.4,25,9.45,-0.49,9.94,1,7,NA,31,3,3,17,2,NA,26,38,NA,NA,NA,6,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Clayton,81770,37,0,0.18,8,3.25,0,3.25,NA,1,NA,7,5,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,2,Dúvida,4,mei,Cazares,81682,37,8.7,3.65,25,10.99,-0.16,11.15,2,2,1,19,22,25,8,6,1,83,16,NA,NA,NA,NA,NA,1,NA,2019
267,Vasco,3,Suspenso,5,ata,Rossi,81798,37,0,1.76,26,4.27,0,4.27,2,8,NA,33,16,14,47,1,4,69,20,NA,NA,NA,NA,1,1,NA,2019
293,Athlético-PR,2,Dúvida,4,mei,Bruno Nazário,81776,37,0,1.64,13,2.44,0,2.44,NA,1,NA,10,6,4,15,NA,NA,15,6,NA,NA,NA,NA,NA,2,NA,2019
266,Fluminense,7,Provável,5,ata,João Pedro,104026,37,1.4,3.81,24,5.9,-0.21,6.11,1,1,NA,25,18,22,30,4,9,32,17,NA,NA,NA,NA,NA,1,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Neto,103706,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Alisson,81845,37,0,4.91,22,9.05,0,9.05,6,5,NA,23,15,10,52,4,1,42,19,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Anderson Ceará,103724,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Rodrigo Lindoso,72362,37,0.4,4.67,26,9.67,-0.01,9.68,2,5,NA,37,7,12,26,4,1,43,56,NA,NA,NA,NA,NA,2,NA,2019
276,São Paulo,7,Provável,3,zag,Walce,104074,37,0,3.57,3,3.67,0,3.67,NA,NA,NA,1,NA,NA,NA,NA,NA,6,2,NA,NA,NA,2,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,37,0,2.38,14,3.58,0,3.58,NA,1,NA,16,2,1,16,NA,NA,13,14,NA,NA,NA,3,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Henrique Dourado,81905,37,0,0.8,4,4.63,0,4.63,NA,NA,NA,3,1,1,1,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,1,gol,João Ricardo,81881,37,5,4.38,12,6.27,0.51,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,21,NA,12,3,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,André,104080,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,6,tec,Fernando Diniz,72391,37,4.37,3.42,31,7.69,0.54,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Kannemann,87342,37,10.8,5.16,17,13.53,0.07,13.459999999999999,NA,8,NA,29,NA,2,19,1,NA,28,45,NA,NA,NA,8,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Cueva,82411,37,0,0.38,5,5.15,0,5.15,NA,1,NA,4,NA,NA,4,NA,NA,12,5,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Chico,82407,37,0.5,1.76,11,3.5,-0.97,4.47,1,1,NA,22,2,2,20,NA,NA,10,11,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,1,gol,Felipe Alves,72372,37,13.4,3.21,31,10.28,1.62,8.66,NA,4,NA,1,NA,NA,1,NA,NA,41,NA,53,1,38,6,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,37,-7,6.62,35,14.38,-2.36,16.740000000000002,NA,NA,NA,NA,NA,NA,8,NA,NA,18,NA,93,2,55,10,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Alessandro,104081,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,37,1.2,-0.1,9,1.23,0.19,1.04,NA,NA,NA,9,1,1,6,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Celsinho,72494,37,0,2.04,12,3.15,0,3.15,1,1,NA,7,1,NA,4,NA,NA,29,17,NA,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,4,mei,Zé Rafael,82455,37,11.9,4.12,22,10.99,1.64,9.35,4,5,NA,51,11,13,54,2,3,27,31,NA,NA,NA,NA,NA,1,NA,2019
285,Internacional,6,Nulo,1,gol,Carlos Miguel,104084,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Gegê,82474,37,0,2.78,11,2.99,0,2.99,NA,2,NA,14,5,6,6,1,NA,14,14,NA,NA,NA,NA,NA,1,NA,2019
285,Internacional,6,Nulo,3,zag,Bruno Fuchs,104085,37,0,2.36,9,2.2,0,2.2,NA,3,NA,6,1,2,8,NA,NA,27,11,NA,NA,NA,3,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Gustavo Campanharo,72497,37,6.9,3.57,25,6.7,1.1,5.6,1,1,NA,39,5,11,36,2,NA,36,45,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Falcão,104104,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,37,0,0.85,6,3.23,0,3.23,NA,3,NA,13,NA,NA,2,NA,1,8,3,NA,NA,NA,3,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Roberto,104086,37,0,1.88,5,2.43,0,2.43,NA,2,NA,6,1,NA,5,NA,NA,11,4,NA,NA,NA,2,NA,NA,NA,2019
341,CSA,2,Dúvida,3,zag,Alan Costa,82613,37,0,2.25,25,4.63,0,4.63,NA,6,NA,24,1,8,5,1,3,34,29,NA,NA,NA,6,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Jaques,104128,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,João Victor,104250,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,João Lucas,104257,37,0,4.16,5,2.39,0,2.39,NA,1,NA,4,NA,NA,3,NA,NA,4,3,NA,NA,NA,4,NA,NA,NA,2019
265,Bahia,3,Suspenso,5,ata,Arthur Caíke,80337,37,-5,2.38,29,8.04,-2.36,10.399999999999999,1,1,2,26,10,20,18,6,4,30,8,NA,NA,NA,NA,NA,1,NA,2019
315,Chapecoense,6,Nulo,4,mei,Régis,102999,37,0,1.3,13,3.34,0,3.34,NA,1,NA,12,4,11,5,NA,3,15,12,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Pedro Lucas,104087,37,0,-0.46,5,2.23,0,2.23,NA,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Vini Locatelli,102998,37,4.7,2.33,10,2.14,0.59,1.5500000000000003,1,NA,NA,6,4,4,11,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Arthur,104325,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Calegari,104276,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,3,Suspenso,4,mei,Ariel Cabral,80363,37,-4.1,0.95,16,1.95,-0.68,2.63,1,3,NA,16,1,5,8,NA,NA,25,15,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Nuno,104326,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,37,0,3.2,33,9.27,0,9.27,1,6,NA,22,3,7,27,1,1,55,40,NA,NA,NA,10,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Dudu,104327,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,37,9.8,2.05,3,4.04,1.94,2.1,NA,2,NA,5,NA,3,2,NA,NA,7,5,NA,NA,NA,1,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,37,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,1,gol,Matheus Inácio,80394,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,4,mei,Thaciano,87470,37,0,2.73,22,4.83,0,4.83,1,4,NA,21,9,7,15,2,3,18,27,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Vitor Bueno,87552,37,8.3,3.51,27,7.5,1.21,6.29,1,2,NA,19,7,16,31,5,NA,46,23,NA,NA,NA,NA,NA,2,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,37,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Renatinho,80395,37,0,0.91,8,2.11,0,2.11,NA,1,NA,4,4,4,7,NA,1,9,2,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Antonini,103069,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Rodrigo,104328,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,37,0,1.58,4,4.35,0,4.35,NA,NA,NA,5,3,6,4,NA,5,2,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Mateus Gonçalves,103076,37,-0.3,2.01,23,3.14,-1.18,4.32,1,2,NA,13,2,9,9,4,1,25,9,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Michel,80664,37,0,2.31,10,4,0,4,NA,1,1,15,NA,NA,10,1,NA,13,9,NA,NA,NA,3,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,João Vitor,104329,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Lucas Lima,80583,37,5.5,1.64,20,5.17,0.79,4.38,4,3,1,24,5,3,17,1,NA,28,13,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Igor Fernandes,82635,37,1.8,2.77,28,4.79,-0.24,5.03,NA,5,NA,31,4,7,24,NA,3,54,39,NA,NA,NA,8,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Matheus Galdezani,82634,37,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Yago Felipe,87747,37,2.7,3.2,28,5.53,0.34,5.19,2,5,NA,33,4,5,48,1,2,39,47,NA,NA,NA,NA,NA,2,NA,2019
262,Flamengo,2,Dúvida,4,mei,Arrascaeta,87863,37,22.4,10.84,21,20.21,1.2,19.01,13,1,NA,23,7,18,41,13,NA,80,33,NA,NA,NA,NA,NA,1,NA,2019
356,Fortaleza,6,Nulo,2,lat,Tinga,82628,37,5.7,3.23,22,3.56,0.94,2.62,2,NA,NA,8,NA,5,7,3,NA,66,19,NA,NA,NA,5,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,37,0,3.31,11,4.43,0,4.43,2,3,NA,9,1,4,10,NA,NA,18,12,NA,NA,NA,3,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Éderson,103099,37,1,2.57,20,2.9,0.18,2.7199999999999998,NA,4,NA,36,6,13,29,2,1,36,25,NA,NA,NA,NA,NA,1,NA,2019
264,Corinthians,6,Nulo,4,mei,Sornoza,87877,37,0,1.76,19,4.81,0,4.81,1,4,NA,21,9,13,18,NA,1,23,14,NA,NA,NA,NA,NA,1,NA,2019
341,CSA,7,Provável,2,lat,Rafinha,83681,37,6.7,4.21,9,4.61,-0.23,4.840000000000001,1,NA,NA,4,3,2,4,1,NA,6,9,NA,NA,NA,1,NA,1,NA,2019
265,Bahia,6,Nulo,2,lat,Douglas Borel,104634,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Julian,104333,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Weverton,104625,37,0,3.25,4,2.61,0,2.61,NA,NA,NA,1,NA,1,3,NA,NA,11,3,NA,NA,NA,2,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Régis,82647,37,0,0.38,5,2.86,0,2.86,NA,1,NA,NA,1,1,4,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Warley,104646,37,0,0.87,12,1.85,0,1.85,NA,2,NA,8,1,2,23,NA,NA,13,2,NA,NA,NA,1,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Victor Rangel,82653,37,0,0.57,14,1.58,0,1.58,NA,2,NA,15,2,6,25,NA,3,11,3,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,5,ata,Neilton,83772,37,0.8,2.09,15,5.6,-0.91,6.51,NA,1,NA,15,3,12,25,1,2,33,12,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,2,Dúvida,3,zag,Lucas Dias,104356,37,2.7,2.7,1,2.02,0.02,2,NA,NA,NA,1,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Heitor,104649,37,-0.5,2.81,19,2.13,-1.28,3.41,1,5,NA,25,5,7,34,NA,NA,52,22,NA,NA,NA,5,NA,NA,NA,2019
275,Palmeiras,5,Contundido,4,mei,Gustavo Scarpa,87999,37,0,3.93,24,6.89,0,6.89,4,1,NA,16,20,20,19,4,2,54,16,NA,NA,NA,NA,1,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Matheus Vargas,87929,37,0,1.6,2,2.2,0,2.2,NA,NA,NA,3,NA,NA,4,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcelo Rangel,82730,37,0,12.5,1,5.43,0,5.43,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,3,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Gustavo Coutinho,104362,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Lucas Barros,104650,37,2.7,1.23,11,1.45,-0.28,1.73,NA,1,NA,10,NA,NA,4,NA,NA,7,7,NA,NA,NA,2,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Diego Tavares,83869,37,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Clayson,83817,37,4.7,2.71,30,10.06,0.19,9.870000000000001,5,6,NA,31,11,11,48,3,4,53,19,NA,NA,NA,NA,NA,1,NA,2019
263,Botafogo,6,Nulo,1,gol,Lucas Alves,104651,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Vinícius Araújo,82767,37,1.9,1.57,14,2.22,0.53,1.6900000000000002,NA,1,NA,17,12,5,20,1,6,23,4,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Jean Carlos,84253,37,0,-2.8,1,0.78,0,0.78,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Vitor Mendes,104401,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,37,0,1.18,16,1.9,0,1.9,NA,3,NA,27,2,3,16,NA,NA,10,19,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,2,lat,Jorge,88065,37,0,6.67,28,15.56,0,15.56,4,4,NA,30,13,14,46,1,2,60,54,NA,NA,NA,14,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Andrew,103183,37,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Vinícius,104660,37,0,-0.3,4,0.78,-0.07,0.8500000000000001,NA,1,NA,4,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,37,0,-0.3,1,2.22,0,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Gabriel,104404,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Alex Santana,85465,37,0,3.93,24,9.15,0,9.15,1,3,NA,18,10,19,37,5,1,30,17,NA,NA,NA,NA,NA,1,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Joel,82787,37,0,1.32,4,1.94,0,1.94,NA,NA,NA,3,1,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Tiago Reis,104678,37,0,1.23,11,3.44,0,3.44,1,1,NA,16,1,4,4,1,1,5,2,NA,NA,NA,NA,NA,1,NA,2019
314,Avaí,5,Contundido,5,ata,Daniel Amorim,82880,37,0,1.37,9,5.13,0,5.13,NA,1,NA,6,3,5,9,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,2,lat,Cristovam,82930,37,0,1.74,7,2.58,0,2.58,NA,5,NA,15,NA,1,20,NA,NA,17,16,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,5,ata,Leandro Carvalho,88669,37,0.5,2.83,26,9.49,-0.38,9.870000000000001,2,5,NA,17,14,17,34,3,4,48,18,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Talison,104415,37,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Bruno Melo,84339,37,5,4.42,13,4.67,-0.46,5.13,3,1,1,11,1,4,14,3,1,16,6,NA,NA,NA,4,1,NA,NA,2019
290,Goiás,3,Suspenso,2,lat,Daniel Guedes ,88225,37,0,2.31,14,5.6,0,5.6,NA,2,NA,23,1,2,7,NA,2,35,22,NA,NA,NA,4,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,37,0,0,2,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Bruno Sávio,89101,37,0,0.68,5,1.34,0,1.34,NA,1,NA,3,1,2,1,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,2019
