clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FD,FF,FS,G,I,PE,PP,RB,DD,GS,SG,CV,FT,DP,GC,ano
285,Internacional,7,Provável,4,mei,Edenílson,63289,24,1.5,3.34,17,8.59,0.02,8.57,1,4,16,4,2,16,5,NA,35,NA,16,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,5,ata,Dudu,68920,24,4.2,6.31,17,18.6,-0.62,19.220000000000002,2,3,15,16,18,68,6,4,54,NA,9,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,3,Suspenso,5,ata,Rodrigo Pimpão,68901,24,1.7,0.62,18,1.89,0.42,1.47,3,6,26,6,9,6,NA,2,39,NA,11,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Santos,69012,24,0,3.86,17,7.25,0,7.25,NA,1,1,NA,NA,4,NA,NA,16,NA,NA,22,16,6,NA,NA,1,NA,2019
341,CSA,6,Nulo,1,gol,João Carlos,69010,24,0,-0.65,2,1.19,0,1.19,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,2,1,1,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Ronaldo Alves,68950,24,7,1.55,4,5.12,0.99,4.13,NA,1,7,NA,2,3,NA,NA,3,NA,3,NA,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Leonardo Silva,68925,24,0.4,0.59,10,3.79,0.13,3.66,NA,5,9,2,NA,9,NA,NA,10,NA,9,NA,NA,NA,NA,1,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Marcelo Cirino,69022,24,0.4,4.56,19,8.13,-1.51,9.64,2,NA,15,7,14,16,6,5,28,NA,11,NA,NA,NA,NA,1,NA,NA,2019
341,CSA,7,Provável,3,zag,Luciano Castán,68942,24,4.2,2.29,21,6.17,0.65,5.52,NA,6,15,NA,1,5,NA,NA,36,NA,20,NA,NA,9,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,3,zag,Gil,68923,24,18.7,5.37,14,13.75,1.84,11.91,1,2,4,1,6,2,1,4,5,NA,21,NA,NA,6,NA,1,NA,NA,2019
290,Goiás,3,Suspenso,5,ata,Walter,62128,24,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Wellington,62129,24,-1.1,-1.31,17,0.78,0,0.78,NA,7,31,1,2,6,NA,NA,35,NA,8,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Maicon,62968,24,0,2.23,7,5.71,0,5.71,2,1,6,1,1,5,NA,1,8,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Werley,62974,24,0,-0.82,6,0.78,0,0.78,NA,NA,5,3,NA,1,NA,3,5,NA,1,NA,NA,NA,NA,NA,NA,1,2019
275,Palmeiras,7,Provável,2,lat,Marcos Rocha,63013,24,5.5,5.71,16,16.14,0.08,16.060000000000002,1,2,27,NA,4,22,1,1,55,NA,49,NA,NA,5,NA,NA,NA,NA,2019
266,Fluminense,3,Suspenso,4,mei,Ganso,62977,24,-3.4,1.81,18,6.88,-0.57,7.45,NA,6,18,7,12,20,2,NA,58,NA,18,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,Vanderlei,62121,24,0,7.97,6,22.89,0,22.89,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,15,6,3,NA,NA,NA,NA,2019
266,Fluminense,3,Suspenso,1,gol,Rodolfo,63082,24,0,-0.67,6,2.22,0,2.22,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,7,12,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,4,mei,Gilberto,73789,24,-0.1,2.65,9,2.78,-0.62,3.4,NA,2,12,1,2,5,NA,NA,10,NA,21,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Rogério,73540,24,2.2,2.86,8,8.35,-1.05,9.4,NA,NA,7,6,4,14,1,3,7,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,4,mei,Didira,63178,24,0,1.39,13,5.3,0,5.3,NA,3,14,2,3,14,NA,NA,21,NA,17,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,24,0,-0.1,2,1.79,0,1.79,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,3,zag,Douglas,63128,24,-0.8,0.22,14,2.09,-0.18,2.27,NA,5,17,NA,5,3,NA,NA,10,NA,6,NA,NA,2,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Paulão,63172,24,6.9,6.9,1,5.25,1.25,4,NA,NA,1,NA,NA,NA,NA,NA,2,NA,2,NA,NA,1,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Julinho,73501,24,0,0.53,5,1.68,0,1.68,NA,2,4,2,2,3,NA,NA,9,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Wellington Nem,73619,24,0,1.24,8,4.61,0,4.61,NA,2,9,2,6,20,NA,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Alan Ruschel,63110,24,0,2.19,8,6.91,0,6.91,NA,4,19,2,1,15,1,NA,9,NA,6,NA,NA,2,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Maranhão,73513,24,0,1.58,11,3.04,0,3.04,NA,NA,12,1,3,18,1,4,14,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Glédson,73533,24,0,2,1,2.69,0,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Bruno Alves,73620,24,7,3.33,20,8.27,0.74,7.529999999999999,1,3,30,1,6,13,NA,NA,24,NA,25,NA,NA,8,NA,NA,NA,NA,2019
314,Avaí,7,Provável,1,gol,Vladimir,69040,24,14,4.22,22,8.79,2.53,6.26,NA,2,NA,NA,NA,2,NA,NA,4,NA,NA,40,29,7,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Marcos Vinícius,73721,24,0,0.47,3,3.72,0,3.72,NA,NA,2,NA,NA,3,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Pablo,69138,24,0,3.69,7,12.68,-1.03,13.709999999999999,NA,2,12,1,8,5,3,5,6,NA,2,NA,NA,NA,NA,1,NA,NA,2019
356,Fortaleza,5,Contundido,4,mei,Nenê Bonilha,73608,24,0,0.3,1,2.41,0,2.41,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Paulo Roberto,69047,24,0,0.68,4,3.66,0,3.66,NA,NA,5,NA,1,7,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Danilo Fernandes,69051,24,0,8.23,3,7.35,0,7.35,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,8,2,1,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,1,gol,Muriel,69041,24,8,4.75,12,6.82,0.12,6.7,NA,1,1,NA,NA,4,NA,NA,5,NA,NA,21,12,4,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Marco Ruben,73741,24,0,4.09,12,13.9,0,13.9,3,1,17,7,5,6,2,5,13,NA,7,NA,NA,NA,NA,3,NA,NA,2019
341,CSA,3,Suspenso,5,ata,Ricardo Bueno,69141,24,-2.3,3.4,17,13.65,-2.4,16.05,2,3,22,6,8,17,5,11,19,1,12,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,5,Contundido,4,mei,Nikão,69705,24,0,4.69,14,15.34,0,15.34,2,2,10,10,12,10,4,3,20,NA,7,NA,NA,NA,NA,1,NA,NA,2019
264,Corinthians,7,Provável,5,ata,Boselli,69161,24,10.1,3.26,12,5.54,1.52,4.02,2,2,5,5,6,9,3,2,14,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Jean Cléber,73858,24,5.1,1.24,13,3.31,0.31,3,2,4,18,1,3,9,NA,NA,15,NA,13,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gamarra,69288,24,0,0.2,2,5.34,0,5.34,NA,NA,2,NA,1,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,24,3,6.54,22,15.11,-2.23,17.34,NA,NA,NA,NA,NA,6,NA,NA,14,NA,NA,49,28,8,NA,NA,2,NA,2019
262,Flamengo,6,Nulo,3,zag,Rodrigo Caio,73800,24,0,4.01,17,10.09,0,10.09,NA,3,16,2,12,8,1,1,18,NA,16,NA,NA,8,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Léo,69177,24,4.2,3.51,11,5.99,-0.44,6.430000000000001,2,4,21,NA,6,18,NA,NA,19,NA,16,NA,NA,4,1,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Romulo,70009,24,0,1.56,9,4.58,0,4.58,NA,3,18,2,3,9,1,NA,16,NA,11,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Geuvânio,73896,24,0,2.36,17,11.16,0,11.16,1,2,23,9,11,24,NA,1,25,NA,16,NA,NA,NA,NA,1,NA,NA,2019
277,Santos,7,Provável,2,lat,Victor Ferraz,70046,24,0,4.23,20,10.61,0,10.61,1,3,10,5,5,12,NA,1,51,NA,27,NA,NA,10,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Alison,73974,24,0,2.79,13,5.02,0,5.02,1,5,24,NA,5,17,NA,NA,14,NA,30,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Fellipe Bastos,70116,24,0,2.92,8,4.79,0,4.79,NA,2,7,1,9,3,1,NA,7,NA,10,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Gatito Fernández,74061,24,0,4.63,20,8.87,0,8.87,NA,3,NA,NA,NA,4,NA,NA,11,NA,NA,35,20,7,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Matheus Barbosa,74069,24,0,2.02,13,3.75,0,3.75,1,NA,13,3,5,9,NA,1,31,NA,17,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Alan Santos,70132,24,-0.5,0.23,3,2.56,-0.18,2.74,NA,NA,3,NA,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Claudio Winck,74074,24,0,2.15,2,4.01,0,4.01,NA,1,2,NA,2,NA,NA,NA,6,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Rodinei,73992,24,0,1.41,8,3.98,0,3.98,NA,3,8,1,1,5,NA,2,9,NA,7,NA,NA,2,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Sidão,70222,24,0,1.03,6,3.74,0,3.74,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,8,8,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,6,tec,Fábio Carille,70696,24,3.63,4.34,22,11.75,-0.23,11.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Guerra,74213,24,0,0.44,10,2.84,0,2.84,NA,3,8,1,4,2,1,1,10,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Élber,74140,24,1.2,3.2,18,6.26,-0.47,6.7299999999999995,1,2,7,6,4,45,2,3,27,NA,14,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Marllon,70666,24,0,5.05,2,5.51,0,5.51,NA,1,1,NA,1,7,NA,NA,4,NA,3,NA,NA,1,NA,NA,NA,NA,2019
277,Santos,7,Provável,5,ata,Eduardo Sasha,70360,24,1.9,5.81,23,17.26,-0.08,17.34,1,1,15,11,18,19,9,5,41,NA,25,NA,NA,NA,NA,2,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Paolo Guerrero,75295,24,0,3.69,11,11.76,0,11.76,NA,1,13,8,15,16,3,8,20,NA,5,NA,NA,NA,1,1,NA,NA,2019
277,Santos,7,Provável,6,tec,Jorge Sampaoli,70800,24,6.16,4.63,24,13.18,0.27,12.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,2,lat,Diogo Barbosa,70916,24,1,5.36,16,13.19,-0.33,13.52,1,2,23,2,3,16,NA,NA,20,NA,43,NA,NA,5,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Joao Rojas,70784,24,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Auremir,77570,24,1.2,1.65,4,3.67,-0.56,4.23,NA,NA,6,NA,NA,3,NA,NA,8,NA,7,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,William Pottker,77809,24,0,5.02,5,9.48,0,9.48,NA,NA,4,1,4,2,2,NA,6,NA,5,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Jackson,70934,24,0,1.58,9,4.53,0,4.53,NA,1,7,1,2,9,NA,1,20,NA,6,NA,NA,2,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,3,zag,Yago,77500,24,0,1.27,13,2.95,0,2.95,NA,3,9,NA,1,2,NA,1,11,NA,6,NA,NA,4,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Wescley,70925,24,0,0.27,11,3.48,0,3.48,NA,1,8,2,NA,6,NA,3,13,NA,6,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Derlis González,75372,24,0,0.58,12,1,0,1,NA,3,15,2,3,14,1,6,16,NA,9,NA,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,5,Contundido,1,gol,Vagner,78151,24,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,5,ata,Everaldo,78117,24,2.4,4.62,22,15.95,0.04,15.91,1,6,47,22,32,39,8,2,54,1,12,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Bruno Henrique,70944,24,-1.3,2.98,17,10.13,-0.63,10.760000000000002,1,1,35,2,6,19,4,NA,35,NA,18,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,César,78086,24,0,4.62,4,6.1,0,6.1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,4,1,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Madson,78077,24,-0.4,3.6,16,5.43,-0.25,5.68,NA,2,13,3,1,19,2,1,38,NA,20,NA,NA,4,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Uribe,78415,24,0,-0.14,9,3.98,0,3.98,NA,2,4,3,6,NA,NA,2,8,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,3,zag,Gustavo Henrique,78248,24,11.9,3.36,20,8.29,1.31,6.979999999999999,NA,6,22,3,6,12,2,NA,31,NA,16,NA,NA,10,1,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,24,0,-0.5,1,2.23,0,2.23,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Léo Cittadini,70986,24,12.7,6.26,14,9.13,-0.29,9.42,1,1,11,9,9,20,4,NA,14,NA,23,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Augusto,71042,24,0,2.38,12,4.74,0,4.74,2,NA,25,9,3,15,NA,3,20,NA,12,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Bryan Ruíz,71019,24,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,1,gol,Leo,71043,24,-1,3.57,3,2.43,-0.04,2.47,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,7,4,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,6,tec,Jorge Jesus,71224,24,5.22,5.92,15,15.11,-0.28,15.389999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,5,ata,Vitinho,78435,24,16.6,4.72,13,11.13,1.95,9.180000000000001,3,NA,15,8,9,14,3,NA,25,NA,9,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Juninho Quixadá,71787,24,-0.5,1.37,3,3.44,-0.84,4.28,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Guarín,71233,24,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Felipe Baxola,71113,24,0,0.22,10,3.62,0,3.62,NA,1,4,1,3,NA,NA,NA,11,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Jean Mota,78548,24,3.3,2.23,17,8.06,0.12,7.94,1,NA,15,8,5,20,1,NA,31,NA,10,NA,NA,NA,NA,1,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Renê,78445,24,5.1,4.24,15,8.29,0.04,8.25,1,1,12,2,2,6,NA,NA,38,NA,24,NA,NA,7,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Lucho González,71479,24,-0.5,0.66,11,4.33,-0.4,4.73,NA,1,15,2,6,2,1,NA,18,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Alex Amado,78475,24,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Roberto,71116,24,4.1,3.8,3,4.03,0.44,3.5900000000000003,1,NA,3,2,1,5,NA,1,6,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,3,zag,Fábio Sanches,71604,24,0,4.25,11,3.82,-0.8,4.62,NA,NA,5,1,3,12,1,NA,16,NA,11,NA,NA,4,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,24,0,0.85,4,1.93,0,1.93,NA,NA,7,NA,2,4,NA,NA,9,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,1,gol,Fernando Miguel,71571,24,10.7,3.25,15,8.53,1.73,6.799999999999999,NA,1,NA,NA,NA,2,NA,NA,7,NA,NA,19,15,5,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Vinícius,71162,24,5.3,3.26,15,5.45,0.85,4.6000000000000005,2,2,10,10,12,14,2,1,52,NA,11,NA,NA,NA,NA,1,NA,NA,2019
354,Ceará,7,Provável,4,mei,Ricardinho,78577,24,4.1,3.86,21,7.57,0.07,7.5,4,1,22,15,16,6,1,NA,53,NA,32,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,1,gol,Douglas Friedrich,78584,24,8,7.13,23,15.22,0.95,14.270000000000001,NA,NA,NA,NA,NA,5,NA,NA,7,NA,1,42,18,13,NA,NA,1,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,24,12.6,4.76,22,15.26,1.68,13.58,5,2,35,5,12,16,2,NA,50,NA,49,NA,NA,NA,NA,1,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Weverton,71631,24,0,3.33,16,13.59,0,13.59,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,20,16,5,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Raúl Cáceres,71680,24,0,-0.02,5,1.76,0,1.76,NA,1,11,1,NA,1,NA,1,6,NA,2,NA,NA,1,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Gustavo Gómez,71684,24,0,3.39,11,12.27,0,12.27,NA,4,11,3,1,9,2,NA,12,NA,13,NA,NA,3,1,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Geovane,71667,24,0,0.46,15,2.8,0,2.8,NA,4,37,1,8,9,NA,NA,34,NA,21,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Reinaldo,78850,24,3.3,6.15,22,14.58,0.26,14.32,1,4,28,7,18,26,4,NA,50,1,39,NA,NA,9,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Gabriel,78605,24,0,3.36,8,6.63,0,6.63,NA,1,12,NA,1,4,NA,NA,13,NA,24,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Jair,81091,24,0,3.48,9,6.81,0,6.81,NA,2,16,NA,1,14,1,NA,13,NA,21,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,4,mei,Ramiro,78715,24,-1.9,0.88,13,8.58,-0.52,9.1,1,1,20,1,3,10,NA,NA,17,NA,10,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Richard,78851,24,0,1.2,1,4.73,0,4.73,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Agenor,71724,24,0,2.37,6,3.05,0,3.05,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,9,7,1,1,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,4,mei,Zé Rafael,82455,24,1,2.46,12,8.62,-0.47,9.09,1,3,24,6,7,27,NA,1,14,NA,14,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,24,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,3,zag,Eduardo Brock,78654,24,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,5,Contundido,4,mei,Pedro Castro,78840,24,0,2.79,22,5.68,0,5.68,NA,NA,27,7,9,28,1,1,51,1,36,NA,NA,NA,NA,1,NA,NA,2019
354,Ceará,7,Provável,4,mei,Thiago Galhardo,71844,24,1.6,5.92,21,11.79,-0.17,11.959999999999999,1,2,23,15,18,33,9,4,53,1,20,NA,NA,NA,NA,2,NA,NA,2019
265,Bahia,5,Contundido,4,mei,Elton,71719,24,0,1.71,9,5.22,0,5.22,NA,1,19,1,4,NA,NA,NA,15,NA,18,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Giovanni,72097,24,4.2,3.53,6,5.83,-0.35,6.18,NA,1,4,NA,1,1,NA,NA,12,NA,5,NA,NA,4,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Romário Rodrigues,79336,24,0,1,2,1.76,0,1.76,NA,NA,1,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,24,4.48,4.4,24,11.89,0.06,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Danilo Avelar,72142,24,-1.3,5.35,15,8.07,-1.56,9.63,NA,4,18,5,2,24,1,1,27,NA,22,NA,NA,9,NA,NA,NA,NA,2019
354,Ceará,7,Provável,1,gol,Diogo Silva,71882,24,-1.3,3.44,23,9.65,-0.08,9.73,NA,2,NA,NA,NA,9,NA,NA,11,NA,NA,35,24,5,NA,NA,NA,NA,2019
285,Internacional,7,Provável,3,zag,Víctor Cuesta,79113,24,1,5.54,18,13.63,-0.47,14.100000000000001,NA,5,18,1,NA,22,NA,NA,31,NA,54,NA,NA,7,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,João Paulo,72168,24,12.1,3.13,22,10.05,1.9,8.15,1,4,17,7,8,30,3,NA,71,NA,32,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,1,gol,Jailson,72290,24,5,3,2,6.78,0.38,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,3,zag,Antônio Carlos ,79702,24,0,2.16,7,6.13,0,6.13,NA,2,7,NA,NA,2,NA,NA,8,NA,6,NA,NA,3,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Michel,71920,24,4.2,2.13,14,5.18,0.59,4.59,NA,3,26,4,4,2,NA,NA,24,NA,38,NA,NA,NA,NA,NA,NA,2,2019
341,CSA,7,Provável,4,mei,Naldo,78897,24,3.4,2.04,21,4.18,0.41,3.7699999999999996,2,4,33,3,7,13,NA,2,28,NA,34,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,4,mei,Thiago Santos,78855,24,0,1.55,8,5.6,0,5.6,NA,2,20,1,1,6,NA,1,7,NA,16,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Sassá,79578,24,3.2,2.03,16,6.47,0.91,5.56,NA,1,13,7,8,15,2,3,6,NA,2,NA,NA,NA,NA,1,NA,NA,2019
277,Santos,7,Provável,1,gol,Éverson,72294,24,7.7,3.7,18,9.14,-0.44,9.58,NA,1,1,NA,NA,7,NA,NA,25,NA,NA,20,17,8,NA,NA,1,NA,2019
285,Internacional,5,Contundido,4,mei,Rodrigo Dourado,78865,24,0,1.4,1,7.12,0,7.12,NA,1,2,NA,NA,1,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,3,zag,Luiz Otávio,72359,24,0,1.62,14,9,0,9,1,5,21,1,1,8,NA,NA,13,NA,14,NA,NA,3,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Rodrigo Lindoso,72362,24,5.2,6.31,16,10.8,-0.26,11.06,2,1,17,6,8,14,3,1,29,NA,40,NA,NA,NA,NA,2,NA,NA,2019
277,Santos,2,Dúvida,3,zag,Luiz Felipe,79035,24,0,3.58,5,6.47,0,6.47,NA,NA,NA,NA,NA,1,NA,NA,2,NA,2,NA,NA,3,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Juninho,71937,24,-0.4,3.42,20,6.75,-0.73,7.48,3,4,37,9,17,17,2,NA,45,NA,33,NA,NA,NA,NA,NA,NA,1,2019
