clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FF,FS,G,I,PE,RB,DD,DP,GS,SG,A,FT,CV,PP,GC,ano
277,Santos,6,Nulo,4,mei,Anderson Ceará,103724,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,7,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,7,0,4.6,2,7.49,0,7.49,NA,NA,NA,1,2,NA,NA,7,3,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Paulo Miranda,68817,7,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Tailson,104578,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,1,gol,Júlio César,49673,7,0,5,1,6.05,0,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,6,tec,Jorge Sampaoli,70800,7,5.67,4.86,7,11.69,0.39,11.299999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,André,68690,7,-1,3.11,7,9.25,-0.55,9.8,NA,8,3,4,10,1,2,10,4,NA,NA,NA,NA,1,1,NA,1,NA,2019
277,Santos,6,Nulo,4,mei,Bryan Ruíz,71019,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,5,Contundido,2,lat,Dudu,97133,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,2,Dúvida,4,mei,Sarrafiore,101315,7,2.5,1.3,6,3.76,0.27,3.4899999999999998,1,5,2,3,2,1,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,5,ata,Marinho,68952,7,1.5,2.23,3,5.56,-0.18,5.739999999999999,1,3,2,3,3,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Bruninho,105111,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,1,gol,Paulo Victor,68873,7,3.7,3.92,6,5.46,-1.11,6.57,NA,NA,NA,NA,NA,NA,NA,5,NA,9,NA,6,2,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Carlos Miguel,104084,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Nonato,100987,7,3.9,6.23,6,8.61,0.22,8.389999999999999,NA,10,1,2,3,2,NA,8,13,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Jackson Porozo,105112,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Michel,71920,7,4.8,1.47,6,4.84,0.8,4.04,1,11,2,1,NA,NA,NA,8,17,NA,NA,NA,NA,NA,NA,NA,NA,2,2019
284,Grêmio,2,Dúvida,4,mei,Alisson,81845,7,0,4.6,4,7.35,0,7.35,1,5,3,NA,6,NA,NA,9,6,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,5,ata,Luan,86759,7,0,3,4,10.15,0,10.15,NA,2,4,NA,5,NA,1,11,1,NA,NA,NA,NA,1,1,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Roberto,104086,7,0,3.3,1,2.98,0,2.98,NA,NA,NA,NA,3,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Nenê,38913,7,0,-0.3,1,5.81,0,5.81,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,Éverson,72294,7,8.5,8.5,1,7.99,-0.01,8,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Willian Farias,63058,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,5,ata,Eduardo Sasha,70360,7,9.4,6.98,6,17.26,1.36,15.900000000000002,NA,8,1,4,5,3,NA,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,2,lat,Victor Ferraz,70046,7,7.6,4.6,7,10.2,0.55,9.649999999999999,1,3,1,1,7,NA,NA,26,12,NA,NA,NA,4,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,5,ata,Pedro Lucas,104087,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Everton,50301,7,0,1.84,5,8.13,0,8.13,NA,12,2,1,6,1,1,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Bruno Fuchs,104085,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Thaciano,87470,7,0.4,0.84,5,3.36,-0.02,3.38,NA,2,NA,1,4,NA,3,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Anderson Martins,52618,7,2.4,-1.03,3,2.67,0.19,2.48,2,4,NA,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Leonardo,86973,7,-0.4,2.4,6,5.02,-1.3,6.319999999999999,2,6,3,2,1,NA,NA,11,6,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Diego Souza,68911,7,7.5,0.8,6,5.12,1.69,3.43,1,9,NA,4,8,1,3,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Apodi,51042,7,-4.7,1.35,6,3.75,-1.71,5.46,2,10,1,1,6,NA,NA,18,5,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Thiago Heleno,38394,7,0,-2.1,2,1.27,0,1.27,2,2,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Thiago Neves,38277,7,7.4,6.18,6,8.96,-0.56,9.520000000000001,2,3,4,7,5,3,1,11,1,NA,NA,NA,NA,1,1,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,1,gol,João Ricardo,81881,7,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,4,mei,Sornoza,87877,7,0,1.62,4,4.35,0,4.35,1,8,NA,3,7,NA,NA,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Liziero,100761,7,0,2.13,3,4.74,0,4.74,NA,4,1,1,2,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Cuéllar,71709,7,7.6,7.47,4,13.77,0.06,13.709999999999999,NA,6,1,1,3,NA,NA,7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Rafael Galhardo,68821,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Bruno Cortez,72079,7,0,2.25,2,5.59,0,5.59,NA,1,NA,NA,1,NA,1,5,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Alexandre Pato,49675,7,11.6,3.78,6,8.71,2.73,5.98,NA,5,2,4,5,2,5,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,7,2.09,3,7,6.97,-0.14,7.109999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Hudson,50324,7,2.1,4.24,7,11.68,-0.42,12.1,NA,9,2,1,7,1,1,10,12,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Jucilei,63422,7,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Montoya,94840,7,1.2,2.7,3,6.11,-0.48,6.59,NA,3,1,1,5,NA,1,8,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Patrick,83433,7,0,6.15,2,9.85,0,9.85,NA,2,NA,NA,5,NA,NA,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Romulo,70009,7,0,4.45,2,5.45,0,5.45,1,6,NA,1,NA,1,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Rafael Vaz,73421,7,0,13,1,13.18,0,13.18,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,7,5.35,4.72,7,10.83,0.21,10.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,6,tec,Cuca,42411,7,2.98,3.26,7,9.33,0.18,9.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Tião,47134,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,7,-4,1.87,7,3.99,-1.76,5.75,2,9,4,3,8,1,NA,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Jô,101317,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner,84860,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,7,0,6.25,6,14.42,0,14.42,NA,NA,NA,NA,2,NA,NA,5,NA,11,1,6,2,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Pedro Rocha,90302,7,0,3.74,5,11.16,0,11.16,1,5,2,1,8,1,NA,15,5,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Kayke,50402,7,0,3.07,6,5.34,0,5.34,1,7,4,6,5,1,NA,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Rodrigo Santana,97922,7,8.94,4.51,7,11.24,1.37,9.870000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,6,tec,Eduardo Barroca,77774,7,4.68,2.84,7,7.83,0.92,6.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,2,Dúvida,4,mei,Léo Artur,82644,7,0.5,0.67,6,1.99,0.03,1.96,NA,1,3,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Vitor Bueno,87552,7,1.2,1.65,4,4.83,-0.25,5.08,NA,2,1,1,1,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,6,tec,Claudinei Oliveira,84761,7,0,3.76,6,8.46,0,8.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,7,0,-0.1,3,2.4,0,2.4,NA,3,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,1,gol,Vagner,78151,7,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Pepê,91201,7,0.9,-1,3,2.8,0.35,2.4499999999999997,1,2,1,1,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,Rodriguez,91251,7,3.8,6.9,2,3.5,-0.53,4.03,NA,NA,NA,NA,1,NA,NA,4,3,NA,NA,NA,1,1,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,7,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Matheus Inácio,80394,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,7,0,3,1,2.47,0,2.47,NA,2,NA,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Toró,101885,7,3,2.43,6,5.33,0.53,4.8,NA,9,2,5,11,1,NA,11,5,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Rodrigo Freitas,103261,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Helinho,102598,7,0,0.67,3,3.96,0,3.96,NA,4,1,1,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Luan,102909,7,3.2,0.9,2,3.95,0.64,3.31,1,NA,NA,1,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Walce,104074,7,0,3.57,3,3.67,0,3.67,NA,1,NA,NA,NA,NA,NA,6,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Paulinho,78512,7,0,1.07,3,2.31,0,2.31,NA,6,NA,1,3,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,7,0,6,2,9.79,0,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Lucas Dias,104356,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Yago Felipe,87747,7,0,2.13,3,3.76,0,3.76,2,6,NA,1,4,NA,NA,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Antony,103455,7,0,4.32,6,11.31,0,11.31,1,NA,1,3,19,NA,NA,24,4,NA,NA,NA,NA,2,2,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Júnior,103662,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,5,Contundido,3,zag,Breno,50408,7,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Werley,62974,7,-1.3,-1.08,5,0.75,0,0.75,NA,4,3,NA,1,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019
267,Vasco,7,Provável,4,mei,Fellipe Bastos,70116,7,3.1,4.17,3,4.76,0.03,4.7299999999999995,1,3,NA,5,NA,NA,NA,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Kelvin,71549,7,0,0.2,1,3.72,0,3.72,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Ramon,68896,7,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Bruno César,52558,7,0,2.12,4,7.8,0,7.8,NA,3,NA,NA,5,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,7,0,0.76,5,3.87,0,3.87,NA,3,1,2,2,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Janderson,97245,7,0,-0.5,1,1.23,0,1.23,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Fernando Miguel,71571,7,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Bruno Méndez,103700,7,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,7,0,1.3,2,2.07,0,2.07,NA,NA,NA,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Raúl Cáceres,71680,7,0,-1.5,1,3.12,0,3.12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Jairinho,102139,7,0,1.85,2,2.85,0,2.85,NA,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Walter,62128,7,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Thiago Galhardo,71844,7,8.6,10.95,4,11.14,-0.86,12,NA,2,3,4,6,3,NA,15,5,NA,NA,NA,NA,1,1,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Maranhão,73513,7,1.7,2.62,4,3.64,-0.82,4.46,NA,3,NA,2,3,1,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,7,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Claudio Winck,74074,7,0,2.15,2,4.01,0,4.01,1,2,NA,2,NA,NA,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,6,tec,Vanderlei Luxemburgo,41327,7,2.19,2.66,3,6.85,0,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,João Lucas,104257,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Oswaldo Henríquez,81241,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Rossi,81798,7,-1.4,1.6,6,4.23,-1.1,5.33,2,6,2,5,6,NA,1,11,4,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Vinícius Araújo,82767,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Bruno Silva,83626,7,0,2.5,1,2.93,0,2.93,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Miguel,105612,7,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Morato,105613,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Ernandes,68956,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Danilo Barcelos,84382,7,1.9,0.04,5,3.63,0,3.63,NA,11,1,1,4,NA,1,11,7,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,7,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Henrique,84893,7,0,1.85,2,3.57,0,3.57,NA,3,1,1,4,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,5,ata,Dudu,68920,7,11.9,8.65,2,19.29,1.75,17.54,NA,NA,2,7,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,1,gol,Jordi,86776,7,-2.8,5.8,7,6.99,-2.91,9.9,2,1,NA,NA,2,NA,NA,3,NA,16,NA,9,3,NA,NA,NA,NA,NA,2019
267,Vasco,3,Suspenso,4,mei,Lucas Mineiro,90634,7,2,2.79,7,6.66,0.15,6.51,3,14,1,7,10,NA,NA,16,15,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
275,Palmeiras,7,Provável,5,ata,Deyverson,92708,7,-2.2,-0.85,2,7.96,-2.08,10.04,1,6,NA,4,6,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Gabriel Félix,92057,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,5,Contundido,5,ata,Willian,42116,7,0,0,0,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Raul,92496,7,0,2.13,4,5.1,0,5.1,3,5,1,1,3,NA,NA,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Arthur Cabral,92171,7,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,7,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,7,3.7,3.12,5,5.45,0.53,4.92,NA,2,2,3,2,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Bruno Henrique,70944,7,-1.9,2.05,2,11.4,-2.64,14.040000000000001,NA,6,NA,2,2,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
