clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,CA,FC,FD,FF,FS,I,PE,RB,CV,SG,DD,GS,DP,A,G,PP,FT,GC,ano
284,Grêmio,6,Nulo,3,zag,Emanuel,100840,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Ruan,100842,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Bruno Silva,101422,29,0,-0.3,1,2.8,0,2.8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Danilo Fernandes,69051,29,0,8.23,3,7.35,0,7.35,NA,NA,NA,NA,NA,NA,1,NA,NA,1,8,2,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,29,0,0.3,1,2.97,0,2.97,1,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Thonny Anderson,101484,29,0,3.45,18,4.65,0,4.65,3,22,12,7,16,3,25,12,NA,NA,NA,NA,NA,4,2,NA,2,NA,2019
284,Grêmio,6,Nulo,2,lat,Felipe,100843,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,29,0,7.2,1,2.86,0,2.86,NA,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Leonardo Valencia,91508,29,3,1.51,15,4.14,0.46,3.6799999999999997,2,6,4,10,5,1,24,6,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Pepê,101573,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Jobson,93377,29,0,1.35,2,3.16,0,3.16,2,2,NA,NA,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,5,ata,Rony,91607,29,6.7,5.84,22,14.11,-1.41,15.52,5,47,19,32,43,8,44,22,NA,NA,NA,NA,NA,5,6,NA,1,NA,2019
314,Avaí,7,Provável,3,zag,Ricardo,101491,29,2.3,2.05,19,4.53,0.51,4.0200000000000005,4,19,2,3,5,3,43,19,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Hugo Souza,101574,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,29,3.2,3.21,20,7.35,-0.89,8.24,5,23,5,5,17,1,35,20,NA,7,NA,NA,NA,1,1,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,29,0,-2.5,1,1.07,0,1.07,1,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Robson Bambu,101579,29,0,3.12,4,4.97,0,4.97,NA,7,1,2,1,NA,6,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Lucas Lourenço,101580,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,29,0,3.13,7,2.08,0,2.08,NA,5,5,4,6,NA,6,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Joel Carli,93414,29,-1.9,1.14,19,5.39,-0.21,5.6,7,19,1,3,13,1,45,14,NA,5,NA,NA,NA,NA,NA,NA,1,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,29,0,-0.6,1,1.25,0,1.25,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Lucas Barcelos,101622,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,29,2.8,3.01,25,11.48,0.52,10.96,4,42,10,21,39,5,35,30,1,NA,NA,NA,NA,2,2,NA,1,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Alerrandro,101715,29,0,5.15,10,6.27,0,6.27,NA,5,6,9,9,3,8,8,NA,NA,NA,NA,NA,1,2,NA,2,NA,2019
276,São Paulo,6,Nulo,5,ata,Fabinho,101729,29,0,-0.5,1,0.77,0,0.77,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Evanilson,101606,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,29,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,29,0,0.7,1,2.57,0,2.57,NA,2,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Ricardo Verza,101679,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Márcio Araújo,38311,29,3,2.68,26,8.88,0.45,8.430000000000001,3,31,3,6,38,NA,32,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,2,Dúvida,2,lat,Adriano,38336,29,1.1,2.67,8,9.3,-0.82,10.120000000000001,3,9,NA,1,3,NA,18,8,NA,2,NA,NA,NA,1,1,NA,NA,NA,2019
277,Santos,2,Dúvida,2,lat,Felipe Jonatan,101708,29,4.7,3.86,19,9.54,-0.32,9.86,NA,11,7,7,9,1,29,9,NA,8,NA,NA,NA,NA,2,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Jadson,38315,29,0.5,-0.1,15,2.86,0.13,2.73,3,6,1,6,3,NA,21,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Thiago Heleno,38394,29,-1.7,-0.33,8,0.78,-0.67,1.4500000000000002,4,13,4,NA,10,NA,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego Cavalieri,38431,29,0,6.31,7,6.35,0,6.35,NA,1,NA,NA,NA,NA,1,NA,NA,NA,21,9,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Carlinhos,38451,29,0,4.56,24,7.45,0,7.45,2,18,6,10,21,2,56,39,NA,8,NA,NA,NA,NA,2,NA,NA,NA,2019
262,Flamengo,2,Dúvida,1,gol,Diego Alves,38509,29,0,5.55,24,10.27,0,10.27,NA,NA,NA,NA,3,NA,12,2,NA,11,33,18,2,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Leandro Castan,38505,29,-2.5,3.34,16,8.91,-0.6,9.51,8,16,2,4,13,2,22,18,NA,5,NA,NA,NA,1,2,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Felipe Melo,38545,29,9,2.67,17,7.83,1.83,6,7,32,4,14,23,1,39,24,1,NA,NA,NA,NA,1,3,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Edílson,38523,29,0,2.59,10,6.35,0,6.35,2,12,NA,4,6,NA,23,17,2,3,NA,NA,NA,NA,NA,NA,2,NA,2019
314,Avaí,6,Nulo,3,zag,Marquinhos Silva,38515,29,0,1.8,13,5.43,0,5.43,2,15,NA,9,7,1,24,16,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2019
276,São Paulo,6,Nulo,4,mei,Hernanes,38648,29,-0.6,3.7,22,12.81,-0.23,13.040000000000001,4,23,12,14,23,1,25,24,NA,NA,NA,NA,NA,4,2,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Matheus Ferraz,38632,29,0,3.56,7,6.23,0,6.23,1,7,4,3,2,1,6,11,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Filipe Luís,38750,29,2.1,5.89,12,13.05,-0.55,13.600000000000001,NA,21,1,NA,10,NA,30,36,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Nilton,38573,29,0,0.28,9,2.71,0,2.71,3,10,NA,2,7,NA,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Nenê,38913,29,-0.7,3.14,18,6.19,-0.41,6.6000000000000005,NA,17,4,18,31,2,67,15,1,NA,NA,NA,NA,2,3,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Daniel Alves,38939,29,-0.5,5.43,11,14.85,-2.18,17.03,3,29,3,10,24,3,43,20,NA,4,NA,NA,NA,2,1,NA,1,NA,2019
262,Flamengo,6,Nulo,4,mei,Diego,38909,29,0,1.53,9,5.52,0,5.52,5,10,6,7,16,NA,25,9,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2019
314,Avaí,5,Contundido,4,mei,Douglas,38738,29,5.1,0.27,12,5.08,0.92,4.16,1,3,1,6,8,2,34,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Vagner Love,38959,29,0,2.35,22,5.11,0,5.11,4,29,5,8,33,8,33,13,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2019
354,Ceará,7,Provável,6,tec,Adilson Batista,41258,29,6.91,4,7,11.14,1.04,10.100000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Vagner Mancini,39850,29,1.36,3.03,4,6.65,0.1,6.550000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Ricardo Oliveira,38910,29,1.1,2.77,19,12.63,0.15,12.48,NA,15,9,14,17,2,11,6,NA,NA,NA,NA,NA,2,2,1,1,NA,2019
283,Cruzeiro,7,Provável,6,tec,Abel Braga,40006,29,5.6,3.6,14,10.15,0.53,9.620000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,6,tec,Vanderlei Luxemburgo,41327,29,1.92,3.09,24,8.24,-0.03,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,5,ata,Renato,39572,29,2.3,2.03,9,5.01,0.19,4.819999999999999,NA,1,4,5,14,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,6,tec,Renato Gaúcho,41929,29,4.26,4.54,29,12.79,-0.35,13.139999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Willian,42116,29,0.3,3.16,14,7.65,-1,8.65,1,10,7,3,13,2,20,4,1,NA,NA,NA,NA,1,4,NA,1,NA,2019
283,Cruzeiro,7,Provável,2,lat,Egídio,42145,29,4.9,4.21,20,9.81,0.94,8.870000000000001,1,25,7,7,19,1,61,36,NA,7,NA,NA,NA,1,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Tião,47134,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,3,zag,Maurício Ramos,42477,29,5,1.92,12,4.98,1.2,3.7800000000000002,1,15,2,1,9,NA,14,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Amaral,42232,29,0,1.11,8,2.79,0,2.79,NA,6,NA,2,2,NA,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Fagner,42500,29,-0.1,4.98,21,12.34,-1.13,13.469999999999999,5,19,4,4,32,NA,72,39,NA,9,NA,NA,NA,2,1,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rhodolfo,42501,29,0,2.12,5,4.62,0,4.62,NA,4,1,1,NA,NA,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,1,gol,Cássio,42234,29,-4,3.23,23,7.18,-2.26,9.44,6,NA,NA,NA,5,NA,11,NA,NA,10,25,19,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Osvaldo,42222,29,0,2.18,24,5.1,0,5.1,2,22,4,12,11,NA,31,11,1,NA,NA,NA,NA,3,3,NA,2,NA,2019
267,Vasco,7,Provável,5,ata,Ribamar,94068,29,0.2,2.52,12,2.83,-0.14,2.97,NA,16,6,12,11,7,9,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,2019
293,Athlético-PR,2,Dúvida,2,lat,Márcio Azevedo,42491,29,-1.6,2.11,20,4.86,-0.27,5.130000000000001,5,25,1,4,19,3,39,16,NA,6,NA,NA,NA,2,NA,NA,NA,NA,2019
285,Internacional,7,Provável,2,lat,Bruno,42499,29,0,2.77,7,4.62,0,4.62,1,7,NA,1,5,NA,13,7,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,1,gol,Júlio César,49673,29,0,4.34,8,6.29,0,6.29,NA,NA,NA,NA,NA,NA,1,NA,NA,2,17,13,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Elicarlos,50313,29,0.2,0.68,16,4.16,-0.06,4.22,5,22,2,8,19,NA,25,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,4,mei,Everton,50301,29,0,1.68,16,7.34,0,7.34,3,32,3,3,22,7,31,18,NA,NA,NA,NA,NA,2,1,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Guilherme,50294,29,1.6,-0.28,6,2.87,0.24,2.63,2,4,NA,2,3,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,5,Contundido,4,mei,Ramires,50293,29,0,1.17,3,6.79,0,6.79,NA,2,NA,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Wilson,50284,29,0,1.97,3,4.21,0,4.21,NA,NA,NA,NA,1,NA,2,NA,NA,NA,8,9,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,5,ata,Alexandre Pato,49675,29,0.9,4.1,19,8.83,-0.39,9.22,1,19,13,20,28,13,36,14,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Ernando,49651,29,0,4.64,8,10.78,0,10.78,NA,2,NA,NA,4,NA,3,4,NA,4,NA,NA,NA,NA,1,NA,1,NA,2019
276,São Paulo,6,Nulo,4,mei,Hudson,50324,29,0,2.13,15,8.89,0,8.89,3,25,4,1,10,1,18,22,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2019
284,Grêmio,5,Contundido,3,zag,Marcelo Oliveira,50328,29,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marquinho,50407,29,0,1.15,6,4.67,0,4.67,NA,9,2,1,3,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Breno,50408,29,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,David Braz,50317,29,8.7,4.92,15,9.62,0.74,8.879999999999999,NA,11,3,9,1,NA,15,21,NA,4,NA,NA,NA,1,2,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Pablo,69138,29,0,3.69,7,12.68,0,12.68,2,12,1,8,5,5,6,2,NA,NA,NA,NA,NA,NA,3,NA,1,NA,2019
262,Flamengo,6,Nulo,4,mei,Piris da Motta,95802,29,-0.3,0.61,20,2.98,-0.21,3.19,3,16,1,3,18,NA,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Ricardo Bueno,69141,29,6.6,3.87,20,15.04,0.48,14.559999999999999,4,25,7,10,28,13,25,13,NA,NA,NA,NA,NA,2,7,1,NA,NA,2019
264,Corinthians,7,Provável,2,lat,Carlos Augusto,101803,29,0,2.69,9,4.96,0,4.96,1,7,NA,2,7,NA,13,7,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,5,ata,Felipe Vizeu,94138,29,0,0.67,9,2.41,0,2.41,NA,9,NA,4,3,NA,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
277,Santos,2,Dúvida,4,mei,Diego Pituca,94156,29,0,1.25,26,3.32,0,3.32,7,52,11,12,25,NA,64,28,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2019
314,Avaí,7,Provável,2,lat,Léo,69177,29,-3.3,2.91,13,4.67,-0.99,5.66,5,24,NA,7,20,NA,21,17,1,4,NA,NA,NA,2,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gamarra,69288,29,0,0.2,2,5.34,0,5.34,NA,2,NA,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Boselli,69161,29,0,2.8,14,3.68,0,3.68,3,9,6,6,13,2,16,2,NA,NA,NA,NA,NA,2,3,NA,NA,NA,2019
293,Athlético-PR,7,Provável,4,mei,Nikão,69705,29,3.9,4.48,16,15.4,0.4,15,2,11,12,14,14,3,23,8,NA,NA,NA,NA,NA,2,4,NA,1,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,29,2.5,1.38,28,3.58,0.46,3.12,3,17,1,2,10,NA,39,16,NA,5,NA,NA,NA,NA,1,NA,NA,NA,2019
315,Chapecoense,6,Nulo,4,mei,Lima,94288,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Lima,96340,29,0,4.33,12,5.8,0,5.8,2,12,10,9,23,2,21,17,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Fellipe Bastos,70116,29,0,2.71,10,4.04,0,4.04,3,9,2,11,3,NA,9,13,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Romulo,70009,29,3,1.68,12,4.84,0.52,4.32,3,20,2,4,11,NA,18,15,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
314,Avaí,7,Provável,6,tec,Evando Camillato,96454,29,0.55,1.97,5,6.42,-0.36,6.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Victor Ferraz,70046,29,0,4.25,21,10.52,0,10.52,3,10,5,5,12,1,52,27,NA,11,NA,NA,NA,1,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,William Oliveira,94297,29,4.8,1.46,11,3.1,-0.2,3.3000000000000003,5,15,2,4,14,1,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Varela,97993,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,29,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,29,0,0.23,21,0.85,0,0.85,9,50,8,12,24,NA,60,23,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Raphael Veiga,94509,29,0,2.48,10,6.73,0,6.73,NA,8,3,9,7,NA,8,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,29,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Sidão,70222,29,0,1.03,6,3.74,0,3.74,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,29,4.2,5.82,25,13.49,-0.99,14.48,1,32,21,39,49,5,29,23,NA,NA,NA,NA,NA,2,5,NA,3,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,5,ata,Eduardo Sasha,70360,29,2.3,5.34,28,17.21,0.44,16.77,1,16,13,20,24,7,46,28,NA,NA,NA,NA,NA,1,10,NA,2,NA,2019
315,Chapecoense,7,Provável,5,ata,Arthur Gomes,96966,29,0,2.7,21,5.09,0,5.09,2,18,2,9,39,2,26,15,NA,NA,NA,NA,NA,NA,3,NA,1,NA,2019
341,CSA,7,Provável,4,mei,Jonatan Gomez,94857,29,3.4,4.76,21,6.26,0.41,5.85,5,26,13,16,59,1,54,18,NA,NA,NA,NA,NA,3,5,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Janderson,97245,29,1.5,2.24,10,1.8,0.12,1.6800000000000002,NA,7,2,6,16,NA,6,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Marllon,70666,29,0,3.53,3,4.68,0,4.68,1,2,NA,2,8,NA,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Jarro Pedroso,94542,29,0,-0.38,4,1.21,0,1.21,1,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,29,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,6,tec,Fábio Carille,70696,29,2.15,3.94,27,11.46,-0.13,11.590000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Joao Rojas,70784,29,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,2,lat,Diogo Barbosa,70916,29,4.7,5.53,21,14.21,0.33,13.88,2,30,3,4,19,1,28,55,NA,8,NA,NA,NA,1,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,29,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,29,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,6,tec,Jorge Sampaoli,70800,29,5.96,4.51,29,13.3,0.26,13.040000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,29,3.81,3.28,27,8.47,0.31,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
