clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,DD,DP,GS,PE,SG,CA,FC,FS,RB,FD,FF,A,G,I,CV,FT,PP,GC,ano
266,Fluminense,7,Provável,5,ata,Yony González,97080,10,3,4.66,8,11.05,-0.2,11.25,NA,NA,NA,10,NA,NA,7,13,6,2,13,NA,2,1,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Gustavo Scarpa,87999,10,3.8,0.65,4,3.39,0.9,2.49,NA,NA,NA,7,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Leandro Carvalho,88669,10,0,2.82,8,10.1,0,10.1,NA,NA,NA,11,NA,1,6,12,6,1,9,NA,1,1,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,10,0,1.5,1,4.1,0,4.1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,5,ata,Bruno Sávio,89101,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,10,0,0,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,5,ata,Pepê,91201,10,17,3.83,6,6.86,3.37,3.49,NA,NA,NA,7,NA,1,2,NA,2,1,3,NA,3,5,NA,NA,NA,NA,2019
290,Goiás,3,Suspenso,5,ata,Leandro Barcia,91242,10,-1.7,4.71,9,8.45,-2.23,10.68,NA,NA,NA,12,NA,3,18,15,9,5,10,NA,3,2,NA,1,NA,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,4,mei,Gerson,89256,10,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,10,-2.5,0.03,4,5.54,-0.99,6.53,NA,NA,NA,9,1,1,6,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,10,12.9,5.75,2,5.09,1.9,3.19,NA,NA,NA,7,NA,1,2,2,2,NA,2,NA,1,NA,NA,1,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Leonardo Valencia,91508,10,0,-0.48,4,3.74,0,3.74,NA,NA,NA,5,NA,2,2,NA,1,1,3,NA,NA,1,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,3,zag,Rodriguez,91251,10,3.5,6.94,5,5.01,-0.29,5.3,NA,NA,NA,7,3,NA,1,1,11,NA,1,1,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,10,0,2.18,8,8.92,0,8.92,NA,NA,NA,15,1,NA,7,4,11,NA,3,NA,NA,1,NA,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Gustavo Ferrareis,89815,10,-1.8,-0.1,3,2.27,-0.8,3.0700000000000003,NA,NA,NA,7,NA,2,3,5,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Bruno Ramires,89924,10,0,1.3,3,3.81,0,3.81,NA,NA,NA,3,NA,1,4,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,10,7.3,2.23,9,3.7,1.48,2.22,NA,NA,NA,13,NA,4,11,6,13,1,1,1,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Yago Rocha,90118,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,10,4.2,3.6,9,13.18,0.98,12.2,NA,NA,NA,23,1,2,17,19,21,NA,1,2,NA,NA,1,NA,NA,NA,2019
356,Fortaleza,3,Suspenso,4,mei,Felipe,91733,10,2.9,2.19,7,5.91,0.08,5.83,NA,NA,NA,32,NA,3,10,7,20,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,10,0,2.92,7,8.03,0,8.03,NA,NA,NA,10,2,NA,2,3,7,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Marlon,91706,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,3,Suspenso,5,ata,Rony,91607,10,-0.6,6.14,8,12.78,-0.98,13.76,NA,NA,NA,10,NA,3,19,18,8,6,8,2,3,2,NA,NA,NA,NA,2019
265,Bahia,2,Dúvida,4,mei,Ronaldo,92981,10,0,2.67,3,3.93,0,3.93,NA,NA,NA,5,NA,2,8,1,8,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Pedro Rocha,90302,10,-0.1,2.99,8,10.35,-0.62,10.969999999999999,NA,NA,NA,26,NA,1,6,10,6,3,2,2,1,1,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,5,ata,David,90309,10,-1,0.71,8,4.19,-0.61,4.800000000000001,NA,NA,NA,8,NA,NA,11,4,3,4,4,NA,NA,2,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,5,ata,Bruno Henrique,90285,10,17.5,6.76,9,21.22,3.15,18.07,NA,NA,NA,11,NA,2,13,15,1,9,13,1,5,1,NA,NA,NA,NA,2019
354,Ceará,5,Contundido,5,ata,João Paulo,91972,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,10,0,4.6,2,7.49,0,7.49,NA,NA,NA,7,1,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,3,Suspenso,2,lat,Moisés,90444,10,-0.1,5.24,8,12.39,-0.79,13.18,NA,NA,NA,16,3,3,15,4,22,1,5,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,André Luís,92146,10,-0.6,4.12,5,4.31,-2.33,6.64,NA,NA,NA,7,NA,1,4,13,1,2,1,NA,2,1,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Crysan,90406,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Léo Sena,90572,10,7.5,4.53,7,7.51,0.93,6.58,NA,NA,NA,17,NA,1,6,19,21,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,5,ata,Arthur Cabral,92171,10,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Ramón Martínez,92155,10,3.5,3.5,1,5.4,0.4,5,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,10,-0.3,-0.3,1,2.97,-1.03,4,NA,NA,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,2,Dúvida,4,mei,Yuri Lima,90569,10,0.8,0.18,5,2.13,0.29,1.8399999999999999,NA,NA,NA,8,NA,2,7,2,6,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Mineiro,90634,10,0.8,2.22,9,6.15,0.13,6.0200000000000005,NA,NA,NA,17,NA,3,14,10,15,1,8,NA,NA,NA,NA,1,NA,NA,2019
314,Avaí,5,Contundido,5,ata,Getúlio,90573,10,0,2.33,8,6.02,0,6.02,NA,NA,NA,6,NA,NA,8,10,8,3,3,NA,NA,3,NA,1,NA,NA,2019
285,Internacional,7,Provável,6,tec,Odair Hellmann,92273,10,1.15,4.5,10,10.05,-0.66,10.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,2,Dúvida,4,mei,Luiz Fernando ,90715,10,0,0.94,8,3.57,-0.07,3.6399999999999997,NA,NA,NA,8,NA,NA,4,11,3,1,1,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Raul,92496,10,10.1,3.53,7,7.47,1.38,6.09,NA,NA,NA,10,NA,3,9,10,20,2,1,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Fabrício Bruno,90768,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Deyverson,92708,10,6.6,4.1,5,10.88,0.31,10.57,NA,NA,NA,13,NA,1,9,13,5,3,6,1,1,9,NA,NA,NA,NA,2019
315,Chapecoense,2,Dúvida,5,ata,Renato Kayzer,92696,10,0,-0.17,3,1.74,0,1.74,NA,NA,NA,1,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Iago,90894,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mateus Vital,93108,10,0,3.35,6,6.56,0,6.56,NA,NA,NA,6,NA,1,1,12,4,1,4,NA,1,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,10,0,-2,0,3.32,0,3.32,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,10,-2.5,-2.5,1,3.17,-1.83,5,NA,NA,NA,1,NA,1,2,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Flávio,91102,10,0,0.95,2,2.52,0,2.52,NA,NA,NA,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,5,Contundido,4,mei,Jobson,93377,10,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,10,10.7,4.76,9,10.21,1.94,8.270000000000001,NA,NA,NA,21,5,3,22,8,19,NA,4,NA,NA,1,NA,2,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Everaldo ,91151,10,0,1.3,4,3.34,0,3.34,NA,NA,NA,2,NA,1,5,5,2,NA,1,1,NA,2,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Michael,93659,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Joel Carli,93414,10,4.4,2.62,9,7.66,0.56,7.1,NA,NA,NA,28,4,3,8,7,11,1,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Léo Duarte,94214,10,2,2.58,6,3.78,-0.62,4.3999999999999995,NA,NA,NA,8,2,2,9,1,9,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Diego Pituca,94156,10,-1,1.5,9,2.78,-0.83,3.61,NA,NA,NA,28,NA,4,21,9,11,3,6,NA,1,NA,NA,1,NA,NA,2019
284,Grêmio,5,Contundido,5,ata,Felipe Vizeu,94138,10,0,0.67,9,2.41,0,2.41,NA,NA,NA,7,NA,NA,9,3,NA,NA,4,NA,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,10,0,3.38,7,5.64,0,5.64,NA,NA,NA,12,NA,NA,7,3,11,2,3,NA,1,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,William Oliveira,94297,10,0.4,0.4,1,2.37,-0.63,3,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,10,6.7,3.33,4,6.37,0.29,6.08,NA,NA,NA,5,2,NA,2,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Raphael Veiga,94509,10,0.7,5.1,2,7.49,-1.38,8.870000000000001,NA,NA,NA,2,NA,NA,2,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Pedro,94583,10,10.9,6.73,6,12.68,0.37,12.31,NA,NA,NA,2,NA,NA,4,3,2,4,4,NA,4,3,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,10,1.7,1.7,8,4.5,0.43,4.07,NA,NA,NA,28,NA,1,6,14,6,3,3,1,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Cleiton,93882,10,1,1,1,1.73,-0.27,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Tomás Andrade,97619,10,0,1.48,5,5.04,0,5.04,NA,NA,NA,13,NA,NA,3,4,2,1,2,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Jonatan Gomez,94857,10,-0.3,3.57,3,3.04,-0.26,3.3,NA,NA,NA,5,NA,1,2,8,2,2,1,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marcos Júnior,93893,10,1.7,3.24,5,3.65,-0.46,4.11,NA,NA,NA,17,NA,NA,8,8,11,2,3,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,10,0,0.17,3,2.38,0,2.38,NA,NA,NA,4,NA,1,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,2,lat,Juninho Capixaba,94968,10,-2,3.64,7,6.4,-1.6,8,NA,NA,NA,20,3,4,17,16,16,1,1,NA,NA,2,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Júnior Brandão,93909,10,0,-0.48,4,1.81,0,1.81,NA,NA,NA,NA,NA,3,5,4,1,1,3,NA,NA,1,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Marco Antônio,94975,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Geovane Itinga,94980,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Felipinho,94981,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Max,94982,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,2,Dúvida,4,mei,Matheus Fernandes,94067,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Ribamar,94068,10,0,0.8,1,2.64,0,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marcinho,95332,10,0,-0.7,2,2.04,0,2.04,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Bill,95131,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,2,lat,Jefferson,95220,10,2.4,4.51,9,10.32,0.54,9.780000000000001,NA,NA,NA,24,2,1,5,12,17,1,2,NA,1,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,3,zag,Marcelo Benevenuto,95638,10,0,-1,1,4.28,0,4.28,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Araruna,95660,10,0,1.45,2,4.11,0,4.11,NA,NA,NA,2,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Thalles,95222,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Lucas Kal,95662,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Gustavo Bochecha,95798,10,2.4,0.62,7,5.86,0.26,5.6000000000000005,NA,NA,NA,26,NA,2,4,9,9,NA,4,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Matheus Jesus,95335,10,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Orejuela,95352,10,0,3.4,2,5.55,0,5.55,NA,NA,NA,3,NA,NA,4,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,10,0,3.56,8,11.2,0,11.2,NA,NA,NA,23,NA,3,28,4,34,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,2,lat,Igor Vinícius,95466,10,0,1.95,6,6.4,0,6.4,NA,NA,NA,8,2,1,9,4,8,NA,2,1,NA,NA,2,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Trauco,95738,10,7.1,4.98,4,6.25,0.61,5.64,NA,NA,NA,8,1,1,4,NA,7,NA,1,2,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Piris da Motta,95802,10,0,0.88,6,3.77,0,3.77,NA,NA,NA,5,NA,1,4,5,5,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,5,ata,Artur,95799,10,2.4,3.82,9,10.19,0.03,10.16,NA,NA,NA,33,NA,3,9,12,11,4,5,NA,3,1,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Aguilar,95494,10,5,2.44,8,5.12,0.41,4.71,NA,NA,NA,5,4,2,12,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Orinho,95542,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Vico,95622,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Léo Santos,95820,10,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,3,Suspenso,4,mei,Allan,96652,10,0,-0.45,8,0.9,0,0.9,NA,NA,NA,28,NA,4,22,11,11,3,4,NA,NA,NA,1,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yan Sasse,96055,10,0,1.44,5,3.9,0,3.9,NA,NA,NA,10,NA,NA,6,4,4,1,5,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Wálber,96791,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Lima,96340,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,2,Dúvida,5,ata,Victor Paraíba,102457,10,-0.3,1.24,7,1.55,-0.65,2.2,NA,NA,NA,7,NA,NA,1,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Janderson,97245,10,0,-0.5,1,1.23,0,1.23,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,10,6.5,1.48,10,3.75,1.02,2.73,NA,NA,NA,13,1,NA,4,5,8,1,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,10,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Daniel,97349,10,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,10,6.25,3.14,10,7.91,0.77,7.140000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,2,Dúvida,5,ata,Arthur Gomes,96966,10,4.3,1.93,7,4.2,0.65,3.5500000000000003,NA,NA,NA,8,NA,NA,2,9,5,NA,3,NA,NA,1,NA,1,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,10,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,10,0.2,0.54,5,3.33,-0.13,3.46,NA,NA,NA,6,NA,NA,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,3,zag,Frazan,97528,10,0,1.1,2,2.38,0,2.38,NA,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,2,lat,Bryan,97536,10,0,0.78,6,2.48,0,2.48,NA,NA,NA,11,NA,2,6,5,7,1,1,NA,NA,NA,NA,NA,NA,NA,2019
