clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,FC,FF,PE,RB,FD,FS,SG,DD,DP,GS,A,CA,G,FT,I,CV,PP,GC,ano
275,Palmeiras,6,Nulo,5,ata,Deyverson,92708,13,5.8,4.7,7,11.26,-0.04,11.299999999999999,10,10,16,5,6,19,NA,NA,NA,NA,2,1,1,NA,11,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Ronaldo,92981,13,0,2.18,4,3.9,0,3.9,10,1,7,9,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Fernando,99550,13,5,3.4,9,4.77,0.23,4.539999999999999,15,NA,16,6,2,7,5,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Ramon,101597,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Xandão,101626,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Mateus Vital,93108,13,2.5,3.64,9,6.58,-0.76,7.34,2,5,8,7,1,19,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Igor Cássio,99661,13,0,-0.5,2,1.29,0,1.29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,13,8.9,4.75,11,10.13,1.43,8.700000000000001,25,4,26,22,NA,8,6,NA,NA,NA,NA,3,1,2,1,1,NA,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ulisses,101647,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Brenner,99789,13,0,1.94,5,2.68,0,2.68,2,3,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,2,Dúvida,2,lat,Felipe Jonatan,101708,13,-1.1,4.7,8,8.7,-2.66,11.36,6,3,18,5,3,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Mascarenhas,99721,13,0,-2.3,1,1.75,0,1.75,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Bruninho,101716,13,0,0.57,3,1.53,0,1.53,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Demethryus,101678,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Alerrandro,101715,13,0,7.22,6,7,0,7,3,7,4,5,2,9,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,NA,2019
314,Avaí,7,Provável,4,mei,Richard Franco,99802,13,0.8,2.77,3,2.96,-0.66,3.62,1,2,5,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Marrony,101717,13,-0.1,3.85,12,12,-1.41,13.41,15,10,22,17,6,22,NA,NA,NA,NA,1,1,1,NA,5,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,13,0,0.7,1,2.57,0,2.57,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Santos,101718,13,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro Borges,101721,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,13,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Diego,101728,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Joel Carli,93414,13,0,2.12,11,6.86,0,6.86,9,2,30,12,1,8,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,3,Suspenso,5,ata,Gonzalo Carneiro,101796,13,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Paes,101837,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Wálber,96791,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Carlos Augusto,101803,13,0,4.23,3,5.59,0,5.59,3,1,7,3,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,2,lat,Orinho,95542,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,13,1.5,1.28,11,4.28,0.39,3.89,10,3,37,8,4,20,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,13,0,3.17,8,5.49,0,5.49,9,3,13,13,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,3,zag,Marcelo Benevenuto,95638,13,12.7,5.85,2,6.34,2.06,4.279999999999999,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,2,lat,Iury,101846,13,0,2.93,3,6.76,0,6.76,4,NA,14,4,NA,2,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Felipe Sousa,101861,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Vico,95622,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,13,12.1,4.45,7,7.92,1.68,6.24,9,4,10,7,2,5,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,3,zag,Lucas Kal,95662,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,13,0,0.47,3,3.04,0,3.04,1,NA,7,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,4,mei,Gustavo Bochecha,95798,13,0,0.62,7,5.86,0,5.86,4,4,26,9,NA,9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,5,ata,Toró,101885,13,0,1.88,11,4.68,0,4.68,16,7,20,6,3,15,NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Artur,95799,13,7.2,3.71,12,10.97,0.99,9.98,12,9,48,13,6,17,NA,NA,NA,NA,1,3,3,NA,1,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Gabriel Calabres,101911,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Guilherme Nunes,101912,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,1,gol,Cleiton,93882,13,8,3.18,4,3.33,0.88,2.45,NA,NA,1,NA,NA,NA,2,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Piris da Motta,95802,13,0.1,0.67,8,3.27,-0.01,3.28,5,1,8,6,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Marcos Júnior,93893,13,-4.6,1.94,7,2.46,-1.23,3.69,13,4,25,12,2,10,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Léo Santos,95820,13,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Júnior Brandão,93909,13,0,-0.24,5,1.68,0,1.68,6,3,NA,1,2,4,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Yan Sasse,96055,13,0,2.03,6,4.4,0,4.4,8,7,12,7,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Diego Pituca,94156,13,-0.9,1.44,12,2.87,-0.85,3.72,29,8,35,15,4,11,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Matheus Fernandes,94067,13,0,2,1,4.25,0,4.25,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luan Pereira,99900,13,0.9,1.11,9,2.82,0.07,2.75,7,2,11,8,1,10,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Ribamar,94068,13,0,0.8,1,2.64,0,2.64,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,13,0,3.61,10,7.85,0,7.85,6,3,20,18,1,7,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,5,ata,Lucas Campos,99903,13,0,1.5,3,1.72,0,1.72,2,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Thuler,100125,13,0,1.13,6,2.5,-0.2,2.7,5,NA,4,4,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,5,Contundido,5,ata,Felipe Vizeu,94138,13,0,0.67,9,2.41,0,2.41,9,4,7,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Chará,99891,13,4.9,4.51,12,11.71,0.32,11.39,6,6,29,13,6,18,NA,NA,NA,NA,NA,NA,3,1,3,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Rickson,100002,13,0,1.45,2,1.9,0,1.9,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,4,mei,Patrick,99918,13,0,0.95,4,1.35,0,1.35,NA,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,William Oliveira,94297,13,0,0.1,2,2.23,0,2.23,5,1,1,1,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,5,Contundido,5,ata,Lincoln,100065,13,0,1.97,8,3.74,0,3.74,3,3,8,2,4,8,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,2019
275,Palmeiras,6,Nulo,4,mei,Raphael Veiga,94509,13,-0.6,2.64,5,6.99,-0.35,7.34,4,3,6,NA,3,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Kleber,100126,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Felipe Pires,100289,13,0,0,1,3.8,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Yuri Alberto,100652,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Bustamante,100425,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Lucas Venuto,100290,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Matheus Matias,100430,13,0,-0.1,2,1.79,0,1.79,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,1,gol,Filipe,100712,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Wellington Paulista,38279,13,0.7,4.66,9,10.28,-0.81,11.09,20,9,8,5,6,12,NA,NA,NA,NA,1,2,3,1,3,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Igor Gomes,100084,13,0,-0.09,8,0.83,0,0.83,5,NA,7,2,2,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,3,Suspenso,3,zag,Thiago Heleno,38394,13,0,-2.1,2,1.27,0,1.27,2,NA,3,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Jadson,38315,13,0,-0.34,5,3.41,0,3.41,3,2,11,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Gabriel Sara,100763,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Diego Cavalieri,38431,13,0,5.5,2,5.46,0,5.46,NA,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,4,mei,Márcio Araújo,38311,13,4.2,4.18,13,9.88,-0.08,9.96,13,6,17,34,3,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Liziero,100761,13,0,2.13,3,4.74,0,4.74,4,1,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Leandro Castan,38505,13,3.7,4.13,3,9.41,0.93,8.48,3,NA,7,3,NA,6,1,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,2019
262,Flamengo,7,Provável,1,gol,Diego Alves,38509,13,2.4,3.45,9,5.88,0.15,5.7299999999999995,NA,NA,5,1,NA,NA,2,15,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Adriano,38336,13,0,0,0,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Carlinhos,38451,13,5.3,4.95,9,6.99,-0.26,7.25,3,5,29,10,4,6,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Matheus Henrique,100742,13,2.8,1.09,7,3.81,0.27,3.54,9,1,22,11,2,10,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
354,Ceará,7,Provável,4,mei,Lima,96340,13,0.3,0.3,1,2.39,-0.61,3,1,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,2,Dúvida,3,zag,Marquinhos Silva,38515,13,3,1.85,6,6.2,0.81,5.390000000000001,6,6,19,11,NA,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,13,-1.2,1.06,13,2.47,-0.41,2.8800000000000003,4,1,19,9,1,6,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,5,Contundido,2,lat,Edílson,38523,13,0,2.97,3,6.2,0,6.2,6,1,8,7,NA,4,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,13,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,João Victor,104250,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,3,zag,Jaques,104128,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
275,Palmeiras,7,Provável,4,mei,Felipe Melo,38545,13,5.7,1.72,5,7.29,0.56,6.73,9,4,10,4,2,9,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,13,0.6,-0.5,10,1.4,0.39,1.0099999999999998,25,6,33,11,3,15,NA,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,2019
315,Chapecoense,6,Nulo,1,gol,Arthur,104325,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,3,zag,Nuno,104326,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Calegari,104276,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Zeca,87192,13,1.5,3.88,9,6.88,-1.08,7.96,7,NA,15,22,NA,2,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Dudu,104327,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,João Lucas,104257,13,0,4.7,1,2.61,0,2.61,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Gustavo Coutinho,104362,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,Rodrigo,104328,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Gabriel,104404,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Weverton,104625,13,0,4.43,3,3.08,0,3.08,1,1,10,3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Douglas Borel,104634,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Lucas Dias,104356,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,1,gol,João Vitor,104329,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Heitor,104649,13,0,1.25,2,1.2,0,1.2,1,NA,9,3,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Igor Reis,104408,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,2,lat,Lucas Barros,104650,13,0,0.5,2,0.76,0,0.76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Hélio Júnior,104622,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,5,ata,Caíque,104591,13,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Sandry,104580,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Darlan,104593,13,0,1.3,3,1.73,0,1.73,2,1,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,2,lat,Abner Vinícius,104513,13,0,5,1,5.57,0,5.57,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Tiago Reis,104678,13,0,2.18,6,4.21,-0.73,4.9399999999999995,12,2,4,2,1,2,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Rick,104459,13,0,0.82,4,1.82,0,1.82,2,1,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Vinícius,104660,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,3,Suspenso,4,mei,Thiago Neves,38277,13,-3.6,3.63,10,6.64,-1.01,7.6499999999999995,9,12,16,1,5,7,NA,NA,NA,NA,1,3,3,1,2,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,13,0,0,2,0.75,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,1,gol,Lucas Alves,104651,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,5,ata,Diego Tardelli,38231,13,10,2.53,9,9.75,1.71,8.04,3,3,24,6,8,8,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,3,zag,Wagner Leonardo,104994,13,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
